,Growth Rate,Lag Phase
A1,0.8185158223397426,0.2224738545746927
A2,0.7607180573866822,0.1533941623599726
A3,0.7845475199714129,0.1743401250865957
A4,0.7494064838634112,0.1227779330036749
A5,0.7479552160264672,0.07565181777562646
A6,0.6772499380375171,0.09840313353137953
A7,0.5952060357887666,11.873580701609153
A8,0.360925247502747,24.329944605640733
A9,0.22136394458523645,36.81362714447572
A10,0.0,2.0841114672829804
A11,0.0,1.737587077028337
A12,0.0,1.8195878299620318
B1,0.7658832566540344,0.1543859519233166
B2,0.763625738460093,0.14181546350489205
B3,0.8013651643689758,0.2045650220980484
B4,0.7472271439137798,0.11551374813995219
B5,0.7443972237467041,0.08213475902447431
B6,0.6228148230768492,0.1539974025193267
B7,0.6122510193377833,11.665485675962039
B8,0.700617675166241,15.36981217839299
B9,0.26667665424586257,30.637651194037986
B10,0.0,1.425000626391153
B11,0.0,1.7910845994617972
B12,0.0,2.00842357504186
C1,0.7727916487067812,0.24406611847420878
C2,0.7497309056069019,0.14324043350599247
C3,0.7557822615208506,0.146700695856806
C4,0.7480017104734336,0.1270520976108629
C5,0.9264371704789321,0.244079823383053
C6,0.6086091784008959,0.08165671227714766
C7,0.5772748867542619,11.822548786519032
C8,0.6450117925197948,57.739911057586916
C9,0.2191391178199678,30.681227580480645
C10,0.0,1.7187111018726426
C11,0.0,1.6291791030954101
C12,0.0,1.6268071909499753
D1,0.8658921088136429,0.23848948427360472
D2,0.9007197848654461,0.23867635627073147
D3,0.7122149262057053,0.10938955022373875
D4,0.7595069857631129,0.25089182559324374
D5,0.9184847973398901,0.3742991229078463
D6,0.7219029403973924,0.260556697942127
D7,0.585607476418775,11.915711716363996
D8,0.664713371884436,18.264141342936327
D9,0.22024624312446,35.436368017253415
D10,0.0,1.623605221833131
D11,0.0,1.613401279780092
D12,0.0,1.7175334321866274
E1,0.6867421461870326,0.14083531478922273
E2,0.7851439931371859,0.1730538527466976
E3,0.7315642029633297,0.08067202058541056
E4,0.7270249732434183,0.17434517007745853
E5,0.7728991467542938,0.16108092406747643
E6,0.605526100176251,0.041983337043379976
E7,0.3712782836888826,7.654547725051714
E8,0.6052615734004095,14.56406397289748
E9,0.27703884118606237,30.39021256991973
E10,0.0,1.6867427200029113
E11,0.0,1.8567137575770545
E12,0.0,1.6387666611634302
F1,0.8005649491529201,0.21753470969963606
F2,0.734424573455338,0.04511073240075003
F3,0.7408422387557394,0.09744695269753079
F4,0.754251908197331,0.19979278955576385
F5,0.7294701645789472,0.13294845508626318
F6,0.6106397722116661,0.3679488219333047
F7,0.31490652927827983,5.571002045369521
F8,0.6255931175874826,16.3123677818495
F9,0.135727391434475,53.01202986167657
F10,0.0,1.8737291932608429
F11,0.0,1.907917558162879
F12,0.0,0.7967865631048028
G1,0.6504520927548668,0.3391433993818329
G2,0.7628573174404089,0.35039883947414197
G3,0.7083209472469357,0.19733876343129753
G4,0.7633773981347295,0.34264223496838
G5,0.7190602720002143,0.20955585670943755
G6,0.604765849022999,0.35758825224488255
G7,0.44888451647511735,2.872392247985785
G8,0.6493221448932007,15.28777610713884
G9,0.14209604327692374,47.58483894609702
G10,0.0,1.3543052949603975
G11,0.0,2.167327620463851
G12,0.0,1.3229622276627424
H1,0.8038969423694605,0.4114408312344615
H2,0.9072726812455355,0.5250577667688021
H3,0.7692444250818611,0.41356263818471684
H4,0.7698359139155333,0.3344646397881519
H5,0.7104861971442771,0.19886257091911475
H6,0.8455630975217933,0.389719202035681
H7,0.5855100980841155,0.8183645416880907
H8,0.5645400630321249,14.224813936699505
H9,0.6513571129697067,20.088401335876288
H10,0.13805977218988594,51.80474003445309
H11,0.0,1.71633758885298
H12,0.0,1.4095106924691407
