,Growth Rate,Lag Phase
A1,0.7987552829931402,0.325001602970282
A2,0.7484599772086327,0.42690364022934224
A3,0.6865489576580888,1.2287773700136908
A4,0.6286661733237726,14.765484533584228
A5,0.0,4.078500717936876
A6,0.0,2.362575780126768
A7,0.0,1.9231803042366344
A8,0.0,1.860631808554384
A9,0.0,1.4427211555011716
A10,0.0,1.1577767306793092
A11,0.0,1.3676692349498794
A12,0.0,1.3389806625157092
B1,0.7961571011221203,0.3442886639226841
B2,0.9322294275448884,0.6140476626436033
B3,0.8017654792399331,0.6718788083650358
B4,0.6758229562861184,1.1974311978056114
B5,0.0,4.573944647158353
B6,0.0,2.686797370355862
B7,0.0,2.036575882733736
B8,0.0,1.8485614845185907
B9,0.0,1.6768835459245075
B10,0.0,1.3645783751577945
B11,0.0,1.410240799877613
B12,0.0,1.582356936707555
C1,0.7700686312306241,0.5114546469130601
C2,0.8955228566524126,0.7205002622151722
C3,0.8501916152867038,0.5972281539053919
C4,0.6789382842476536,0.47617025047547745
C5,0.4895673367737782,0.5736608880182166
C6,0.6256861186811727,16.46533242440701
C7,0.0,2.281248724847007
C8,0.0,1.8761697216155646
C9,0.0,1.4687133767593856
C10,0.0,1.3507915843453446
C11,0.0,1.7467825968792212
C12,0.0,1.8062465925929239
D1,0.87029127253532,0.7079855271924593
D2,0.8211321145293102,0.5517706804628761
D3,0.737999952590519,0.3832048350063273
D4,0.8330012177054473,0.6405681815261142
D5,0.5767323762216876,0.8253130710237779
D6,0.4607855334418373,11.159009428345861
D7,0.0,2.5078654974959065
D8,0.0,1.608393138984546
D9,0.0,1.7757107362925595
D10,0.0,1.5164432375495878
D11,0.0,1.840063898041123
D12,0.0,1.198056683765099
E1,0.7692501985114413,0.7805499467557238
E2,0.7896354063794654,0.4557480524985653
E3,0.9367813147556825,0.8835201915384325
E4,0.8670695474512713,0.7637439163603981
E5,0.6952529951299762,0.5560471510596598
E6,0.5194827053583784,1.189631811911669
E7,0.5090911929827566,15.817824493393257
E8,0.0,1.1431768751894573
E9,0.0,1.5668475566204734
E10,0.0,1.458300484956478
E11,0.0,1.960454847857303
E12,0.0,1.322946632288005
F1,0.8799249272500689,0.4746056138759869
F2,1.0317459335888268,0.8104348974490363
F3,0.8147298800069588,0.3532538616452019
F4,0.8787405487216614,0.4590728226775389
F5,0.7153868424328582,0.49746994833266633
F6,0.6489159482008211,0.6492483894627936
F7,0.38942329576221,5.026991940767327
F8,0.0,1.7520060662566834
F9,0.0,1.3980948310591579
F10,0.0,1.502276279840796
F11,0.0,1.5883373617107743
F12,0.0,1.214840042355604
G1,0.9379778519531656,0.9003813587646237
G2,0.8276492778642759,0.8646750817130071
G3,1.0145565414286029,1.1028759945381017
G4,0.9735252362428558,1.0336366781846107
G5,0.9400351203325868,1.217478901186495
G6,0.6878519744072823,0.9090750918855304
G7,0.531468065974829,1.37918733179011
G8,0.0,0.0
G9,0.0,1.4048464254484756
G10,0.0,1.5042337632950726
G11,0.0,1.530598715421302
G12,0.0,1.3395556221912024
H1,0.77396660803617,1.2697436735038847
H2,0.8485019747682452,2.135288198632694
H3,0.9222125686472441,1.7677469966004642
H4,0.8834970285799997,1.6705397744972124
H5,0.856332510288488,1.5699334626118602
H6,0.6838008326325831,1.253331061580544
H7,0.8571963562625753,1.9086526731027722
H8,0.5103441656891502,1.3970757122605342
H9,0.3843069335069221,4.758322777558409
H10,0.0,1.740913805390182
H11,0.0,1.7756472083540302
H12,0.0,2.0677446570615388
