,Growth Rate,Lag Phase
A1,0.819480137486508,-0.06461585905149714
A2,0.6757399062430979,-0.04870847199950146
A3,0.8051377288067639,-0.20391551952285814
A4,0.0,5.670584723232812
A5,0.6760798528261857,14.408015295981297
A6,0.0,3.769189537738889
A7,0.0,2.3936313436655112
A8,0.0,2.1457642406798207
A9,0.0,1.925051579219815
A10,0.0,1.3321907017717862
A11,0.0,1.2418341740096075
A12,0.0,2.465888254647883
B1,0.9375707473686326,-0.15530069615095143
B2,0.8894715525121616,-0.1582402430972637
B3,0.8445736641058001,-0.1992943288362199
B4,0.6061115006769775,-0.20042332476015967
B5,0.0,5.512904100824194
B6,0.0,4.5216524220329966
B7,0.0,2.7906998136275725
B8,0.0,2.4970415833956245
B9,0.0,2.0051632752884103
B10,0.0,2.0555846650416143
B11,0.0,1.683446537365274
B12,0.0,1.6054905665550763
C1,0.9151407011930486,-0.10796033749764722
C2,0.9243184926655862,-0.1268610510663537
C3,0.7617561008134818,-0.09808927433880488
C4,0.8397314679025014,-0.2173773091190404
C5,0.6739033602247471,-0.18923348022139352
C6,0.0,6.705597732861218
C7,0.0,3.7204419328122995
C8,0.0,1.3450372864329694
C9,0.0,2.1713423415381783
C10,0.0,1.9489015825947078
C11,0.0,1.8270504349204053
C12,0.0,1.1675264523179152
D1,0.9696394638570649,-0.16975551827829682
D2,0.7088774247977508,0.007534314173615941
D3,0.8935828345243774,-0.11680324191780866
D4,0.834382477387777,-0.16168255407119247
D5,0.5329345253589441,0.15503787629021248
D6,0.4752488438740517,12.257911532379229
D7,0.0,4.356533577135785
D8,0.0,2.2866484109388594
D9,0.0,1.6267445474714535
D10,0.0,1.7166965286213625
D11,0.0,1.9275862091335192
D12,0.0,1.7759561117442821
E1,0.8726027691479673,-0.15093254988078098
E2,0.8005591981747484,-0.07931697174646335
E3,0.7397828119635358,-0.011397493953868465
E4,0.8284398420064101,-0.139902541889262
E5,0.6792731010219741,-0.2172187495049821
E6,0.48321025507835375,0.7876146383091789
E7,0.46605809406003135,11.05776005948241
E8,0.0,2.1881900891815746
E9,0.0,2.346478775875365
E10,0.0,2.10482883565043
E11,0.0,1.7416642326873877
E12,0.0,1.9706624758379654
F1,0.9709123779585347,-0.1333517666431897
F2,0.9796586051207323,-0.14641560226826167
F3,0.920006989832753,-0.11446399036495736
F4,0.9064938467267551,-0.10452272939534657
F5,0.8371378142886295,-0.18772929332259136
F6,0.5994438106162382,0.5257670717639784
F7,0.37155952493290634,4.179533573204163
F8,0.0,2.5143674516961347
F9,0.0,1.658819471546753
F10,0.0,1.782081210951226
F11,0.0,1.419984661941946
F12,0.0,1.6433288567700757
G1,0.7935576014898542,-0.05708564587725651
G2,1.006745370226362,-0.16694001443624462
G3,0.8368885297206818,-0.013852513184042237
G4,0.9287269638545248,-0.12965197000965367
G5,0.868407122225325,-0.13111533940189224
G6,0.8515756319118575,-0.15563572545606752
G7,0.45386826266096036,0.46033988933841385
G8,0.21695541954077666,13.138527981040573
G9,0.0,1.3865300094313575
G10,0.0,1.3340516878928135
G11,0.0,1.37064332270306
G12,0.0,1.9841061489521756
H1,0.8864085852270459,-0.18332004078368402
H2,0.8603682906272061,-0.16281135907615618
H3,0.8908628308893812,-0.17797843732776697
H4,0.8840376961225506,-0.13826796396175
H5,0.6905758467897486,-0.07108969586972369
H6,0.7965187993931597,-0.18326487406164715
H7,0.8272761383428477,-0.12351299951699635
H8,0.5187820896531152,0.9373204546089564
H9,0.32638398840930993,2.7952217656838148
H10,0.0,1.4152399238373015
H11,0.0,1.6474039057609104
H12,0.0,2.6785398731180763
