,Growth Rate,Lag Phase
A1,0.0,3.453877398506787
A2,0.0,1.9010755640449766
A3,0.0,2.0763514827323455
A4,0.0,1.7055535927458685
A5,0.0,1.4505365598962463
A6,0.0,1.4291831637395944
A7,0.0,1.7775541285564138
A8,0.0,1.1439785500407105
A9,0.0,1.2936064343520677
A10,0.0,1.0939117103327014
A11,0.0,1.0437923491622492
A12,0.0,0.9872705473125194
B1,0.0,0.0
B2,0.0,1.8053849195422806
B3,0.0,3.7636620359338266
B4,0.0,1.6081067950729953
B5,0.0,1.7404831097617972
B6,0.0,1.259032768660095
B7,0.0,1.1207157397035772
B8,0.0,1.135749103296508
B9,0.0,1.20549353032321
B10,0.0,1.0837677612700034
B11,0.0,1.1505415473901586
B12,0.0,1.1816762536405392
C1,0.38597551566687455,0.4983330198834066
C2,0.5908651579618582,15.878744267836865
C3,0.0,5.357556142006219
C4,0.0,4.494694975956289
C5,0.0,1.7982497315712926
C6,0.0,1.0812718243880184
C7,0.0,1.6146779319062823
C8,0.0,1.1178443883620197
C9,0.0,1.1809373623324753
C10,0.0,1.1392225776881126
C11,0.0,1.064226738930092
C12,0.0,1.4785738394727979
D1,0.575889868094447,1.0721639940002552
D2,0.43347501684587325,3.501938327852897
D3,0.2626517204411113,5.385598984092553
D4,0.0,6.445783726351687
D5,0.0,2.3136620427766346
D6,0.0,1.1080923937890788
D7,0.0,1.1373845096091806
D8,0.0,1.4476728323903814
D9,0.0,1.0864663678486863
D10,0.0,1.4956709310937022
D11,0.0,1.208887691253672
D12,0.0,0.9846084036240264
E1,0.6651889718884335,1.0757140984370466
E2,0.5992848985080635,1.5810772062194767
E3,0.5648169691628097,2.2156654516842273
E4,0.5274157846191214,3.8360273487316645
E5,0.4998274306434793,7.141517039402226
E6,0.5450363836598108,17.653838948167834
E7,0.0,1.1875590800839184
E8,0.0,1.3194013333259669
E9,0.0,1.3540826344273107
E10,0.0,1.7217900182762271
E11,0.0,1.4460235834942452
E12,0.0,1.2321244923246937
F1,0.6881323932678677,0.7416990464520983
F2,0.7019675422489222,0.8383099122119151
F3,0.6309462856217811,1.4500634517084543
F4,0.558206666422175,2.4872729210526043
F5,0.44594164710525674,3.509100904018636
F6,0.4359659340184615,7.54993471256831
F7,0.0,0.9401042331831313
F8,0.0,1.1082172505819656
F9,0.0,1.0820612921472943
F10,0.0,1.2047792763502123
F11,0.0,0.9640955954860786
F12,0.0,0.8327847299058639
G1,0.9113021127838815,1.3869709840136744
G2,0.7418774766353732,1.0839012026562664
G3,0.8528029836217843,1.7737963030477908
G4,0.6075672813483499,1.5200020401064869
G5,0.6233665578163974,2.3738324712156755
G6,0.5602631049108501,4.305657124739608
G7,0.43608523745470784,8.077042790434604
G8,0.0,0.0
G9,0.0,1.84436078487688
G10,0.0,1.3371619424483185
G11,0.0,1.2917282386871527
G12,0.0,0.9484178590259411
H1,0.7106914978985497,1.1298072088665743
H2,0.7973784498908191,1.6224782702969476
H3,0.8790657636244925,1.7592309423179118
H4,0.8396694107477672,1.7828882031576807
H5,0.6643862695149629,1.5837262368629634
H6,0.5123644211168504,0.6808783844352568
H7,0.5425767675061309,2.8719002811482683
H8,0.43007064817455914,5.8004253600472815
H9,0.0,0.0
H10,0.0,1.4689084480381709
H11,0.0,1.6022857784387696
H12,0.0,1.8496843811041366
