,Growth Rate,Lag Phase
A1,0.0,4.519762925574842
A2,0.0,3.9469452122292417
A3,0.0,1.907070203467594
A4,0.0,1.838576622157177
A5,0.0,1.6329620474344182
A6,0.0,1.5044539311948135
A7,0.0,1.3990925418152038
A8,0.0,1.1079663530197337
A9,0.0,1.2455574366186006
A10,0.0,1.2037928125079702
A11,0.0,1.3312303670070627
A12,0.0,1.4477939809296387
B1,0.0,4.686344077431421
B2,0.0,4.3086080404580045
B3,0.0,3.8872630510767934
B4,0.0,3.499205558638497
B5,0.0,3.3517183854839345
B6,0.0,1.5737484118623897
B7,0.0,1.3004884187696462
B8,0.0,1.2439799820796154
B9,0.0,1.5658393823353336
B10,0.0,1.161569065298142
B11,0.0,1.3356308387792737
B12,0.0,1.4079783544128723
C1,0.5410949696224678,0.5115253006399358
C2,0.4512955260324971,15.201623162032272
C3,0.4269313975469761,17.74914211649467
C4,0.3225255885318888,-0.6363702456875774
C5,0.0,3.7666973998987636
C6,0.0,1.5105747133640968
C7,0.0,0.98058306776446
C8,0.0,1.032510165514239
C9,0.0,1.0426088005754508
C10,0.0,1.1104600120102681
C11,0.0,1.2712204336783905
C12,0.0,1.1853790081931628
D1,0.6379526278665564,0.864035121562575
D2,0.4640290122872807,0.9218009917993806
D3,0.4167141425935444,3.937615871434466
D4,0.3821380008305627,13.131749551419581
D5,0.19330255378296157,19.936648147449343
D6,0.0,1.6972120911487636
D7,0.0,1.6378355432895617
D8,0.0,1.6401062260915502
D9,0.0,1.5615919975680264
D10,0.0,1.239580616528393
D11,0.0,1.2477275118745084
D12,0.0,1.5038001675341874
E1,0.6691765569569273,0.2913123094393555
E2,0.6298902233582738,0.9050535124624766
E3,0.6025138329037567,1.4317505756514475
E4,0.5445448841292538,2.6275437547758154
E5,0.543050292631276,5.709707473666116
E6,0.5186248713932655,12.42128287887438
E7,0.0,1.2518396078223972
E8,0.0,1.401036748533599
E9,0.0,1.499579697822302
E10,0.0,1.323769512278961
E11,0.0,1.217908059930874
E12,0.0,0.948334847751017
F1,0.6901881552540083,0.5280296431559384
F2,0.7266692005765627,0.4411596045770798
F3,0.6371059948596619,0.8305042060567494
F4,0.5415780668297566,0.4786254352355481
F5,0.41540780149236795,2.415922364001595
F6,0.35927891932062034,5.250368340452927
F7,0.35038131757636654,12.30767409427935
F8,0.0,1.356700921044908
F9,0.0,1.2741503352463965
F10,0.0,1.2215121178528143
F11,0.0,1.286133878218692
F12,0.0,1.4613255790002277
G1,0.7878712947764271,0.9368916837764147
G2,0.8490366381934815,1.864883655829975
G3,0.7666097073980996,2.634914468196034
G4,0.6398824707678437,1.2510029990705558
G5,0.5390440899685787,1.6492363932842826
G6,0.5846717123072708,3.508354873183926
G7,0.573477452775429,6.590565375390322
G8,0.4082465926504226,14.153126442915074
G9,0.0,1.3028870044949628
G10,0.0,1.0444946289798906
G11,0.0,1.2466269324033767
G12,0.0,1.330998750659873
H1,0.7776614020024788,2.1503278640380334
H2,0.8040501386192513,2.163594229187874
H3,0.7087627015319262,2.566281264784843
H4,0.5409585742337817,3.187714852737809
H5,0.44944950761110775,1.5933971628728836
H6,0.4400033366830276,2.13058414157884
H7,0.37321034571382844,2.6122299846551433
H8,0.3073694027700604,6.70255090552685
H9,0.27552731630296823,13.969571711551179
H10,0.0,1.5122672810040108
H11,0.0,1.8178420901035501
H12,0.0,2.0543897775127817
