,Growth Rate,Lag Phase
A1,0.0,1.9450707399917917
A2,0.0,1.493669051126929
A3,0.0,1.3580348798250164
A4,0.0,1.2855639712511184
A5,0.0,1.152655678185205
A6,0.0,1.1438280708436004
A7,0.0,1.2926506008650485
A8,0.0,1.0916873024752007
A9,0.0,1.0154419320059738
A10,0.0,0.7447425399572474
A11,0.0,0.7680344904901979
A12,0.0,0.7498287904510441
B1,0.0,1.889508445213881
B2,0.0,1.07313344920086
B3,0.0,1.3371426298571265
B4,0.0,1.4978906572736683
B5,0.0,1.2485167346052535
B6,0.0,0.8883897733733406
B7,0.0,1.1593909607094517
B8,0.0,1.2188293262434549
B9,0.0,1.1521671606116968
B10,0.0,1.1079790983365498
B11,0.0,1.0982989040472866
B12,0.0,0.9115177202409477
C1,0.0,1.8699886343365542
C2,0.0,1.6303421046577071
C3,0.0,1.731033117678038
C4,0.0,1.4703297148653363
C5,0.0,0.7304179931385306
C6,0.0,1.1857729422280237
C7,0.0,1.1634213366092752
C8,0.0,0.8249659439705574
C9,0.0,1.1528388561718188
C10,0.0,0.7136503177289484
C11,0.0,1.3319155820670758
C12,0.0,0.981970296537515
D1,0.7004944830956669,14.534147865599943
D2,0.0,1.5244664707343354
D3,0.0,1.1153333792864224
D4,0.0,1.1104982577500344
D5,0.5343077918763183,16.74110782287076
D6,0.0,0.9377008537638503
D7,0.0,0.7104167259061
D8,0.0,0.9874934327864509
D9,0.0,1.081879536222953
D10,0.0,0.8844921347288874
D11,0.0,0.7253412168054112
D12,0.0,1.0325280179248573
E1,0.5992836242895255,4.589955148179609
E2,0.6015754424176704,6.278406846302995
E3,0.5738614436206596,6.501642965464198
E4,0.5269682678927461,10.631361867451176
E5,0.4768630426073462,13.878301131788962
E6,0.44149815784235197,19.95662163765443
E7,0.0,0.774335134512004
E8,0.0,0.7305974404354636
E9,0.0,1.0820942232332875
E10,0.15715016675932447,0.2538649928040231
E11,0.0,0.6518682307267021
E12,0.0,0.8439600746252012
F1,0.6940783804497052,1.013301453206508
F2,0.708919265039871,1.2644158627047712
F3,0.6953952198546456,1.669310474625115
F4,0.6513701681054201,2.170265344391077
F5,0.5800585661253386,3.0754348480998885
F6,0.49567856373677016,4.714855167480214
F7,0.45090728305172606,10.047915937850114
F8,0.0,0.07443557202730133
F9,0.0,0.6604400941069173
F10,0.0,0.8766808441787859
F11,0.0,1.8269805449402412
F12,0.0,1.2040388866396832
G1,0.8199522842453046,0.45416803178110365
G2,1.106425174801703,0.8945625362885785
G3,1.0142640248056798,0.7653967762586653
G4,0.7868263722665716,0.6093513959322827
G5,0.7980857154287604,0.6366014584005542
G6,0.7078164101342433,0.4551720837647055
G7,0.6069607850189976,2.1027387894495773
G8,0.4817861194585302,13.862928318047729
G9,0.0,0.7831794284770766
G10,0.0,0.6076705816767145
G11,0.0,1.2876780815083286
G12,0.0,0.7990107665503814
H1,1.045624076480472,1.0812648049182787
H2,0.9533122273531388,0.9162342821656346
H3,0.9860474458129458,0.9887094601281672
H4,0.9721851695540634,1.1586639846346594
H5,0.8905092940448508,0.8460124665392894
H6,0.9020250704978042,0.844675221478087
H7,0.8520147575847316,1.0561125229033106
H8,0.5820433980177796,1.1280797609239528
H9,0.4178623558077251,7.703091303336151
H10,0.3201265431907955,22.650697186579155
H11,0.0,1.354064436217005
H12,0.0,1.2437960990649302
