,Growth Rate,Lag Phase
A1,0.7728070606828561,52.438547339703796
A2,0.7776224772621501,42.021002756795404
A3,0.7872830260271348,49.24204341123957
A4,0.7695992839832665,0.10959983087493574
A5,0.8134790254860741,59.62481487448461
A6,0.6415999284184802,0.4173916699798168
A7,0.6941852539768062,10.994774915398342
A8,0.6533413742100888,13.183591421573473
A9,0.3942254381264082,24.676571833087333
A10,0.0,1.7668852136895694
A11,0.0,1.7279210558991664
A12,0.0,1.8224300192234395
B1,0.7528870631895254,0.09734052720123909
B2,0.7881516518563559,0.14955332675127275
B3,0.7631107488182209,0.05411940878672716
B4,0.9006678238960814,0.18441592087662295
B5,0.8040728237629814,54.660362807080574
B6,0.6644587277837071,0.39371488187175885
B7,0.6829548592693745,11.047528518606462
B8,0.7348840883526884,13.37763325146494
B9,0.3926330528110115,27.76603636412273
B10,0.0,1.6871893587879825
B11,0.0,1.5524335383382422
B12,0.0,1.516760837522213
C1,0.7165363867877017,0.1359205703426145
C2,0.749978270596067,0.0899179815313369
C3,0.75847609138232,32.900222857993
C4,0.7670784027360392,0.14579125153825734
C5,0.7887279902440849,0.08424191902333833
C6,0.6131245637073918,0.2565133849368437
C7,0.6789496627783229,11.592619358342859
C8,0.8011106198430026,13.883942834961333
C9,0.23751682454875808,31.351984581602075
C10,0.0,1.4193627059362726
C11,0.0,1.941157759518866
C12,0.0,1.6326212208874935
D1,0.8218457109470857,0.2168240334798326
D2,0.9128514588622413,0.2372575432766264
D3,0.7725081695437899,0.10412104375450504
D4,0.7780949122853837,0.15425930282956646
D5,0.7819448565783977,0.21367260098490126
D6,0.8791209467807773,0.9369802449704356
D7,0.412426901329538,10.43829077753499
D8,0.7067107463294097,16.881547893504354
D9,0.45050909361332925,26.309136460174898
D10,0.0,1.801544476936975
D11,0.0,1.117444821350162
D12,0.0,1.4927281572660718
E1,0.6657162301390259,0.10844930169799571
E2,0.9477393719259186,0.24224677774198433
E3,0.795436458667359,0.11182565916754594
E4,0.7484368202238639,0.19376390424069445
E5,0.7894788241919993,0.04714710577489889
E6,0.5952001454429242,0.2810421025575027
E7,0.3946651865334261,6.721390364410125
E8,0.4622558878150962,22.041917965381778
E9,0.37962459568479495,25.48206223288402
E10,0.0,1.688907512430859
E11,0.0,1.9141620254414562
E12,0.0,1.450687222706648
F1,0.7809482245746641,0.17350551848606388
F2,0.7954418235455551,0.2045635529177252
F3,0.7767038624684187,0.15863426833163308
F4,0.7521974265615176,0.21981852271415914
F5,0.8840925774731233,0.10965206766642455
F6,0.8350903054791735,0.8107103291515516
F7,0.3296352946133097,54.79345185489171
F8,0.6099394296666962,14.270978423668346
F9,0.1041043466315203,59.26896102124601
F10,0.0,1.7818595257248546
F11,0.0,1.8667425528382608
F12,0.0,1.5910951938021114
G1,0.7259224692164704,0.19953575500654797
G2,0.7269000230980339,0.21001288745406255
G3,0.749812937811045,0.21023426572428283
G4,0.7497053520775022,0.23616038045839627
G5,0.782736906166756,0.18067740794030573
G6,0.6275564758797895,0.31467834835517605
G7,0.3342398829017296,4.549859668959067
G8,0.3556811872215932,34.13879034362875
G9,0.0,0.867611541403285
G10,0.0,1.7718487735282977
G11,0.0,1.7306536976270337
G12,0.0,1.8968019084141687
H1,0.9636093722567919,0.531063025830897
H2,0.9124922403229131,0.26996471894718743
H3,0.7392454776130114,0.3136330642269227
H4,0.8049867242347697,0.3179626337613879
H5,0.8497696173254621,0.2911276135313714
H6,0.7092506594141565,0.17026050493821554
H7,0.602484233078744,0.7027357199358204
H8,0.579049550817387,14.731353474288042
H9,0.6827206610824127,23.408399998359748
H10,0.2278684758001246,45.30216668071893
H11,0.0,1.8906675570272782
H12,0.0,1.1034910395145943
