,Growth Rate,Lag Phase
A1,0.7918840729179792,0.14544483894242122
A2,0.7764740950488899,0.10288238982755393
A3,0.7745288219845322,0.09653407184035423
A4,0.7827529310311359,0.13603933832203152
A5,0.7502023962530323,0.09416398750304511
A6,0.6260795984562936,0.3072270971903026
A7,0.7518216906664485,12.007418596111368
A8,0.0,0.8768315636514821
A9,0.0,1.3170707946743576
A10,0.0,1.7772448687315539
A11,0.0,1.6519698904604212
A12,0.0,1.741280519222446
B1,0.7530988323682639,0.10906735609940377
B2,0.7571767597101763,0.09320529145757517
B3,0.7346896478281523,0.06415217390392902
B4,0.7462497937781607,0.06788408702032322
B5,0.7656547568983414,0.07513873281672989
B6,0.5870592885677856,0.3518376845391926
B7,0.7289856077354077,13.04725382966485
B8,0.0,2.2002390663704467
B9,0.0,1.4238146983338957
B10,0.0,1.4850680411077342
B11,0.0,1.7647851773587142
B12,0.0,1.2879125529862847
C1,0.7777394295189148,0.16446161928712666
C2,0.7706677840615772,0.08940109909420224
C3,0.876896034736307,0.16259001538771933
C4,0.7754013598608399,0.09715791146151309
C5,0.7187306973835151,0.12559776163734027
C6,0.593179669828649,0.3266577022766737
C7,0.7276480437909709,12.54137970636586
C8,0.5851874614356051,17.244273193401643
C9,0.0,1.64124044437337
C10,0.0,1.4400809247690738
C11,0.0,1.8094977725920849
C12,0.0,1.715925519245026
D1,0.7910842395580707,0.22713135977950838
D2,0.7271028171185472,0.2319193226909908
D3,0.7450407562018737,0.16860354989097592
D4,0.7799713932235465,0.15577899170349552
D5,0.7505168503445987,0.13758505009906985
D6,0.6100131724775901,0.39293513006887126
D7,0.7470226520164944,12.892764543690369
D8,0.0,1.7263854798816887
D9,0.0,1.7802867863705671
D10,0.0,1.1949590389183413
D11,0.0,1.6826736210097408
D12,0.0,1.0304005135306227
E1,0.6780815848111506,0.16043021249961598
E2,0.8617241038527576,0.2548620828455812
E3,0.8014198976316264,0.28529824169418383
E4,0.7189045015035546,0.2760527278822136
E5,0.9377410651892828,0.42421006770891134
E6,0.7037642570624154,0.5238797726512141
E7,0.5487657017961747,13.233291820069383
E8,0.0,1.8761857315600423
E9,0.0,2.042997033761054
E10,0.0,1.6634684713423908
E11,0.0,1.6382419378803412
E12,0.0,1.5060142250205146
F1,0.7714602742477744,0.21953185733755376
F2,0.7869962637712622,0.2083965453398946
F3,0.871589623109107,0.440892299077714
F4,0.8921730435155019,0.3743422664941636
F5,0.7595913191441352,0.18117931948349897
F6,0.6362804233186042,0.1591370657263096
F7,0.48951747867158263,13.872323209070352
F8,0.0,2.2085502898296028
F9,0.0,1.26602226611827
F10,0.0,1.2009938750791171
F11,0.0,1.7136909760775865
F12,0.0,0.9646930967697784
G1,0.6753237370312515,0.2280243650578173
G2,0.7398661552156413,0.3861328156865014
G3,0.818732710453737,0.36032323279145073
G4,0.7591822608850397,0.4247576606106205
G5,0.7302911223838539,0.15144014322153332
G6,0.5615578441267344,0.27881518466676125
G7,0.3150803494797053,10.414982632475546
G8,0.4229499425672422,17.17450664666881
G9,0.0,1.4323347399709796
G10,0.0,1.1012743565326986
G11,0.0,1.3510335195142922
G12,0.0,1.8626664850141097
H1,0.7714862667169665,0.39366935935823033
H2,0.8089571561536776,0.40818012818116767
H3,0.7364993152885555,0.2871449730148936
H4,0.7961563526219451,0.3535638569939348
H5,0.7334965343166058,0.25956433946071567
H6,0.7299934752759689,0.3217693915255153
H7,0.6176635593179952,0.8430263192660066
H8,0.6307753716529667,15.035831329294743
H9,0.0,1.7321853413373987
H10,0.0,1.8942419021716397
H11,0.0,1.5701314175264827
H12,0.0,0.9099912677635693
