,Growth Rate,Lag Phase
A1,0.8587826278148442,0.08667583585072203
A2,1.0097293920826886,0.15754254936615109
A3,0.7873781999496405,0.11170675634597904
A4,0.780674245952448,0.08876869709459223
A5,0.7965632639282024,0.08291334772850112
A6,0.8054717752249222,0.24359024936323026
A7,0.6182514436035544,12.219516627874203
A8,0.0,0.0
A9,0.0,1.5315734220313395
A10,0.0,1.108198944679934
A11,0.0,0.8545202947055017
A12,0.0,1.122646081412249
B1,0.7950238995167208,0.1400136600637829
B2,0.7879836009007292,0.14019954527621525
B3,0.7940148700194,0.1468530293539767
B4,0.7617021850561739,0.12620796464723671
B5,0.7740638779890923,0.1003623723946041
B6,0.6633022253907087,0.17291316104048127
B7,0.6243790175679104,11.68277645735781
B8,0.0,0.0
B9,0.0,1.1045407049631741
B10,0.0,1.5461026363842585
B11,0.0,1.3988826619504735
B12,0.0,1.1465442075583105
C1,0.9558207172152393,0.1768818020977725
C2,0.7651682288498308,0.12346969684833464
C3,0.8329616615166301,0.18203172566142722
C4,0.8243852003353994,0.27629775354892594
C5,0.7703843512504461,0.09336583161263556
C6,0.8148678132588917,0.36958596232398966
C7,0.6625269295764341,11.818062078067332
C8,0.0,0.0
C9,0.0,1.320685571667802
C10,0.0,1.3743220015513096
C11,0.0,1.2634342964521927
C12,0.0,1.5147407051791966
D1,0.7916897282683255,0.13669415812714591
D2,0.797274983763907,0.20049004746867904
D3,0.764119200037504,0.094022080202258
D4,0.7543482740914111,0.15606921756893444
D5,0.9781651104806215,0.3284005770784195
D6,0.6907614195258048,0.4195426890051799
D7,0.6026948429594234,12.388349152065715
D8,0.0,0.0
D9,0.0,1.4256782426142927
D10,0.0,1.1271894902121709
D11,0.0,1.030359014880343
D12,0.0,0.964681307702044
E1,0.8716341001974324,0.8274210137132769
E2,0.785104266148646,0.11447070353920763
E3,0.8424028597583579,0.13620198160375052
E4,0.8002697244880287,0.14942672205148044
E5,0.7811148467078721,0.265132037611977
E6,0.6605774291939833,0.16530267752859373
E7,0.46277939675848506,8.101245423166011
E8,0.0,0.0
E9,0.0,1.5575062935416675
E10,0.0,1.2670414781632005
E11,0.0,1.2237895402631658
E12,0.0,1.2354424072533838
F1,0.8008387466074939,0.28062234643991024
F2,0.7714455764013524,0.16856878861277425
F3,0.7890456980933513,0.14821459608203957
F4,1.039044867021962,0.4523093422464819
F5,0.8035611542678547,0.25560476865583404
F6,0.6016572132684191,0.13300631027934084
F7,0.33317523302960245,6.228690944050905
F8,0.0,0.2953863789056719
F9,0.0,1.2731931004622368
F10,0.0,1.7692040358317094
F11,0.0,1.10101381699711
F12,0.0,0.1839893343475687
G1,0.6998326240928819,0.16726678062003453
G2,0.785708145558329,0.27485281148832463
G3,0.7829145819859972,0.3228934882948167
G4,0.741475737812834,0.29910366354731366
G5,0.7287272220043187,0.15122776490657808
G6,0.6246503609811286,0.27724796649677463
G7,0.46077369025866816,2.842242593304102
G8,0.4450381550401245,18.162429396857696
G9,0.0,1.6129321592357222
G10,0.0,1.9597695551562602
G11,0.0,1.1912874233578918
G12,0.0,0.8979367628985813
H1,0.9108987475037664,0.4873415227104445
H2,0.7948223353231517,0.2737184439052558
H3,0.7697263652426137,0.22986583087515822
H4,0.752482642791325,0.28098163662360776
H5,0.9716799467113686,0.6715347242009111
H6,0.8622890823008261,0.5482230106651498
H7,0.6849866388569782,0.752607181650303
H8,0.5724312693050497,14.312107262642062
H9,0.0,0.0
H10,0.0,0.9478226955460904
H11,0.0,0.7382484444064232
H12,0.0,1.4687382380010376
