,Growth Rate,Lag Phase
A1,0.7391502317502433,0.5346697135076179
A2,0.653540323944775,0.2213519558738053
A3,0.6212611618320775,0.3904847805714544
A4,0.6586283950265653,1.2023517315212846
A5,0.0,0.0
A6,0.0,2.8817786958282845
A7,0.0,2.640406190633623
A8,0.0,2.107500576872525
A9,0.0,1.9567442208331869
A10,0.0,1.6831589540558944
A11,0.0,1.8161083108434184
A12,0.0,1.883455336098077
B1,0.9313365691144464,0.8241111270817774
B2,0.8269684471771248,0.591439909260393
B3,0.8358399707512468,0.7777636241556984
B4,0.670630591882672,0.5545866497603185
B5,0.48455512320270644,0.47107947289958485
B6,0.0,5.327018978520519
B7,0.0,2.6912699942659835
B8,0.0,2.058321039187156
B9,0.0,1.8252768844043423
B10,0.0,1.444728099974082
B11,0.0,1.7436544832885374
B12,0.0,1.4863196880443859
C1,0.8503920882779674,0.7694776925420013
C2,0.8282799048483722,0.5565461135790155
C3,0.7966985664984819,0.6352633456809804
C4,0.764631014328853,0.5886197909197706
C5,0.65001831133161,0.3821938492249286
C6,0.40088378190053414,0.7879681869777695
C7,0.0,2.7914577014367126
C8,0.0,2.181633526894636
C9,0.0,1.7389833160305024
C10,0.0,1.819477328605295
C11,0.0,1.8111601819872227
C12,0.0,1.4924138400627136
D1,0.726375418945605,0.6239922877823418
D2,0.7171480906073585,0.45188410955070024
D3,0.7727370170359077,0.4540493757396704
D4,0.7681932666135053,0.5449704887645814
D5,0.6541440543783872,0.9350324101323895
D6,0.4985904548277691,0.591360625015068
D7,0.0,2.487953287832255
D8,0.0,2.110817877957885
D9,0.0,1.999996042694459
D10,0.0,1.7235450492558257
D11,0.0,1.7234888511743556
D12,0.0,1.5933713543854005
E1,0.7704811323378878,0.5442969238966979
E2,0.8791896236775415,1.0045401968118028
E3,0.8274180159077447,0.8518968284349828
E4,0.795348444509848,0.7878900815016086
E5,0.6749384342145294,0.6139783450926632
E6,0.5510095973360604,0.7591529470451901
E7,0.4207970574836425,3.6393860169307732
E8,0.0,1.8381518094080675
E9,0.0,1.867437811592069
E10,0.0,1.7273810921116848
E11,0.0,1.655332128820131
E12,0.0,1.5203326097042087
F1,0.7921469176429876,0.7837459332381114
F2,0.9572322273946142,0.49814878520603534
F3,0.9140135583756471,0.47999795850433014
F4,0.806868275314625,0.9598788365979298
F5,0.6878158992670473,0.48327064374119333
F6,0.5969077266434212,1.042002291992433
F7,0.4193658116433949,3.5064816333226014
F8,0.0,1.2080269402919086
F9,0.0,1.8282939565194702
F10,0.0,1.6723083031401096
F11,0.0,1.6549607162275564
F12,0.0,1.4986842292317846
G1,0.9022816458695732,1.3448991238929553
G2,0.9555229812128226,1.0939754439887035
G3,0.9441544490230184,1.2949656729480616
G4,0.9412347793082422,1.5010277860475263
G5,0.785451558777663,0.9387739685711574
G6,0.802128200482285,1.802990312042751
G7,0.5390982763781075,1.889846731028511
G8,0.266601673540702,5.900655534979393
G9,0.0,1.372652232782027
G10,0.0,1.5282982542984236
G11,0.0,1.6544745421695417
G12,0.0,1.6338120149020483
H1,0.8401395138569765,1.9961618909786516
H2,0.6960486350000478,2.025382464583922
H3,0.8680830514779434,2.505005441422738
H4,0.8818421594451035,1.7259754725540093
H5,0.6483483212169847,1.117273730522189
H6,0.8109495927317897,1.3315330997365318
H7,0.6753340851589035,1.7273251338612532
H8,0.45702340872577196,1.4060967491276033
H9,0.3634293559710357,4.356453880136294
H10,0.0,0.0
H11,0.0,1.8613299854244119
H12,0.0,2.083030227121391
