,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
1517583994.0,0.066491,0.064262,0.064699,0.064985,0.061701,0.06461,0.060751,0.057592,0.057098,0.0644,0.063358,0.064027,0.068333,0.066202,0.064605,0.06165,0.061817,0.063067,0.062426,0.065069,0.064798,0.063692,0.065206,0.069347,0.072824,0.066481,0.064474,0.065601,0.062134,0.065076,0.064527,0.05558,0.064936,0.057764,0.059905,0.061013,0.063696,0.058657,0.062571,0.063277,0.063902,0.056958,0.058362,0.064783,0.060908,0.063337,0.057349,0.06498,0.071237,0.05772,0.062291,0.066394,0.061218,0.064904,0.063066,0.056978,0.064059,0.064628,0.064516,0.063807,0.065991,0.064815,0.064115,0.063496,0.057715,0.05731,0.057278,0.065333,0.058927,0.064238,0.064017,0.070488,0.069583,0.067506,0.066179,0.066693,0.063235,0.061219,0.06629,0.059287,0.065222,0.065125,0.067224,0.065436,0.056522,0.058492,0.066598,0.062404,0.059218,0.065686,0.06039,0.060062,0.065785,0.061701,0.066269,0.080763
1517585292.0,0.076397,0.073913,0.074366,0.074256,0.073266,0.073106,0.072292,0.072661,0.073329,0.070883,0.070564,0.06897,0.077557,0.075019,0.07427,0.074108,0.074081,0.068552,0.072791,0.074025,0.072901,0.0726,0.066512,0.077272,0.08008,0.076656,0.075426,0.074494,0.07468,0.073094,0.072084,0.070904,0.07292,0.06867,0.070807,0.07099,0.076684,0.073884,0.072496,0.07317,0.072498,0.07181,0.073689,0.074407,0.073122,0.0711,0.063736,0.071442,0.083651,0.076163,0.074481,0.075387,0.073735,0.074648,0.073114,0.072405,0.072628,0.072176,0.074894,0.069883,0.076527,0.074019,0.072766,0.072468,0.072739,0.074017,0.073852,0.07356,0.073355,0.072401,0.071375,0.078245,0.087366,0.076677,0.077288,0.076152,0.075192,0.074245,0.07599,0.075655,0.073558,0.073506,0.073005,0.070204,0.072143,0.077147,0.075212,0.074559,0.074826,0.078101,0.074088,0.070005,0.075362,0.075,0.076103,0.085969
1517586580.0,0.083163,0.08004,0.079412,0.079606,0.078313,0.078948,0.079232,0.065926,0.048301,0.049179,0.048073,0.052999,0.084706,0.080637,0.080195,0.079982,0.080125,0.078355,0.077464,0.064191,0.052932,0.053555,0.046939,0.069784,0.089175,0.082703,0.082044,0.079828,0.079114,0.078927,0.079227,0.06515,0.05359,0.046104,0.048853,0.052072,0.081854,0.079361,0.078019,0.078571,0.077797,0.07717,0.07859,0.072784,0.048561,0.052942,0.045607,0.057599,0.088891,0.079981,0.079677,0.080048,0.078834,0.080453,0.077348,0.057805,0.048707,0.051358,0.053911,0.05339,0.081928,0.080009,0.077962,0.078428,0.078724,0.078671,0.077598,0.059773,0.051037,0.053178,0.052952,0.058854,0.095148,0.08344,0.082592,0.083371,0.080567,0.082916,0.081666,0.061199,0.055929,0.05404,0.053148,0.055217,0.079684,0.084029,0.083654,0.082187,0.084452,0.083081,0.082724,0.071564,0.058047,0.052809,0.061042,0.066742
1517587872.0,0.093262,0.088266,0.087281,0.085734,0.084738,0.090126,0.070309,0.050642,0.052803,0.052226,0.049609,0.048977,0.090307,0.088543,0.087601,0.091629,0.085431,0.079889,0.074183,0.054702,0.053203,0.049341,0.0518,0.059152,0.094316,0.088824,0.088199,0.086481,0.085819,0.080928,0.076731,0.058445,0.054263,0.047043,0.051726,0.046053,0.094001,0.085944,0.08445,0.084638,0.083987,0.088081,0.074147,0.058097,0.046055,0.051472,0.043728,0.052248,0.094664,0.087398,0.085487,0.086526,0.085222,0.079089,0.073671,0.050377,0.053935,0.053988,0.04852,0.048723,0.08714,0.08672,0.088645,0.085428,0.084744,0.090449,0.073125,0.054412,0.053131,0.051343,0.050148,0.05452,0.096897,0.092116,0.088423,0.088044,0.086891,0.086348,0.068374,0.0572,0.054908,0.052219,0.053499,0.051931,0.08764,0.093188,0.091248,0.090175,0.088753,0.090195,0.07884,0.052886,0.053801,0.050399,0.054516,0.062914
1517589164.0,0.10593,0.10133,0.10256,0.095977,0.093937,0.096234,0.070606,0.052242,0.050548,0.051265,0.050212,0.050013,0.11059,0.10277,0.10152,0.11505,0.096817,0.097615,0.070951,0.055393,0.052154,0.044436,0.048248,0.055948,0.1142,0.097731,0.095425,0.093304,0.092041,0.094553,0.069168,0.057327,0.052708,0.047534,0.050917,0.043615,0.10337,0.099423,0.093384,0.090175,0.087618,0.10608,0.068186,0.055155,0.044838,0.050643,0.042845,0.050465,0.10396,0.095212,0.094462,0.098226,0.091129,0.094425,0.07102,0.048781,0.052509,0.052828,0.051176,0.048544,0.10133,0.094828,0.10134,0.097247,0.08644,0.095149,0.070157,0.055183,0.052081,0.047404,0.050322,0.05778,0.11478,0.09945,0.10221,0.1005,0.094593,0.089872,0.06595,0.055406,0.053564,0.05194,0.05233,0.0512,0.10085,0.099298,0.09561,0.10362,0.094139,0.10124,0.07548,0.053376,0.053259,0.050071,0.053166,0.060695
1517590458.0,0.14451,0.13605,0.13821,0.13461,0.13414,0.1133,0.066446,0.048976,0.051927,0.050975,0.050307,0.050488,0.14852,0.13593,0.13604,0.13897,0.13067,0.1122,0.063526,0.054083,0.05185,0.051093,0.051139,0.054908,0.15407,0.14075,0.13567,0.13164,0.13235,0.10865,0.067923,0.051897,0.052344,0.047494,0.050427,0.04529,0.14218,0.13278,0.12969,0.12923,0.12547,0.10821,0.06739,0.053785,0.044349,0.050659,0.043389,0.051283,0.13868,0.13797,0.13398,0.13123,0.12787,0.10942,0.061837,0.047721,0.052037,0.052157,0.051426,0.048733,0.14253,0.13755,0.1338,0.12896,0.12567,0.11078,0.066531,0.054357,0.051842,0.04897,0.045731,0.050682,0.14986,0.13173,0.13544,0.13361,0.13139,0.098498,0.062692,0.054381,0.05323,0.051845,0.048739,0.050565,0.12196,0.12661,0.1233,0.12715,0.11952,0.12762,0.082737,0.047499,0.050477,0.047257,0.052551,0.048736
1517591756.0,0.1778,0.16898,0.17281,0.1673,0.16702,0.13269,0.06428,0.045671,0.051265,0.050378,0.050006,0.050076,0.17937,0.1897,0.16643,0.17193,0.16431,0.13445,0.064478,0.053382,0.050908,0.050799,0.050539,0.052838,0.18423,0.17129,0.16684,0.16283,0.16528,0.13014,0.064952,0.05264,0.051967,0.044703,0.050114,0.043902,0.17001,0.163,0.15645,0.15879,0.15476,0.13037,0.064329,0.052886,0.043816,0.050367,0.042461,0.051248,0.16809,0.16424,0.16605,0.16252,0.1582,0.13068,0.065312,0.051704,0.051716,0.052083,0.05104,0.050514,0.17405,0.16807,0.16204,0.1557,0.15919,0.12544,0.061983,0.053408,0.051269,0.05082,0.050078,0.048549,0.17855,0.16502,0.16606,0.16462,0.1642,0.11741,0.061735,0.05348,0.052697,0.051334,0.052514,0.050025,0.15862,0.16277,0.16091,0.1632,0.16271,0.15914,0.093029,0.046404,0.047901,0.045066,0.051311,0.055746
1517593048.0,0.2026,0.19467,0.19784,0.19118,0.19509,0.15384,0.063435,0.044857,0.050707,0.05047,0.049506,0.049497,0.20353,0.19416,0.19392,0.19641,0.19135,0.15424,0.062112,0.052528,0.050725,0.050119,0.050331,0.055469,0.21096,0.19452,0.19435,0.19253,0.1938,0.1539,0.062442,0.050464,0.051348,0.04882,0.049677,0.044643,0.19777,0.19154,0.18601,0.18673,0.18738,0.15036,0.06206,0.052214,0.043106,0.049828,0.04441,0.051193,0.19712,0.19157,0.19176,0.19039,0.18905,0.15174,0.063409,0.052164,0.051089,0.051626,0.050548,0.049926,0.20393,0.20031,0.19196,0.18509,0.19004,0.14805,0.061678,0.052972,0.050586,0.049962,0.049482,0.055796,0.21369,0.19428,0.19857,0.19699,0.19487,0.14162,0.060941,0.052706,0.052101,0.051054,0.051378,0.048447,0.18871,0.20035,0.19403,0.19502,0.19693,0.19042,0.10611,0.045283,0.045244,0.050453,0.052633,0.059359
1517594342.0,0.21949,0.21366,0.21538,0.2141,0.21497,0.17205,0.062313,0.044716,0.050405,0.049643,0.049337,0.049251,0.22512,0.21409,0.2136,0.2165,0.21903,0.17233,0.060929,0.052315,0.050251,0.049856,0.050053,0.054239,0.23415,0.21897,0.21741,0.21772,0.21621,0.1769,0.061068,0.051016,0.050984,0.049524,0.049529,0.042432,0.22328,0.21553,0.21387,0.21471,0.21314,0.16573,0.060462,0.051978,0.044334,0.049601,0.04241,0.051289,0.22176,0.2202,0.21718,0.22084,0.21938,0.16891,0.062366,0.051828,0.050747,0.05135,0.050327,0.049703,0.23148,0.22567,0.2192,0.21305,0.21929,0.16823,0.060294,0.05231,0.050571,0.049878,0.049553,0.047948,0.24826,0.2297,0.23414,0.23464,0.23234,0.16014,0.061885,0.052299,0.051949,0.050566,0.052527,0.05015,0.22432,0.23592,0.23044,0.23279,0.23179,0.22541,0.12334,0.04495,0.048617,0.043878,0.051605,0.052498
1517595636.0,0.23519,0.22839,0.23131,0.23142,0.23134,0.1886,0.062106,0.044427,0.050444,0.049695,0.049358,0.04918,0.24134,0.23172,0.23271,0.23343,0.23666,0.1874,0.060522,0.051555,0.050131,0.049801,0.050014,0.055184,0.25582,0.23958,0.24093,0.24057,0.24513,0.19165,0.060734,0.049695,0.05092,0.049455,0.049562,0.042202,0.25004,0.24328,0.24069,0.24108,0.24189,0.18731,0.059961,0.051654,0.048392,0.049678,0.044265,0.049989,0.24955,0.24967,0.24488,0.24487,0.24992,0.19277,0.061453,0.05162,0.050784,0.051239,0.050308,0.049706,0.25699,0.24794,0.2448,0.2399,0.24859,0.19233,0.060438,0.052183,0.050398,0.04983,0.049522,0.047234,0.27665,0.26459,0.26699,0.26487,0.26669,0.19752,0.0638,0.05219,0.051822,0.050692,0.051099,0.049427,0.26206,0.27716,0.26988,0.27331,0.27252,0.26464,0.14557,0.045286,0.048162,0.051426,0.051457,0.05885
