,Growth Rate,Lag Phase
A1,0.6665650625867483,13.519749043065804
A2,0.09921391324141338,20.084133394372643
A3,0.0,1.5088193928017972
A4,0.0,1.1679158287709477
A5,0.0,1.3521334039628137
A6,0.6821012476007912,13.66897980784832
A7,0.0,1.0710816735773996
A8,0.0,1.460791176826465
A9,0.0,0.7485693609458117
A10,0.0,1.0321814840040489
A11,0.0,1.1423819750267583
A12,0.0,1.789343921854659
B1,0.0922163741136167,18.940727756465858
B2,0.0,1.6489461292743073
B3,0.6974266718457092,14.316176271364888
B4,0.0,1.9614932134355954
B5,0.697777707343811,14.059881139293488
B6,0.6699505904386612,13.856927168904926
B7,0.5667401483331002,16.59439306026875
B8,0.0,1.6398779524314513
B9,0.0,1.108291004281412
B10,0.0,1.2975716284921326
B11,0.0,1.4785355746229811
B12,0.0,1.549825183315857
C1,0.0,1.4342676268703087
C2,0.6915659571303425,15.950979837437629
C3,0.0,1.3194737492737332
C4,0.0,1.420587812375885
C5,0.689216499483499,14.761829782182307
C6,0.6638158383969408,14.991168971754743
C7,0.0,1.319480545790924
C8,0.0,1.381905907037467
C9,0.0,1.8982556701707871
C10,0.0,1.2979554357235266
C11,0.0,1.4306519827289108
C12,0.0,1.4197338684177438
D1,0.0,1.405517219170168
D2,0.6587403094351255,16.053155348737665
D3,0.6657605074090993,13.85764255577628
D4,0.6197896781615037,12.942304632473782
D5,0.0,1.3995064269644928
D6,0.0,1.2435854097805894
D7,0.6018229209217462,15.548199013889583
D8,0.0,1.1992890753820156
D9,0.0,1.3179706228184536
D10,0.0,1.206674948513303
D11,0.0,1.2045355183267894
D12,0.0,1.6137611850324056
E1,0.0,2.107841640151488
E2,0.5529745101746795,5.268206009141663
E3,0.6075182015222713,6.226862130756936
E4,0.5401677800596083,8.285502568996902
E5,0.48524593045310604,10.89591733932786
E6,0.543056362140383,14.4620812731188
E7,0.45787576176856415,18.98766765206955
E8,0.0,1.3487385694870397
E9,0.0,1.3337462565857123
E10,0.0,1.0271803490078675
E11,0.0,1.2082802861696145
E12,0.0,0.6632543333990455
F1,0.7101097819964649,13.989041588519319
F2,0.4980708609309896,0.9520037409854067
F3,0.48915283427914696,3.002690694764823
F4,0.5142859502184156,2.8161618921714138
F5,0.5268991642324644,4.1309456721918245
F6,0.5449010485513881,5.028936266915842
F7,0.510170394365339,8.908341245682696
F8,0.31803719551381693,18.951191319406867
F9,0.0,1.0059329788754496
F10,0.0,1.3407000603931891
F11,0.0,0.9569645529934547
F12,0.0,1.3766731143569793
G1,0.0,1.4915931602379828
G2,0.8967637382429852,0.5247413026946699
G3,0.9410178726684327,1.0305043043426703
G4,0.6704800495434632,0.46309345165798055
G5,0.6769492571747633,0.6848939260212084
G6,0.6754097381562997,1.0941562695828573
G7,0.4185807051213841,1.5318167989812395
G8,0.46925569005066503,16.80528999056221
G9,0.0,1.4263729498006832
G10,0.0,1.1957780731884036
G11,0.0,1.072937532517404
G12,0.0,1.493492255317122
H1,0.0,1.5408132013850633
H2,0.54947297518396,5.185107207279569
H3,0.8846845202061651,1.2658592357021545
H4,0.8773945376387626,1.0003187682319852
H5,0.6668194600659407,0.8212677607853807
H6,0.8809622502022587,0.8131945735996569
H7,0.7441076196711995,0.5775832962908618
H8,0.51756374893197,0.8150091081583342
H9,0.2151040840914313,8.460305967092985
H10,0.0,1.2923069909293652
H11,0.0,1.7466898903487547
H12,0.0,2.050733762593566
