,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
1518097038.0,0.062728,0.060954,0.061615,0.061233,0.06186,0.060197,0.060934,0.061089,0.062364,0.061716,0.06043,0.059633,0.064443,0.061752,0.061437,0.062161,0.063768,0.063508,0.06191,0.060332,0.061334,0.055253,0.059961,0.063904,0.06556,0.06276,0.061971,0.06221,0.06215,0.058045,0.057332,0.060903,0.061033,0.059965,0.055311,0.06032,0.061828,0.061658,0.060619,0.063405,0.060764,0.061376,0.057683,0.060564,0.061069,0.055615,0.061155,0.057554,0.066501,0.063473,0.063031,0.06338,0.058197,0.061437,0.062494,0.061379,0.060718,0.061565,0.062805,0.05814,0.064801,0.062652,0.063138,0.060203,0.061162,0.055931,0.05632,0.061431,0.057097,0.062662,0.055752,0.068569,0.069136,0.062437,0.060935,0.063484,0.061902,0.061192,0.056007,0.056158,0.055275,0.055547,0.060067,0.059329,0.06123,0.061574,0.060229,0.062187,0.056228,0.064526,0.061141,0.064322,0.058059,0.063808,0.061777,0.065545
1518098338.0,0.07183,0.068765,0.069411,0.06885,0.068768,0.065143,0.065607,0.06499,0.064819,0.063247,0.064844,0.067965,0.073679,0.070191,0.069422,0.070454,0.069098,0.067786,0.065896,0.059416,0.066138,0.064485,0.06736,0.066095,0.076781,0.071103,0.065958,0.069352,0.069309,0.066222,0.065549,0.06787,0.068014,0.063463,0.061572,0.064371,0.071405,0.069367,0.067732,0.067648,0.067407,0.068751,0.066944,0.066482,0.059597,0.06659,0.063757,0.060895,0.075414,0.070283,0.068083,0.068734,0.069438,0.066941,0.066361,0.063163,0.059391,0.063919,0.068299,0.065688,0.072674,0.068793,0.068798,0.068074,0.067872,0.067452,0.062008,0.065592,0.062331,0.066327,0.0677,0.068341,0.076443,0.069952,0.061484,0.071711,0.070152,0.068243,0.064204,0.062296,0.062164,0.061011,0.068134,0.066045,0.076388,0.06931,0.066238,0.067026,0.068862,0.068596,0.065502,0.070039,0.061901,0.065549,0.066071,0.07137
1518099634.0,0.083926,0.079166,0.078339,0.066093,0.053316,0.043437,0.044676,0.046655,0.04987,0.044675,0.043445,0.051939,0.084473,0.079719,0.078152,0.078375,0.053564,0.049011,0.043675,0.043603,0.043804,0.044048,0.048371,0.058378,0.08911,0.081837,0.079578,0.073807,0.051771,0.043212,0.043804,0.044517,0.050839,0.045498,0.051804,0.047847,0.082469,0.078044,0.076038,0.068281,0.054971,0.04826,0.043947,0.051056,0.051362,0.048603,0.04413,0.046641,0.088117,0.080467,0.080656,0.072201,0.056579,0.049875,0.050611,0.046892,0.047851,0.044159,0.044293,0.044832,0.083906,0.078174,0.077326,0.077796,0.066777,0.052204,0.050291,0.044117,0.043988,0.049569,0.044069,0.05294,0.088321,0.080523,0.07857,0.0827,0.079212,0.077318,0.068723,0.053041,0.044835,0.044549,0.048784,0.048287,0.07938,0.077135,0.075972,0.074031,0.075828,0.077078,0.075606,0.073592,0.063169,0.060677,0.06124,0.066309
1518100928.0,0.095559,0.086571,0.071009,0.05704,0.052385,0.047613,0.047574,0.048487,0.050429,0.050461,0.043504,0.049937,0.097225,0.084031,0.08013,0.065873,0.052823,0.049831,0.046781,0.043217,0.043552,0.051228,0.051417,0.046837,0.10185,0.085074,0.081279,0.065855,0.046052,0.042392,0.043691,0.049299,0.046555,0.051012,0.049905,0.045459,0.093143,0.085925,0.074143,0.065478,0.046348,0.045804,0.04305,0.050698,0.050676,0.051594,0.04352,0.045298,0.097649,0.090484,0.080237,0.06962,0.048086,0.048724,0.047735,0.046018,0.050783,0.049662,0.043201,0.042881,0.096626,0.089927,0.087575,0.078094,0.070754,0.050038,0.048404,0.043181,0.044676,0.042855,0.050469,0.045917,0.10514,0.094156,0.08938,0.096842,0.089309,0.087593,0.065669,0.047253,0.043357,0.043633,0.044632,0.043276,0.090467,0.085058,0.086203,0.085176,0.085783,0.086861,0.083901,0.063691,0.049881,0.048478,0.048014,0.058194
1518102224.0,0.11102,0.083457,0.064505,0.058319,0.051412,0.049996,0.049641,0.049876,0.050024,0.050034,0.046907,0.042554,0.11458,0.087618,0.075955,0.060034,0.051866,0.050502,0.05034,0.042708,0.042965,0.050934,0.047693,0.045771,0.12086,0.086438,0.066892,0.059358,0.05154,0.04967,0.047565,0.050172,0.050393,0.050572,0.047861,0.045637,0.10887,0.086604,0.064185,0.056044,0.049549,0.046532,0.050383,0.050119,0.050325,0.0482,0.043373,0.045069,0.19102,0.088243,0.078083,0.064893,0.054071,0.049014,0.044209,0.050106,0.05023,0.050159,0.042608,0.042542,0.11241,0.1039,0.10029,0.086627,0.073828,0.058425,0.051622,0.050477,0.042989,0.045357,0.049406,0.056576,0.12461,0.11053,0.10268,0.11169,0.10837,0.092082,0.064977,0.051239,0.047612,0.043107,0.050531,0.050474,0.10444,0.096807,0.095763,0.095712,0.09827,0.098362,0.088259,0.061553,0.048337,0.051475,0.046967,0.050987
1518103514.0,0.13406,0.085279,0.059866,0.055711,0.050825,0.04966,0.049233,0.049361,0.049624,0.049675,0.04196,0.044618,0.13665,0.08353,0.070276,0.057124,0.051179,0.050109,0.050063,0.04239,0.04273,0.050673,0.049395,0.047454,0.14947,0.091692,0.069405,0.056535,0.051625,0.049401,0.049591,0.049939,0.05007,0.050084,0.049551,0.04514,0.13172,0.092034,0.06912,0.056773,0.050725,0.044115,0.050134,0.049966,0.049976,0.048725,0.046084,0.043588,0.14552,0.10679,0.088382,0.064052,0.053201,0.050471,0.050029,0.049741,0.049744,0.049911,0.042432,0.046973,0.14223,0.1275,0.11959,0.1023,0.078913,0.054337,0.051121,0.048921,0.04263,0.049648,0.048505,0.047767,0.15044,0.13489,0.12072,0.13601,0.1286,0.097364,0.065148,0.048083,0.048238,0.042952,0.046,0.049569,0.12525,0.10905,0.10962,0.11047,0.11138,0.11215,0.093806,0.063229,0.047868,0.050902,0.046754,0.04832
1518104810.0,0.16758,0.090297,0.063251,0.054227,0.050239,0.049287,0.04908,0.049144,0.049365,0.049314,0.041643,0.043928,0.17102,0.094467,0.068398,0.0555,0.05085,0.050103,0.049859,0.049533,0.042391,0.050375,0.041649,0.047407,0.18996,0.093129,0.065617,0.055186,0.050976,0.049196,0.049279,0.049491,0.04968,0.049815,0.044934,0.044986,0.16154,0.10025,0.067088,0.05516,0.050194,0.044514,0.049866,0.04969,0.049651,0.050013,0.049334,0.04263,0.17941,0.12833,0.093159,0.065825,0.052927,0.05047,0.049902,0.04955,0.049595,0.049657,0.042022,0.045985,0.18302,0.15992,0.15689,0.12084,0.084246,0.056171,0.0511,0.04988,0.042424,0.049385,0.045566,0.045869,0.18716,0.16439,0.1493,0.16639,0.15207,0.10732,0.060871,0.046236,0.043362,0.042503,0.049988,0.046497,0.13931,0.12907,0.12879,0.12933,0.12915,0.13144,0.10041,0.073694,0.047957,0.049092,0.046533,0.056018
1518106106.0,0.20066,0.090726,0.060954,0.053777,0.050136,0.049423,0.04908,0.049247,0.049373,0.049297,0.04926,0.048483,0.20224,0.09424,0.065052,0.054466,0.050591,0.050314,0.050076,0.049636,0.049696,0.050097,0.041953,0.043888,0.22192,0.095727,0.063224,0.054092,0.050718,0.049085,0.049456,0.049627,0.049721,0.049823,0.048299,0.04448,0.19543,0.11213,0.068082,0.054847,0.050273,0.049847,0.049749,0.04981,0.049498,0.049943,0.049621,0.043718,0.21837,0.15623,0.11763,0.0696,0.053185,0.050318,0.049823,0.049434,0.049678,0.049702,0.044695,0.049322,0.2205,0.20187,0.19273,0.14495,0.098871,0.062613,0.050611,0.050085,0.042556,0.047019,0.043974,0.048169,0.22426,0.20049,0.17861,0.2049,0.18366,0.12648,0.063381,0.048377,0.044006,0.046411,0.049934,0.050059,0.16709,0.15188,0.15061,0.15282,0.15187,0.15359,0.11495,0.070862,0.049155,0.046963,0.046833,0.054579
1518107400.0,0.23542,0.091103,0.061044,0.053234,0.050164,0.049554,0.049136,0.049023,0.049207,0.049749,0.049046,0.04284,0.23709,0.095722,0.063313,0.05428,0.050447,0.050198,0.049961,0.04975,0.049764,0.050006,0.047386,0.055448,0.25865,0.10132,0.062064,0.053865,0.050512,0.049076,0.049386,0.049434,0.04957,0.049612,0.044878,0.044415,0.23136,0.12819,0.071212,0.054792,0.050353,0.049782,0.049799,0.04968,0.049491,0.050127,0.049535,0.043445,0.26424,0.19285,0.14229,0.074966,0.053979,0.050217,0.049875,0.049375,0.049576,0.049614,0.042359,0.049185,0.26242,0.23985,0.23751,0.17355,0.11298,0.06458,0.050969,0.050083,0.042699,0.045993,0.042162,0.043769,0.26311,0.23766,0.21695,0.24357,0.22128,0.14472,0.072441,0.051676,0.04417,0.045202,0.049391,0.049798,0.1904,0.17435,0.1755,0.17406,0.17952,0.18008,0.13142,0.075628,0.048247,0.048996,0.046428,0.052271
1518108696.0,0.27087,0.085181,0.05821,0.052572,0.049679,0.049171,0.048882,0.049125,0.049198,0.049128,0.049063,0.046435,0.27363,0.089968,0.061745,0.053874,0.05021,0.049825,0.049755,0.049475,0.049593,0.049923,0.046923,0.05142,0.29683,0.098499,0.061496,0.053434,0.050363,0.048891,0.049141,0.049247,0.049498,0.049438,0.04889,0.044094,0.27044,0.14998,0.076259,0.054651,0.049942,0.049615,0.04957,0.049509,0.049278,0.049693,0.049336,0.043355,0.30821,0.23226,0.16936,0.083056,0.054875,0.05007,0.049644,0.049121,0.04945,0.049446,0.041943,0.048985,0.3044,0.2823,0.27,0.21179,0.13415,0.068558,0.050678,0.049961,0.042437,0.049035,0.042804,0.050359,0.30639,0.27473,0.2536,0.28392,0.26284,0.17082,0.076314,0.05207,0.050182,0.042637,0.049744,0.049492,0.22096,0.20273,0.20165,0.19845,0.20918,0.20606,0.14537,0.081511,0.056392,0.049651,0.046328,0.050497
