,Growth Rate,Lag Phase
A1,0.7797695020469236,0.005609758225685879
A2,0.7954032821466971,-0.04069453275210322
A3,0.7931902628386727,-0.10708723789804875
A4,0.0,4.580886741922292
A5,0.0,3.643954718267562
A6,0.0,2.483345744126389
A7,0.0,2.773034930923888
A8,0.0,1.1316219980514042
A9,0.0,1.0678008588022259
A10,0.0,2.0118873967700246
A11,0.0,1.4257928077220754
A12,0.0,1.9145801325906824
B1,0.8063788324563896,-0.04922590197741061
B2,0.7662241094021212,-0.047697446382098274
B3,0.7021235074057975,-0.04442265183936045
B4,0.7153355332090515,-0.3374991599827655
B5,0.6348176320975657,14.852094088594152
B6,0.0,3.4439212702051165
B7,0.0,2.3132847825641107
B8,0.0,1.8275888406713818
B9,0.0,2.1878618238562915
B10,0.0,1.4553567959782754
B11,0.0,1.707026195998857
B12,0.0,1.0678120892997498
C1,0.7322214350252344,0.033370510105911855
C2,0.9243894088883887,-0.1279798599209243
C3,0.761640459680666,-0.049852496160878834
C4,0.5918369755049238,-0.07895719587070948
C5,0.3538361722881056,-0.26970921948460724
C6,0.0,5.664870334530255
C7,0.0,3.1172698738534095
C8,0.0,2.704169823270494
C9,0.0,1.7146432844204114
C10,0.0,1.5064330103178456
C11,0.0,1.3200860343700391
C12,0.0,1.617182333878393
D1,0.7350442735414681,-0.007387485587975862
D2,0.7200148782618924,-0.016502269395697433
D3,0.7053927223899388,0.013339816776536173
D4,0.793631309348296,-0.24198382745652014
D5,0.43130873025260646,0.7231328081061599
D6,0.3230847207598404,6.268852381170879
D7,0.0,3.8434276811690147
D8,0.0,2.3729291345769994
D9,0.0,2.0026441933890275
D10,0.0,2.3396177970021945
D11,0.0,1.1328890961917608
D12,0.0,1.3426651178100464
E1,0.759998685277024,-0.07943894687868136
E2,0.773809247333626,-0.048417538929254045
E3,0.8429316476225696,-0.13373340165931824
E4,0.5857606088054409,0.06442016713445176
E5,0.5536940533484948,0.23031770268016905
E6,0.47040991091265233,2.703934051643733
E7,0.3731935530269213,16.692343465512714
E8,0.0,2.0380067575938625
E9,0.0,1.6730597285490845
E10,0.0,1.3076483852089922
E11,0.0,2.045267626205341
E12,0.0,1.5790003838525166
F1,0.7989781236045412,-0.03528431937767185
F2,1.0054523132195314,-0.18558812978948114
F3,0.8254692055617202,-0.05096958945438468
F4,0.7561167685360115,-0.0548716810760953
F5,0.745841818944876,-0.25421093805851314
F6,0.4685290489710156,1.0995096473799002
F7,0.0,0.0
F8,0.0,1.8817897299217101
F9,0.0,1.375611628282634
F10,0.0,1.8056867255887425
F11,0.0,1.9406004840417204
F12,0.0,1.3361659890444209
G1,0.7803062930404235,-0.042367228089133846
G2,0.9924805248332004,-0.1869592655264809
G3,0.9634336639393789,-0.16835342899031813
G4,0.9346927283399126,-0.11503409963416233
G5,0.7719053384427221,-0.07829479269503825
G6,0.5613696511011319,-0.38530487992457174
G7,0.26870213282657945,7.0752921654986505
G8,0.0,0.7329161452814468
G9,0.0,2.1185296630947335
G10,0.0,1.4135564523756905
G11,0.0,1.5300333226779976
G12,0.0,1.534540443559166
H1,0.9088287328185207,-0.1906543788399515
H2,0.8796346866072476,-0.17487898510847455
H3,0.8952817449808996,-0.1774891254026486
H4,0.6765144498571154,0.06479749489670406
H5,0.6700015920372508,-0.03606453395415865
H6,0.8180971747770085,-0.1708817011100675
H7,0.5017203073701648,1.1249162362609648
H8,0.2735968457415063,3.214224095755555
H9,0.0,0.895025873146789
H10,0.0,1.7546391796602592
H11,0.0,1.8975670582403374
H12,0.0,2.357534282447947
