,Growth Rate,Lag Phase
A1,0.7055359275562878,1.519472341103425
A2,0.3850128198941126,29.76429267935296
A3,0.6992304931023677,15.85109098110279
A4,0.7325959477895295,13.739875776258405
A5,0.7624873143905885,13.581084338987537
A6,0.0,1.6534304075341169
A7,0.29133435215681985,32.211468714968255
A8,0.0,1.5930603262901855
A9,0.0,1.533109372988406
A10,0.0,2.159507055729051
A11,0.0,1.7190963802001278
A12,0.0,2.4514860894258277
B1,0.6853233019388799,0.6367854455947142
B2,0.41173514211477524,14.184233478374294
B3,0.5264741985948816,18.753178654037846
B4,0.3591426582761834,34.1905870199433
B5,0.20924573150965953,48.32275601722116
B6,0.37306183301622264,51.18467917139355
B7,0.2459819777188188,32.871231422184096
B8,0.0,1.8592721382380688
B9,0.0,1.8378914186048547
B10,0.0,1.6965922787242675
B11,0.0,1.6564973980821804
B12,0.0,1.868630411100753
C1,0.7866980853660318,0.6684569156767823
C2,0.5879525694142598,0.927639625570758
C3,0.41868352165889927,1.2776973806911824
C4,0.46945993345852205,4.687981154318257
C5,0.39586911888218923,9.983462223447741
C6,0.6575054765007311,15.488494976342222
C7,0.6001234393879065,15.864087536083428
C8,0.0,1.5895531202610726
C9,0.0,1.4051795101709814
C10,0.0,1.5209604177948108
C11,0.0,1.6244886421640103
C12,0.0,1.6919107285663557
D1,0.8860248385784266,0.7210927373557343
D2,0.7548591061610788,0.7585318561939776
D3,0.6800021901333292,0.8696282239499502
D4,0.5179816602265753,0.7385183168857612
D5,0.4815246377745991,2.374347152155079
D6,0.4828625706172465,10.973384197749894
D7,0.5748465077907837,15.808452090709824
D8,0.25942311746350527,42.67973387387318
D9,0.0,1.334881756883064
D10,0.0,1.758202011613676
D11,0.0,1.8696460744676102
D12,0.0,1.4135567812622583
E1,0.8665278477370525,0.6822908219685262
E2,0.6909421078314207,0.22783262698020978
E3,0.6501126871303282,0.8375358857436774
E4,0.6875405322131787,0.8777724580471666
E5,0.6412236545331641,1.3169372153691805
E6,0.5951116579476691,3.6044859191688143
E7,0.4854913305528037,8.5442207304588
E8,0.3386069704290743,25.546722752060276
E9,0.0,0.0
E10,0.0,1.723062547284016
E11,0.0,1.9924305338333284
E12,0.0,1.644638849732928
F1,1.012491831555047,0.831743033570532
F2,1.009927918415273,0.5613502956875398
F3,0.8713332649159916,0.4013700428099809
F4,0.8424236039326761,0.4889696838803794
F5,0.6986323082657692,0.16172932856593736
F6,0.6334430663063414,1.0273471391608746
F7,0.4312261135283068,3.3795442253676047
F8,0.3582164046591436,19.455818272233195
F9,0.36392432945602105,33.2640755708162
F10,0.0,1.6536081297274023
F11,0.0,1.827913331263133
F12,0.0,1.4498106237106043
G1,0.656775514353902,0.8574703519922591
G2,1.0282325924191478,1.1430682671704653
G3,0.8216077932473673,0.8219008500423808
G4,0.95954130468559,1.0322585105985365
G5,0.9749604516092364,1.2627268702120333
G6,0.873902846509048,1.3113854307033903
G7,0.5762299019094075,0.7305471315712211
G8,0.2911958308187778,3.3827065869781396
G9,0.3156307016863645,22.094080835345
G10,0.0,0.0
G11,0.0,1.501127308591208
G12,0.0,1.2116749284042498
H1,0.8663309330989616,1.1979251512461428
H2,0.8978457376235629,1.4195188962049596
H3,0.8759852056884697,1.388806381477389
H4,0.8824864322351822,1.388575234856226
H5,0.9018305478965933,1.4265244163484767
H6,0.8690888466792893,1.3430098664031016
H7,0.8499175155909315,1.0870619707161517
H8,0.5748870923800707,0.8013422218018924
H9,0.3854927676388751,1.417141588371888
H10,0.3022682970436801,21.001182459203584
H11,0.31610930199823384,42.617022644288866
H12,0.0,56.25987685392573
