,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
1518197276.0,0.06261,0.064846,0.064539,0.064773,0.064709,0.068576,0.064663,0.066517,0.06576,0.064573,0.064075,0.064713,0.064587,0.065922,0.065616,0.057934,0.058618,0.062752,0.058807,0.058881,0.059285,0.064756,0.057705,0.0723,0.064128,0.063378,0.064971,0.065873,0.060634,0.058812,0.058482,0.057842,0.058011,0.060559,0.057444,0.063152,0.059175,0.057005,0.057353,0.058525,0.059083,0.064954,0.058209,0.069071,0.059162,0.064841,0.062778,0.058021,0.064239,0.066122,0.07065,0.059825,0.057903,0.060132,0.058398,0.058079,0.058982,0.059952,0.057507,0.063908,0.060368,0.057478,0.062128,0.058958,0.060839,0.059233,0.059153,0.059976,0.060828,0.06044,0.058918,0.06714,0.089769,0.060053,0.066694,0.061086,0.060382,0.060171,0.060924,0.059157,0.062822,0.060878,0.058395,0.0588,0.061367,0.059057,0.059937,0.05927,0.059136,0.059602,0.059593,0.059689,0.060196,0.060189,0.058648,0.077953
1518198574.0,0.073675,0.073207,0.072289,0.072537,0.0725,0.076023,0.072162,0.070784,0.071023,0.070918,0.06307,0.070677,0.072022,0.074177,0.074077,0.069513,0.071884,0.074416,0.072588,0.07117,0.065852,0.071766,0.07295,0.078291,0.073291,0.076746,0.074657,0.073776,0.07245,0.07181,0.071706,0.068891,0.063745,0.071476,0.070304,0.067757,0.074945,0.073629,0.072884,0.07251,0.073201,0.072389,0.06829,0.071109,0.06497,0.071555,0.072432,0.062926,0.079364,0.077073,0.07281,0.06781,0.073525,0.072873,0.071841,0.072432,0.071583,0.071093,0.068897,0.068838,0.075571,0.071969,0.075244,0.069674,0.066059,0.069398,0.070785,0.071051,0.072434,0.071613,0.071749,0.073034,0.087827,0.068,0.07377,0.074129,0.066707,0.071041,0.071248,0.065107,0.071225,0.069653,0.069975,0.071987,0.072276,0.073901,0.07169,0.0707,0.069664,0.071692,0.065532,0.065975,0.072365,0.072069,0.066817,0.085053
1518199872.0,0.085695,0.083709,0.08274,0.082732,0.08139,0.068163,0.058597,0.052699,0.052568,0.063279,0.061603,0.068029,0.088104,0.086348,0.083043,0.083081,0.075764,0.070872,0.060398,0.053644,0.052328,0.05235,0.055032,0.06759,0.09184,0.089298,0.085031,0.085061,0.074834,0.070011,0.061612,0.053425,0.050783,0.051038,0.054372,0.057968,0.088935,0.084603,0.083593,0.083581,0.078501,0.072354,0.06089,0.060551,0.052571,0.051339,0.054846,0.059392,0.096537,0.088924,0.086841,0.082778,0.085302,0.071815,0.063023,0.054825,0.051614,0.051858,0.055154,0.056794,0.09261,0.085051,0.08295,0.080418,0.08374,0.074257,0.070539,0.061209,0.053224,0.052299,0.055523,0.059813,0.099412,0.087337,0.087086,0.086291,0.081056,0.083734,0.082887,0.072198,0.062707,0.059703,0.059099,0.062512,0.083949,0.075386,0.083051,0.081829,0.081195,0.083275,0.081575,0.080291,0.079714,0.07998,0.072369,0.098626
1518201168.0,0.097242,0.089692,0.085252,0.079359,0.07137,0.055261,0.050801,0.046601,0.045497,0.052727,0.045552,0.055337,0.098889,0.086327,0.082575,0.074819,0.073082,0.057832,0.050969,0.047988,0.054124,0.045607,0.045798,0.054684,0.10177,0.091338,0.088939,0.083309,0.07747,0.059827,0.051558,0.04775,0.04551,0.050771,0.044669,0.04579,0.099442,0.086282,0.088631,0.075914,0.069728,0.063572,0.051863,0.051159,0.047661,0.045975,0.045052,0.045914,0.10676,0.09873,0.087376,0.080471,0.073703,0.063218,0.0535,0.047876,0.053138,0.047883,0.052501,0.046,0.10072,0.096641,0.093868,0.088826,0.086012,0.078205,0.064993,0.052564,0.053591,0.049862,0.045419,0.048709,0.11208,0.10237,0.10208,0.1013,0.10061,0.098379,0.088398,0.066628,0.051686,0.048762,0.046594,0.047164,0.096063,0.093466,0.09358,0.092571,0.093901,0.090068,0.092254,0.082984,0.06821,0.05922,0.058068,0.092143
1518202462.0,0.10283,0.079368,0.078246,0.072931,0.063291,0.051687,0.054221,0.045179,0.045631,0.051654,0.049444,0.049055,0.10243,0.083497,0.076385,0.06992,0.064827,0.059743,0.054892,0.051799,0.052997,0.051951,0.043826,0.057043,0.11117,0.093542,0.087947,0.075292,0.068236,0.056158,0.056262,0.045032,0.051737,0.044154,0.043205,0.043981,0.10619,0.086258,0.085214,0.069646,0.066365,0.060438,0.049819,0.053636,0.044903,0.051261,0.046392,0.04501,0.11661,0.1041,0.087903,0.077012,0.066756,0.059756,0.051179,0.050642,0.051796,0.043918,0.049131,0.043229,0.11973,0.108,0.11254,0.097799,0.088878,0.074608,0.062185,0.050179,0.052419,0.05159,0.047023,0.0501,0.1408,0.1224,0.11978,0.1197,0.11667,0.107,0.087389,0.066114,0.048964,0.047095,0.0453,0.044862,0.11235,0.10878,0.10935,0.10731,0.10814,0.10885,0.10499,0.087125,0.063906,0.053706,0.052392,0.074331
1518203756.0,0.11089,0.087147,0.074389,0.062245,0.059226,0.048777,0.053041,0.052154,0.051342,0.051232,0.050931,0.049437,0.11394,0.092588,0.082688,0.068898,0.06156,0.05781,0.053657,0.051434,0.052311,0.051325,0.043315,0.052546,0.12784,0.10352,0.085195,0.073566,0.067221,0.05949,0.054835,0.048878,0.051479,0.044165,0.045929,0.043177,0.12193,0.10164,0.09132,0.072602,0.068181,0.057129,0.050607,0.052384,0.052111,0.050949,0.050914,0.043641,0.14524,0.12116,0.10409,0.083468,0.069697,0.062432,0.053495,0.046608,0.051862,0.051266,0.052422,0.042947,0.15315,0.13431,0.13608,0.1181,0.10429,0.078656,0.057219,0.056552,0.051966,0.049558,0.05145,0.045999,0.16762,0.1487,0.14556,0.14468,0.13851,0.12351,0.090591,0.069546,0.050678,0.046808,0.044668,0.044483,0.1307,0.12522,0.12553,0.12407,0.12532,0.12458,0.11878,0.08739,0.070285,0.052608,0.050625,0.072453
1518205054.0,0.12267,0.081742,0.070808,0.056429,0.056836,0.054742,0.05245,0.051617,0.050872,0.050834,0.050765,0.042634,0.13282,0.093906,0.081634,0.066355,0.058875,0.055684,0.052693,0.050987,0.051972,0.051076,0.050036,0.0537,0.15115,0.10755,0.088204,0.07398,0.066151,0.057036,0.05368,0.051333,0.051153,0.04336,0.044903,0.049336,0.14638,0.11476,0.099176,0.08054,0.067725,0.061169,0.05429,0.052052,0.051682,0.05076,0.050336,0.043905,0.1747,0.15092,0.12595,0.09588,0.078778,0.060432,0.055452,0.052062,0.051559,0.05117,0.053909,0.042775,0.19255,0.16888,0.17076,0.14462,0.1261,0.087242,0.062353,0.055272,0.051509,0.048484,0.051116,0.045864,0.20245,0.18329,0.17856,0.17545,0.17345,0.15077,0.10101,0.06083,0.054265,0.051418,0.044447,0.044077,0.15424,0.1472,0.1488,0.14537,0.14783,0.14587,0.13782,0.094614,0.071685,0.051978,0.050036,0.080772
1518206344.0,0.13281,0.079884,0.067946,0.059789,0.05576,0.053735,0.051721,0.051045,0.050272,0.050179,0.050123,0.055489,0.14943,0.095256,0.080914,0.064325,0.057733,0.054277,0.052107,0.050372,0.051322,0.050368,0.050317,0.056736,0.18507,0.12571,0.094928,0.076674,0.066395,0.055772,0.052472,0.050623,0.050461,0.042774,0.042094,0.054568,0.17343,0.13279,0.1127,0.089146,0.069847,0.059387,0.053106,0.051479,0.050899,0.050209,0.049762,0.045625,0.21197,0.18465,0.15084,0.11972,0.08617,0.060312,0.054208,0.051264,0.050745,0.05028,0.050847,0.045931,0.23378,0.21452,0.20917,0.18002,0.16039,0.10611,0.062175,0.054902,0.050948,0.050367,0.050545,0.046287,0.24255,0.22169,0.2192,0.21729,0.21167,0.18602,0.11703,0.066517,0.054016,0.047115,0.044008,0.04338,0.17956,0.17264,0.17716,0.17109,0.17256,0.17127,0.16042,0.10462,0.074784,0.053491,0.049588,0.073564
1518207640.0,0.13859,0.070777,0.065458,0.057112,0.054705,0.053014,0.05131,0.050667,0.049966,0.050015,0.05004,0.053425,0.17381,0.094911,0.084303,0.063101,0.057147,0.053707,0.051462,0.050563,0.050937,0.050005,0.04985,0.055417,0.2122,0.13288,0.10277,0.079634,0.066473,0.055082,0.051964,0.050243,0.050277,0.042763,0.049522,0.05004,0.20927,0.15401,0.12772,0.099883,0.072051,0.059308,0.052456,0.051075,0.050512,0.049919,0.049694,0.043084,0.2526,0.2258,0.18036,0.14397,0.097232,0.061271,0.05332,0.051021,0.050344,0.050122,0.050346,0.042478,0.27827,0.25703,0.25259,0.21724,0.1943,0.12439,0.063303,0.054409,0.050551,0.050485,0.05027,0.043822,0.28815,0.25981,0.25588,0.25406,0.25121,0.22151,0.1372,0.067645,0.053689,0.045844,0.043843,0.043228,0.2101,0.21091,0.20988,0.20069,0.20263,0.20513,0.18627,0.11811,0.078902,0.051466,0.049344,0.07774
1518208934.0,0.14893,0.068133,0.063331,0.05568,0.054354,0.052617,0.05103,0.0505,0.049905,0.049731,0.049822,0.047572,0.19864,0.090494,0.078913,0.062158,0.056047,0.053427,0.051367,0.050072,0.050851,0.049995,0.049973,0.053839,0.24721,0.14974,0.10331,0.084545,0.067358,0.054557,0.051573,0.050246,0.049949,0.04239,0.049609,0.049642,0.24419,0.18124,0.14763,0.11,0.076129,0.059189,0.051863,0.050481,0.050681,0.049838,0.049613,0.044198,0.29705,0.26487,0.21604,0.17393,0.11436,0.062989,0.053164,0.050763,0.050373,0.049838,0.050109,0.046676,0.32427,0.30128,0.30612,0.25897,0.23135,0.14627,0.065048,0.054065,0.050355,0.050141,0.050148,0.043791,0.33059,0.31157,0.3005,0.29355,0.28733,0.26359,0.15918,0.068933,0.053397,0.045752,0.044509,0.043284,0.24533,0.24559,0.23662,0.23852,0.24536,0.23751,0.21707,0.13458,0.083444,0.051538,0.04918,0.063701
