,Growth Rate,Lag Phase,yield
alsB,0.528289762993,2.39978332838,0.30955122807
alsB.1,0.529373914782,2.43408683399,0.306027344633
alsB.2,0.517418520836,2.43900800574,0.311815
alsB.3,0.518559799918,2.52912320521,0.299510877193
alsB.4,0.510113433362,2.5319145927,0.306651481481
alsB.5,0.496162869863,2.55267691509,0.302096
alsB.6,0.495714166098,2.51681878964,0.304368765432
alsB.7,0.494356212325,2.51863619833,0.294693090909
ascG,0.507998364101,2.36123099378,0.310281420765
ascG.1,0.508995629059,2.49510458844,0.297885111111
ascG.2,0.498355040387,2.42955430297,0.305101222222
ascG.3,0.497722215667,2.45558265366,0.299429508197
ascG.4,0.487979888498,2.4765241671,0.304054124294
ascG.5,0.485276826668,2.48855754531,0.293387836257
ascG.6,0.480470888645,2.53425411888,0.296920114943
ascG.7,0.48477600634,2.43638018945,0.2978946875
pflD,0.512954264659,2.12589554267,0.364931617162
pflD.1,0.499145160233,2.10827266734,0.288495706215
pflD.2,0.491482234757,2.07455829522,0.291268666667
pflD.3,0.488504854201,2.05066428072,0.282906666667
pflD.4,0.493251461642,2.1125087138,0.295442995169
pflD.5,0.494138674671,2.09390453293,0.293056960784
pflD.6,0.496487155459,2.1811297919,0.30174039801
pflD.7,0.499173270421,2.10527254252,0.292532560386
treC,0.495747815482,2.54098105913,0.326425119048
treC.1,0.479883498182,2.48233623005,0.31467862069
treC.2,0.474282626857,2.59194022072,0.322001016949
treC.3,0.468598273875,2.54973177056,0.313705964912
treC.4,0.469746111989,2.64406307179,0.32113754386
treC.5,0.463580222171,2.56861839776,0.317810740741
treC.6,0.473112239634,2.69848095716,0.334243928571
treC.7,0.463077439608,2.55369052515,0.317690222222
WT,0.51213761933,2.57201113179,0.315135918367
WT.1,0.496490508858,2.65718597243,0.293952666667
WT.2,0.485727310387,2.68420685581,0.299088589744
WT.3,0.486310107995,2.72896939431,0.298040116959
WT.4,0.479840749362,2.71207233445,0.305311572327
WT.5,0.475196480722,2.76459955164,0.297630062893
WT.6,0.475063720654,2.7379204494,0.30419254902
WT.7,0.478423121703,2.67588562338,0.302459515152
xdhC,0.489843492069,2.54870020956,0.245223378995
xdhC.1,0.490766294683,2.72076000471,0.234523841808
xdhC.2,0.478694771805,2.7115728592,0.239533103448
xdhC.3,0.495859790554,2.73582043671,0.243442060606
xdhC.4,0.486029636444,2.70889489512,0.242700416667
xdhC.5,0.478669939689,2.74426831692,0.239926031746
xdhC.6,0.471313731478,2.66217775251,0.244504074074
xdhC.7,0.468671361903,2.61636552635,0.233859583333
yggF,0.502500824962,2.10245619971,0.292783870968
yggF.1,0.512716366279,2.14240331722,0.286106206897
yggF.2,0.499734196686,2.29381311749,0.286127683616
yggF.3,0.510453467805,2.2207169419,0.290032916667
yggF.4,0.502939644427,2.21845275721,0.286945520833
yggF.5,0.507158328786,2.16950473782,0.283304516129
yggF.6,0.501321047011,2.243027936,0.288471794872
yggF.7,0.504874525384,2.15605080947,0.285107342995
yihV,0.481181591094,2.11836738012,0.260660310078
yihV.1,0.476467405849,2.26380394651,0.239181666667
yihV.2,0.469156829578,2.25831010539,0.241539120879
yihV.3,0.484807566788,2.32475322391,0.242456385542
yihV.4,0.48179591536,2.29692223335,0.244552357724
yihV.5,0.475388424726,2.27832440536,0.242216825397
yihV.6,0.465129683261,2.25534516951,0.245738918919
yihV.7,0.46874468295,2.21124416184,0.244411689498
yjeL,0.494172181864,2.34999840594,0.297357647059
yjeL.1,0.482160619078,2.42042235653,0.287751527778
yjeL.2,0.486016426829,2.41944792016,0.297611156463
yjeL.3,0.477327641504,2.4889247731,0.2864296
yjeL.4,0.481178917902,2.48123602112,0.297637733333
yjeL.5,0.471254858539,2.55328848996,0.286985578231
yjeL.6,0.476069971252,2.51481623708,0.302752
yjeL.7,0.467540053714,2.40281737953,0.291656666667
yjfF,0.487217302237,1.75549074433,0.286380555556
yjfF.1,0.49453020344,1.87149974352,0.279598965517
yjfF.2,0.481417269219,1.88645599584,0.280815222222
yjfF.3,0.469793674883,1.752502992,0.277956102564
yjfF.4,0.483001597828,1.82280227297,0.279864259259
yjfF.5,0.486662959568,1.86380843521,0.282663939394
yjfF.6,0.479414290648,1.87253089923,0.286258907104
yjfF.7,0.490653596228,1.8454848917,0.285728258706
