,Growth Rate,Lag Phase,yield
abgR,0.541495161214,2.06066632093,0.314079279279
abgR.1,0.529525714807,2.05540072,0.32082
abgR.2,0.518294164285,2.0134226082,0.316148541667
abgR.3,0.519085580432,2.03963767274,0.313688484848
abgR.4,0.516058551609,2.0268498388,0.313823137255
abgR.5,0.521867530931,2.04810233886,0.311789019608
abgR.6,0.570478321425,1.62217799676,0.340595238095
abgR.7,0.514719732747,2.04239078486,0.313335619048
casE,0.534731586701,2.01319711068,0.270414222222
casE.1,0.529957758343,2.12382727343,0.268062333333
casE.2,0.521101286541,2.06481207944,0.267909365079
casE.3,0.462732195569,2.22513598947,0.267763
casE.4,0.496462211067,2.11425818476,0.263312868217
casE.5,0.493140779157,2.19685267259,0.263305691057
casE.6,0.490301765754,2.16612248935,0.264670962963
casE.7,0.476230552433,2.18659198651,0.265895079365
fabR,0.541129265009,2.14619381917,0.310099432624
fabR.1,0.520161382664,2.17958097978,0.297725606061
fabR.2,0.515627127813,2.11020422169,0.289747435897
fabR.3,0.50569098695,2.12261453215,0.279335220126
fabR.4,0.510879788823,2.15638090088,0.283445090909
fabR.5,0.503766855523,2.17356031691,0.281021153846
fabR.6,0.496278725439,2.17947628698,0.2808416
fabR.7,0.484526709614,2.12824633113,0.274780952381
flu,0.538923068238,2.08000941257,0.296657333333
flu.1,0.521419700795,2.19081796584,0.286407642276
flu.2,0.507889045495,2.11202841094,0.285740775194
flu.3,0.491295799709,2.18020739046,0.277569166667
flu.4,0.486854164241,2.18728527195,0.279847121212
flu.5,0.477028702997,2.24557010824,0.274261363636
flu.6,0.480658346362,2.18221585157,0.278316339869
flu.7,0.478022014792,2.25776453355,0.275541805556
fruB,0.526323656377,2.27100624676,0.301719145299
fruB.1,0.506913016379,2.31053416499,0.284781052632
fruB.2,0.517321257138,2.32999152508,0.291451111111
fruB.3,0.511510260599,2.42191331145,0.29295042735
fruB.4,0.506531365141,2.41038736566,0.292707460317
fruB.5,0.504127567932,2.46131487054,0.287090852713
fruB.6,0.507096409898,2.47367527978,0.285817209302
fruB.7,0.489779381681,2.42895636679,0.284421818182
fsR,0.515261448595,1.74596542438,0.315827160494
fsR.1,0.512306783684,1.80361474843,0.317490666667
fsR.2,0.519326094595,1.79158441669,0.31619
fsR.3,0.507868963254,1.76638600301,0.311152533333
fsR.4,0.513332391063,1.75240656005,0.313901666667
fsR.5,0.500403957193,1.84032823763,0.319184197531
fsR.6,0.507380187382,1.74913090001,0.31376345679
fsR.7,0.535806038796,2.00358967795,0.317776049383
ssuA,0.537232342692,2.38257435848,0.315492666667
ssuA.1,0.526828702235,2.36621451842,0.311834888889
ssuA.2,0.520886425141,2.37944079318,0.316050967742
ssuA.3,0.51840931364,2.37315776623,0.312398222222
ssuA.4,0.517068193953,2.40125574682,0.316887126437
ssuA.5,0.522260432575,2.44614329309,0.308378709677
ssuA.6,0.519876493683,2.49845818735,0.314403010753
ssuA.7,0.510164798901,2.44365735301,0.309771397849
WT,0.516338414798,2.18722434941,0.27868822695
WT.1,0.492992129419,2.2984945754,0.266067142857
WT.2,0.499778965679,2.22515398915,0.272834518519
WT.3,0.485781392067,2.39089096869,0.264313675214
WT.4,0.487369201485,2.32866512803,0.269300724638
WT.5,0.465688623566,2.4397392467,0.261393658537
WT.6,0.474031847969,2.36852059903,0.269554057971
WT.7,0.466109459855,2.4051643375,0.268072878788
ybdk,0.472371925346,2.15853983613,0.224783333333
ybdk.1,0.466645317536,2.29698465885,0.222348571429
ybdk.2,0.466696543789,2.27008951619,0.221278139535
ybdk.3,0.443528899084,2.38118230037,0.211870933333
ybdk.4,0.43818165517,2.3314291599,0.215305066667
ybdk.5,0.432498569766,2.39143029894,0.210191407407
ybdk.6,0.436754757443,2.32530868098,0.217380465116
ybdk.7,0.42803637853,2.41372416483,0.213912907801
yiaG,0.52638188454,2.40752879839,0.311598024691
yiaG.1,0.516924615707,2.38502821485,0.310324
yiaG.2,0.512112218645,2.42649289719,0.305767816092
yiaG.3,0.507220630287,2.39315584409,0.304397037037
yiaG.4,0.511444540454,2.45499513973,0.305612413793
yiaG.5,0.508536685533,2.41860631756,0.300637333333
yiaG.6,0.506418156268,2.44649544383,0.300010804598
yiaG.7,0.496500228261,2.40302038675,0.295029195402
