,Growth Rate,Lag Phase,yield
agaV,0.5865402112231344,2.4015219682743534,0.36762336182336175
agaV.1,0.5675813848358949,2.4277081941462497,0.35590566371681415
agaV.2,0.5552227930417837,2.446755584869795,0.3637978571428572
agaV.3,0.559622307650644,2.4782742851740562,0.3623023157894737
agaV.4,0.5524922440750485,2.5064447575694535,0.36433137254901965
agaV.5,0.5340048207993913,2.4772644068699132,0.3612086111111112
agaV.6,0.5418392867549922,2.4975769414230435,0.3730633333333333
agaV.7,0.5457930964037049,2.530200664200354,0.3709945054945055
gltK,0.522746224155125,2.053106487577393,0.42540260416666664
gltK.1,0.5171812400554221,2.1062903040130156,0.4127511290322581
gltK.2,0.5163376296714813,2.116273152594996,0.4262358602150538
gltK.3,0.5114265642436299,2.174903517823026,0.4135673888888889
gltK.4,0.5067861534432735,2.1999757397615416,0.42095024390243907
gltK.5,0.5089297526757014,2.252603101451526,0.41332631578947365
gltK.6,0.4941910542130308,2.1798733008963436,0.4169180056980057
gltK.7,0.49619063775237354,2.2465292813851856,0.42342356321839086
gspF,0.5738380919051512,2.1398921224192695,0.5096510476190477
gspF.1,0.5665186206578076,2.2254199718291585,0.4149346534653465
gspF.2,0.5570163127588573,2.226445127973351,0.42413852564102567
gspF.3,0.5530466741043354,2.2771245444496087,0.41472789115646264
gspF.4,0.5444166384448477,2.3270328991620133,0.42530966666666664
gspF.5,0.5421899695385825,2.3432499478497064,0.4148193055555556
gspF.6,0.5316567938080852,2.31557040137769,0.4164636666666667
gspF.7,0.5322190159641191,2.2659391574630656,0.4115851546391752
mtlD,0.5733254157542818,2.1092612282359684,0.40243929824561403
mtlD.1,0.5749281246024802,2.1405752740196142,0.3973260493827161
mtlD.2,0.5599224467080726,2.1191807986376734,0.41516747663551407
mtlD.3,0.5693294021769613,2.195359186998162,0.4056283974358975
mtlD.4,0.5561488509847593,2.200217485217991,0.40388419753086424
mtlD.5,0.5667066646551406,2.190480686042089,0.4026018300653595
mtlD.6,0.5506193912766932,2.1500170636886953,0.40442807339449544
mtlD.7,0.5600344231289289,2.2441482418368928,0.40562810457516335
rarD,0.5589590757220018,2.442608883450318,0.43301438202247183
rarD.1,0.5512140457785221,2.442899695866879,0.3940766323024054
rarD.2,0.5372967266160098,2.6039274322297357,0.40681579288025893
rarD.3,0.5531540358754587,2.5475436258435464,0.39703903780068733
rarD.4,0.5527367591603591,2.600450834947111,0.3961694
rarD.5,0.5305845594957725,2.4919756392219026,0.3914584879725086
rarD.6,0.5422402164488591,2.6437143674164068,0.39521619047619055
rarD.7,0.5444904545919325,2.6199402121154884,0.3998939716312057
rsd,0.5662012719049248,2.0162373691174365,0.4124845197740113
rsd.1,0.5668227612562101,2.164899927515847,0.41057701149425296
rsd.2,0.564878180193314,2.118119509080282,0.4490302127659574
rsd.3,0.5632886020724758,2.1687714822819446,0.40843084057971013
rsd.4,0.5586928269131181,2.136416618320162,0.41478856269113146
rsd.5,0.5480895059486859,2.239626658619606,0.40731899705014757
rsd.6,0.5476952460155294,2.151174372671078,0.41421536507936507
rsd.7,0.5595464686971139,2.1830031912994943,0.4134214814814815
uxaB,0.6159525596775004,2.3013578401809283,0.3948123280423281
uxaB.1,0.6098366247730198,2.3493954570548845,0.40042533333333347
uxaB.2,0.5920897686706592,2.270809822872503,0.4059697478991597
uxaB.3,0.595680085614322,2.3253317143676018,0.40719533333333335
uxaB.4,0.5892825545043172,2.3176403363565834,0.400034245014245
uxaB.5,0.5822225525008367,2.260017408216974,0.4019557357357358
uxaB.6,0.5829509228460802,2.2981313102829097,0.41630416666666675
uxaB.7,0.5834684174448204,2.305267400348661,0.4076661728395062
WT,0.5514704351270167,2.3276337559171547,0.4136321452145215
WT.1,0.5682299228419359,2.6011570311287464,0.40329551020408166
WT.2,0.5468820184813893,2.4001009778777687,0.416922380952381
WT.3,0.5397409703337542,2.403291578879145,0.40378554385964904
WT.4,0.5326893194556803,2.4871862617005283,0.4049602127659575
WT.5,0.5383719834572374,2.5358606553238774,0.40709875968992243
WT.6,0.5341849154923711,2.4896777508274726,0.4101009122807018
WT.7,0.5339105468405737,2.504288918188797,0.4088146212121213
yagS,0.5727105581203484,2.1279287023046187,0.3825507070707071
yagS.1,0.5774165952117937,2.1753050282950177,0.38747434343434345
yagS.2,0.5660197746555437,2.1841525243570934,0.38957914191419146
yagS.3,0.573440675220879,2.237748461671331,0.39405201388888883
yagS.4,0.5589662071725994,2.1752552169662667,0.39447048689138575
yagS.5,0.5670767314742327,2.284901643249955,0.39022094117647055
yagS.6,0.5636352207127963,2.2459535629825442,0.3861943181818182
yagS.7,0.566774108023782,2.2134313460335675,0.39444984126984134
zapE,0.562718312430472,2.1917366417177733,0.3910455974842768
zapE.1,0.5736878427012178,2.26746284409697,0.39349802721088434
zapE.2,0.5611213197702704,2.268632696414675,0.40211941747572827
zapE.3,0.5658720631364619,2.3186958733394456,0.39814138888888895
zapE.4,0.5496821147099804,2.2746219640698153,0.40114795698924727
zapE.5,0.5468100078779562,2.3406257550206098,0.3936465957446809
zapE.6,0.5476506740254473,2.289835706891487,0.395554347826087
zapE.7,0.5541217388116471,2.279433169231116,0.39168710144927543
