,Growth Rate,Lag Phase,yield
aqpZ,0.505320281854,2.03923178597,0.240682105263
aqpZ.1,0.490621763763,1.99969864622,0.243018205128
aqpZ.2,0.500038059897,2.08116522148,0.245254640523
aqpZ.3,0.483726405385,2.01702060216,0.238985952381
aqpZ.4,0.487481355639,2.0633013266,0.239207530864
aqpZ.5,0.484672090332,2.03130482953,0.236944025157
aqpZ.6,0.477510146152,1.95275403199,0.243352098765
aqpZ.7,0.486134977528,2.0064668607,0.237442372881
nsrR,0.465755515228,2.48472089559,0.203347936508
nsrR.1,0.455512755695,2.43165695029,0.199309365079
nsrR.2,0.461031628144,2.55284138125,0.197444666667
nsrR.3,0.448741031664,2.50046802774,0.198945811966
nsrR.4,0.457609993385,2.50989234723,0.197867027027
nsrR.5,0.447409408309,2.52040003335,0.198281788618
nsrR.6,0.446272211277,2.46257375486,0.190899007092
nsrR.7,0.455946301197,2.48390503559,0.198978787879
ydgT,0.468876818067,2.07489716815,0.235266938776
ydgT.1,0.453600111231,2.03935857285,0.223166666667
ydgT.2,0.455599194563,2.10753389364,0.218891724138
ydgT.3,0.45115930747,2.07016391474,0.217550617284
ydgT.4,0.465903345956,2.17891431091,0.222899111111
ydgT.5,0.461755901578,2.20588057217,0.226452
ydgT.6,0.460135198078,2.12261838025,0.2283212
ydgT.7,0.463802479811,2.16424836272,0.223377241379
yidH,0.48138005081,2.22645923651,0.232355272727
yidH.1,0.460380270752,2.1749133727,0.23222244898
yidH.2,0.463733576344,2.23932859466,0.22281170068
yidH.3,0.454318304185,2.17473028158,0.219026792453
yidH.4,0.459769622703,2.28924919833,0.222868366013
yidH.5,0.45577180544,2.29660633712,0.223704545455
yidH.6,0.457768861389,2.33318952678,0.224102893082
yidH.7,0.457283529787,2.24319614141,0.220437908497
ybgD,0.463534607968,2.2640523593,0.201179428571
ybgD.1,0.456502356863,2.23312145109,0.205851923077
ybgD.2,0.456214111438,2.2371627554,0.211493207547
ybgD.3,0.449674524949,2.21154023065,0.206484727273
ybgD.4,0.444565124659,2.28926984668,0.201305050505
ybgD.5,0.466767068125,2.3259646163,0.214362138365
ybgD.6,0.445992839158,2.31166698996,0.209630416667
ybgD.7,0.213940774215,3.65123695757,0.0373749593496
yagH,0.482915411425,2.32104102657,0.233315345912
yagH.1,0.47515290547,2.37065704579,0.227416339869
yagH.2,0.472316943029,2.38126631114,0.232059607843
yagH.3,0.470133789291,2.40101982891,0.225701088435
yagH.4,0.481457181273,2.46574040483,0.227942533333
yagH.5,0.478839445572,2.49060203402,0.232585416667
yagH.6,0.464719949321,2.4061517318,0.232796601307
yagH.7,0.46840580929,2.44554835636,0.226439084967
yafX,0.293265902163,2.11628896085,0.244407733333
yafX.1,0.304779456838,2.09226431151,0.247518596491
yafX.2,0.304321064816,2.13122578634,0.248922028986
yafX.3,0.30922790888,2.26047431247,0.260775238095
yafX.4,0.305361446862,2.19047429325,0.243537101449
yafX.5,0.317472146158,2.31940200234,0.261978333333
yafX.6,0.323798501197,2.25400989461,0.25028
yafX.7,0.332033949622,2.37940925419,0.256112333333
caiT,0.48928091565,1.89088716574,0.272555866667
caiT.1,0.483526471615,1.97734326235,0.259811698113
caiT.2,0.474811119816,1.9268201897,0.261630740741
caiT.3,0.477836879191,2.02005063185,0.2665152
caiT.4,0.482489149726,1.99062373775,0.265907757576
caiT.5,0.476492857718,2.05702670111,0.260265454545
caiT.6,0.469929994615,1.98287086737,0.25929920904
caiT.7,0.477422410908,2.0526930255,0.254286448087
yiaW,0.48610739837,2.36712426036,0.258511322751
yiaW.1,0.465203175247,2.43454137612,0.24363005291
yiaW.2,0.473471382966,2.36180628987,0.25536908046
yiaW.3,0.470758402623,2.49699174942,0.250642564103
yiaW.4,0.451315958883,2.2527425331,0.256272653061
yiaW.5,0.49488866829,2.7984865951,0.23834959596
yiaW.6,0.462104420038,2.39979346739,0.238371515152
yiaW.7,0.452602209157,2.50755553127,0.239473225806
WT,0.765800728701,3.34545467981,0.280536551724
WT.1,0.465392516221,2.50699032631,0.264288304094
WT.2,0.477237349783,2.47466728907,0.276790196078
WT.3,0.461450768709,2.54458226909,0.272580338983
WT.4,0.467116408271,2.55863370435,0.271583913043
WT.5,0.61337216093,0.0444338941234,0.265027948718
WT.6,0.464857627611,2.65737137052,0.277355510204
WT.7,0.467495998895,2.62247609319,0.305389481481
