,Growth Rate,Lag Phase,yield
alr,0.607934663623,2.58350433493,0.392262380952
alr.1,0.588505066352,2.76179428468,0.414830666667
alr.2,0.582903072047,2.70371326929,0.402728645833
alr.3,0.566352997896,2.7833491162,0.409751904762
alr.4,0.566144137665,2.81118235435,0.405052333333
alr.5,0.552307514293,2.82321487994,0.405594933333
alr.6,0.546646304034,2.8140511383,0.39551231746
alr.7,0.552520964431,2.85948420478,0.417206540881
cbpM,0.659523664401,2.39601588347,0.396368148148
cbpM.1,0.63015694859,2.52236552986,0.399447461774
cbpM.2,0.613379402167,2.54902606874,0.387282882883
cbpM.3,0.616702448619,2.4587146918,0.392767169811
cbpM.4,0.597199944363,2.3886025794,0.383509795918
cbpM.5,0.578628369508,2.45525103075,0.390639805825
cbpM.6,0.576122541293,2.41516185677,0.37995847619
cbpM.7,0.566285222875,2.49101733284,0.392835120275
fixC,0.622597825372,2.22426171714,0.411714025157
fixC.1,0.59224612625,2.2768643293,0.419434719472
fixC.2,0.596638919436,2.32133011477,0.412378733333
fixC.3,0.589158904235,2.34790697184,0.414228039216
fixC.4,0.599233067971,2.38600030117,0.407106037736
fixC.5,0.574684339654,2.40704864397,0.416191843972
fixC.6,0.571090347852,2.39418363138,0.405045052632
fixC.7,0.59289263563,2.59954222878,0.428188659004
hybG,0.612338361897,2.51770366105,0.408482375479
hybG.1,0.605402277664,2.89619032001,0.415282843137
hybG.2,0.591726285487,2.42752864564,0.406097119342
hybG.3,0.579225923161,2.49042882758,0.415440182648
hybG.4,0.562519789721,2.45608292289,0.40167745614
hybG.5,0.562239078758,2.38944489544,0.398090111111
hybG.6,0.552116994581,2.39718131045,0.380737798742
hybG.7,0.550577705888,2.51491596185,0.411598717949
hycA,0.598526991341,2.68916060915,0.410001866667
hycA.1,0.575016019734,2.71477229425,0.421342898551
hycA.2,0.564044285109,2.76880032352,0.406284942529
hycA.3,0.551737724226,2.91462256228,0.415801015873
hycA.4,0.546863695158,3.02611655092,0.405441352657
hycA.5,0.537135292149,3.26501191899,0.412460641026
hycA.6,0.530208409018,3.17119241555,0.404592271386
hycA.7,0.536223288496,3.05522603263,0.425714666667
nirC,0.617034147409,2.96496527065,0.411116325459
nirC.1,0.601491129943,2.94070289114,0.421312685185
nirC.2,0.589700567836,3.016727532,0.407059303483
nirC.3,0.585167115453,3.05484418786,0.415999259259
nirC.4,0.566291772308,3.20644095323,0.393251354167
nirC.5,0.57069375591,2.86475120561,0.4202028125
nirC.6,0.550462471037,2.82102879388,0.400761642512
nirC.7,0.546458485279,3.08291970153,0.411450612245
phnH,0.614443498342,2.41434925202,0.442627114846
phnH.1,0.5965218265,2.27916041044,0.446779099099
phnH.2,0.585825589457,2.29826356915,0.446065958702
phnH.3,0.567069521098,2.28095056585,0.4411496
phnH.4,0.565511511296,2.28249858968,0.423345269841
phnH.5,0.557953089064,2.2680145353,0.426872108844
phnH.6,0.566206215292,2.36606523378,0.423995416667
phnH.7,0.542006552156,2.32712327117,0.434001580756
WT,0.623403927145,2.22987479845,0.410112060606
WT.1,0.594118510386,2.30801036917,0.411502721088
WT.2,0.602248143434,2.25609184624,0.409127254902
WT.3,0.584937047478,2.41064842103,0.405243188406
WT.4,0.583866452675,2.33294293825,0.411661666667
WT.5,0.567287373075,2.48055876744,0.417303571429
WT.6,0.578289480667,2.36628947818,0.411661587302
WT.7,0.553893088062,2.45205939681,0.416587179487
ybdA,0.593408696917,2.43460792188,0.40115398374
ybdA.1,0.60153601673,2.76285125682,0.457330921986
ybdA.2,0.575639602327,2.63249145445,0.424038917379
ybdA.3,0.558843025259,2.46825972529,0.408980440252
ybdA.4,0.556330778284,2.4334279565,0.398799482759
ybdA.5,0.550180004323,2.43320560743,0.407682716049
ybdA.6,0.543273210352,2.47589417807,0.395906555556
ybdA.7,0.532445118765,2.40765004724,0.406431214953
ydcP,0.559480235284,2.64255754124,0.395544940476
ydcP.1,0.539014278527,2.80392915209,0.401734727273
ydcP.2,0.547373780137,2.78199882836,0.389096126984
ydcP.3,0.526805893139,2.77866715984,0.402096363636
ydcP.4,0.525457044859,2.79416155377,0.381513680556
ydcP.5,0.522437220108,2.86234352726,0.395348194444
ydcP.6,0.51345922081,2.82179059803,0.377468539326
ydcP.7,0.49936643725,2.87157134649,0.392771814346
