,Growth Rate,Lag Phase
A1,0.8943376747457732,0.30490843906866916
A2,0.8045197506690963,0.4480926870847548
A3,0.9016079598931435,0.4288072952616848
A4,0.0,0.0
A5,0.0,2.6443841035003857
A6,0.0,1.9093725124619922
A7,0.0,1.55074555931035
A8,0.0,1.4371717442016703
A9,0.0,1.3386064633522246
A10,0.0,1.3699296881560876
A11,0.0,1.4010734205090607
A12,0.0,1.1756160686280914
B1,0.8685095117907071,0.2828643087456846
B2,0.8088925411110002,0.48596887579968717
B3,0.8400103790731914,0.835310277536534
B4,0.6188980312273875,15.056489889124343
B5,0.0,2.6050579884117226
B6,0.0,1.9380741675416253
B7,0.0,1.687842598543682
B8,0.0,1.3176035058580027
B9,0.0,1.4424678239561501
B10,0.0,1.2409546572373493
B11,0.0,1.2646854375695753
B12,0.0,1.0608718941244462
C1,0.800435946894715,0.2931165233165789
C2,0.838049420555453,0.38339837107086794
C3,0.6869821961416579,0.3893276394334122
C4,0.5446020276439698,1.9930523465216714
C5,0.6571071842122949,14.508889441885458
C6,0.0,2.710249100158503
C7,0.0,1.8010578701909417
C8,0.0,1.2139373667092705
C9,0.0,1.4902391553821062
C10,0.0,1.072667961152721
C11,0.0,1.078580015976236
C12,0.0,2.00098595531491
D1,0.8223852365276053,0.39317996468822525
D2,0.8854463606283938,0.4826722241520174
D3,0.8795890756537418,0.4975162927747676
D4,0.8386004122081598,0.611325479002244
D5,0.7213421200440666,1.4623543987185248
D6,0.5630596918127567,14.415586845536705
D7,0.0,1.946346319453447
D8,0.0,1.8802914123520829
D9,0.0,1.5872516888965365
D10,0.0,1.602518006931895
D11,0.0,1.4989089875767476
D12,0.0,1.3537250124513278
E1,0.7093929791665183,0.39778514583607283
E2,0.829124399633637,0.5173434491641884
E3,0.8546762496792959,0.7548134914803191
E4,0.736074261719933,0.7210282436423525
E5,0.5255734224933157,0.6573326398861621
E6,0.4708907576274425,3.638943792694092
E7,0.6288019162065219,17.862884154724327
E8,0.0,0.4361888901226898
E9,0.0,1.321380952328088
E10,0.0,1.2737548424553324
E11,0.0,1.2528680759599986
E12,0.0,1.2333452488991483
F1,0.5594494652478925,0.5471718143588757
F2,0.9022844301713926,0.3804805374632285
F3,0.877718559393871,0.5308904802096053
F4,0.8354044103121281,0.5696318848833619
F5,0.8175832163569053,0.852593711070111
F6,0.5684911750695367,0.42467557293816505
F7,0.4020167837471259,5.384677369053159
F8,0.0,0.0
F9,0.0,1.2168263236586903
F10,0.0,1.4412334327726235
F11,0.0,1.5838954168420507
F12,0.0,1.4403958574454023
G1,0.8318253688237824,0.43785305877469805
G2,0.880361612395126,16.054433989244593
G3,0.8325542840110713,1.0172266035756157
G4,0.8537388249086115,0.8784675516986344
G5,0.9122756423944333,16.14719679861949
G6,0.646625250593833,0.8622812378995075
G7,0.38562904369606865,2.936737605377709
G8,0.3909698998790925,13.498513314434119
G9,0.0,1.3874294748889575
G10,0.0,1.3125227507488901
G11,0.0,1.520758950914182
G12,0.0,1.3944530470850616
H1,0.8242741432126364,0.20677025664274584
H2,0.8418257843494708,1.2318872018114075
H3,0.8908124956903756,1.361147689656668
H4,0.9116099154731426,1.3944375661218569
H5,0.8350300244034298,1.2657664953740198
H6,0.7896540680158118,0.9327314254760082
H7,0.7439304476447731,1.2594511489360531
H8,0.39683073846497074,1.6969759790304986
H9,0.2931754514398865,6.937091942200295
H10,0.0,1.54475058787526
H11,0.0,1.616904584966619
H12,0.0,1.7469111308994627
