,Growth Rate,Lag Phase
A1,0.684960474708817,0.23286124785895135
A2,0.35790603514475744,8.825669375009003
A3,0.45046739393917445,14.085383701230242
A4,0.35587495175471756,25.455775067183446
A5,0.6905901470052856,13.042217650871912
A6,0.3461602872452133,30.71599481799738
A7,0.0,1.5189817463934077
A8,0.0,1.389321092385856
A9,0.0,1.535931662594848
A10,0.0,1.4930586486179607
A11,0.0,2.110998851923739
A12,0.0,0.6207307075221564
B1,0.7234122861524236,0.3075643352669273
B2,0.48381116253748385,9.637401140888764
B3,0.4952279078410927,13.366597025830682
B4,0.3076400352858222,26.616575615404752
B5,0.683258592264617,13.811385326229654
B6,0.33634562869769746,32.68736017973763
B7,0.2789843653711472,43.762720367706294
B8,0.0,1.4552616316459677
B9,0.0,1.8192424177543671
B10,0.0,1.855487936354237
B11,0.0,1.646224348485589
B12,0.0,1.2312127521547325
C1,0.8079257640294247,0.4940126232087909
C2,0.5944832731895774,7.648217249873617
C3,0.5252313491386698,11.950371031974273
C4,0.655861638958816,13.836932573710326
C5,0.3678794955367862,28.315180530658104
C6,0.3365640936080043,32.909781821181966
C7,0.2988502843324828,37.846647572658576
C8,0.0,1.48344983640024
C9,0.0,1.4182838239045168
C10,0.0,1.512478522021226
C11,0.0,1.893379292781887
C12,0.0,1.8239088574991342
D1,0.680209647040811,0.31060258921704964
D2,0.56743003720922,1.1138420040336574
D3,0.5933811309555003,3.3887257334765377
D4,0.6239249661666464,7.635106441187421
D5,0.4416018447929288,14.174714223576249
D6,0.5053166445202761,20.674616440513955
D7,0.3704488222893119,21.689411424325186
D8,0.0,1.5249906596428815
D9,0.0,1.3769683753573645
D10,0.0,1.6881526004777783
D11,0.0,1.6350333894098412
D12,0.0,1.443285454459712
E1,0.6287442649524151,0.9220936236439603
E2,0.6770001081687537,0.4908191180654575
E3,0.6670182335617681,0.5844572381063369
E4,0.5877395110790771,1.8109637661626756
E5,0.5662042256666305,3.7094924117501265
E6,0.46812874024318074,8.357407383644656
E7,0.3717950656357068,23.595264259466806
E8,0.3023686331007112,28.252279015336203
E9,0.15911657450996097,41.46338781513342
E10,0.0,1.4886844004321773
E11,0.0,1.8175301481989834
E12,0.0,1.7236556702607828
F1,0.7996020144409335,0.710861079718621
F2,0.836041626857325,0.611104887606432
F3,0.8548736379275447,0.659378978943495
F4,0.6962636513926077,0.8512909482141255
F5,0.6931236267584248,0.8811718430317379
F6,0.6009574068029121,2.7574853033601405
F7,0.37926545294180614,6.0371680573458235
F8,0.360448540734138,22.743888783138146
F9,0.21679788645764958,45.29424458425634
F10,0.0,1.3654422986964363
F11,0.0,1.5716333183106457
F12,0.0,1.478438728493117
G1,0.6381024821613935,0.46294004210386985
G2,0.8518539198317148,0.8590051970327335
G3,0.7807650341334861,1.143683068356943
G4,0.8516659864526146,0.8594142337239861
G5,0.7390485312004897,1.0635412580339643
G6,0.7449092568592779,1.189781477523847
G7,0.4234722561684578,2.0105354685241776
G8,0.21473685657933467,12.883059619561202
G9,0.3732701911754693,38.83576902548427
G10,0.0,1.4288180349400932
G11,0.0,1.5054061459637467
G12,0.0,1.858055960544462
H1,0.7217903986434182,0.5601996891443459
H2,0.734440783180741,0.7514623172712915
H3,0.628328926237143,1.309066774104612
H4,0.6545738977530557,0.8175521433898032
H5,0.6920580643518679,0.5958463484101939
H6,0.7306487307538893,0.97073892845318
H7,0.6944009626019062,1.2734417642757405
H8,0.45690011972038996,2.0740214216868553
H9,0.14649691796284758,8.864939567286488
H10,0.32749406145586984,46.68435173967174
H11,0.27645842601700615,62.52262595270891
H12,0.0,1.368513296312102
