,Growth Rate,Lag Phase
A1,0.7749862715518072,-0.05429805260371989
A2,0.7907317244558668,-0.08095443375255329
A3,0.7395989768426985,-0.044336762004264285
A4,0.6384789514631749,13.35349442609628
A5,0.7062544654432333,14.256265666844362
A6,0.0,2.6606314600736667
A7,0.0,1.3292134600520846
A8,0.0,1.215488885223074
A9,0.0,1.2422422744489303
A10,0.0,0.9890195602314726
A11,0.0,1.034473813055719
A12,0.0,1.7852791694003862
B1,0.8158105223343265,-0.07956890008625062
B2,0.7667333578907235,-0.06035010508862726
B3,0.9354402157999563,-0.1372388469895418
B4,0.7112939966060482,-0.30014687344424684
B5,0.3788826174550273,16.652711256812026
B6,0.6288873116725747,18.38290732471458
B7,0.0,2.206834402802432
B8,0.0,1.9492504435350924
B9,0.0,1.4325014309515964
B10,0.0,2.029289791615593
B11,0.0,1.713097773379971
B12,0.0,2.380557278869645
C1,0.8872947253572906,-0.09998785330793414
C2,0.7577053443100956,-0.05349823861567782
C3,0.8232989401914738,-0.10360400372842005
C4,0.6201708779094834,-0.07739147822265702
C5,0.42395326943707307,14.028845789395348
C6,0.0,3.5765565179669174
C7,0.0,2.4470253617764612
C8,0.0,1.9366079781141607
C9,0.0,1.1825867847618063
C10,0.0,1.2342910637376576
C11,0.0,1.893263387079795
C12,0.0,1.375162624137591
D1,0.7694189473739561,-0.04644798191026789
D2,0.7557797512855047,-0.04431606717802461
D3,0.7878993971857476,-0.04277003417165559
D4,0.8617448324989885,-0.1333399530188133
D5,0.3978150812776067,0.19048578101903768
D6,0.20118707487427398,3.3729041031235423
D7,0.0,0.8089830653133916
D8,0.0,1.135534605733465
D9,0.0,1.7166825110011423
D10,0.0,1.107798178671338
D11,0.0,1.1618976334954496
D12,0.0,2.1282583807547297
E1,0.6990581480707828,-0.009364171133492194
E2,0.8141418885366375,-0.11416553336082857
E3,0.7439174663165774,-0.04612679350886084
E4,0.7071056163032177,-0.05114535088311867
E5,0.6039833542708105,0.3474996396235204
E6,0.6045678934577264,3.2873200393029003
E7,0.3793238612259753,15.28392417152064
E8,0.0,1.4358098034516047
E9,0.0,1.9470422587878957
E10,0.0,1.3163548413042143
E11,0.0,1.2166725857706666
E12,0.0,1.6941332210915867
F1,0.8278381162646243,-0.022014695034800025
F2,0.8147266188460569,-0.06175642861821451
F3,0.7965915692155269,-0.01911053217346914
F4,0.7715111271138332,0.011141444093548225
F5,0.6569695492888709,0.0960070170447116
F6,0.5104643229209718,1.004126347249612
F7,0.30621685276374294,12.716806000667702
F8,0.0,0.6382878607931772
F9,0.0,1.0550848096481111
F10,0.0,2.0067589738538523
F11,0.0,1.1386398394090733
F12,0.0,0.0
G1,0.7318163688401127,-0.025839863576728073
G2,0.8200119790282362,-0.048415781403219116
G3,0.8388173890529456,-0.05807283977673061
G4,0.7513324830147392,-0.03445478108388911
G5,0.7907681566466815,-0.04816230279862466
G6,0.5535535148831268,0.1184008357253794
G7,0.3117991272840711,3.3027669537361874
G8,0.4563571303394176,17.924718733513412
G9,0.0,1.2220657666801138
G10,0.0,1.115005367719025
G11,0.0,1.1754112256871636
G12,0.0,0.997263954871471
H1,0.7611265033180107,-0.07938840649767376
H2,0.7297319579296372,-0.077878555275538
H3,0.7098132951944985,-0.05922859374591105
H4,0.7074603045221415,-0.055941816592521953
H5,0.8036120066786594,-0.11628139130672466
H6,0.6317605585960436,0.06389582263882398
H7,0.5522114704138514,0.9249331134779366
H8,0.40735214097008504,3.3983501273468213
H9,0.4097837947260065,17.649019416817804
H10,0.0,1.3405587557119922
H11,0.0,1.3477525354894127
H12,0.0,2.118711096384594
