,Growth Rate,Lag Phase
A1,0.7797695020469236,0.3294933424488189
A2,0.7954032821466971,0.2745221526468167
A3,0.7931902628386727,1.1289063689468923
A4,0.0,3.7427708532029342
A5,0.0,2.8622708735574918
A6,0.0,2.0571712145768686
A7,0.0,2.1269202747320897
A8,0.0,1.189098713483066
A9,0.0,1.1844745444134581
A10,0.0,1.5148817625043165
A11,0.0,1.4103693056415203
A12,0.0,1.8779270318856973
B1,0.8063788324563896,0.34129954651145855
B2,0.7662241094021212,0.23999143603811035
B3,0.7021235074057975,0.32509563995860136
B4,0.7153355332090515,9.047417898474555
B5,0.6348176320975657,14.991313190079975
B6,0.0,2.758563571428386
B7,0.0,1.7750959742876908
B8,0.0,1.7664873218036625
B9,0.0,1.7760005713445892
B10,0.0,1.4907027802568464
B11,0.0,1.662689631147952
B12,0.0,1.0618318333672576
C1,0.7322214350252344,0.4466185539262688
C2,0.9243894088883887,0.8578587221554606
C3,0.761640459680666,0.5549682145231492
C4,0.5918369755049238,0.5147216212079533
C5,0.3538361722881056,10.128219167907517
C6,0.0,2.74561550170872
C7,0.0,1.756549115828335
C8,0.0,2.010270325042203
C9,0.0,1.597822139694987
C10,0.0,1.5125918687068918
C11,0.0,1.415919823523911
C12,0.0,1.784361352136962
D1,0.7350442735414681,0.40958311487405963
D2,0.7200148782618924,0.43831438469421036
D3,0.7053927223899388,0.37987665071376453
D4,0.793631309348296,0.9032645955967067
D5,0.43130873025260646,0.8158788920068138
D6,0.3230847207598404,7.336560000533232
D7,0.0,2.1669435431028994
D8,0.0,1.9516410918139613
D9,0.0,1.8311246251285347
D10,0.0,1.9288107412531694
D11,0.0,1.3626155471362082
D12,0.0,1.4302783600357891
E1,0.759998685277024,1.0782226000878303
E2,0.773809247333626,0.7449098617805574
E3,0.8429316476225696,0.8128983992393715
E4,0.5857606088054409,0.24973217724292507
E5,0.5536940533484948,0.585944249022579
E6,0.47040991091265233,2.8611282128614786
E7,0.3731935530269213,16.80880764103765
E8,0.0,1.7152781967571826
E9,0.0,1.5997333691592814
E10,0.0,1.3770915329961717
E11,0.0,1.8871387585158246
E12,0.0,1.5422022932349506
F1,0.7989781236045412,0.592285284945048
F2,1.0054523132195314,0.7673848513714834
F3,0.8254692055617202,0.3870512023002455
F4,0.7561167685360115,0.2660601182376481
F5,0.745841818944876,0.5542100004386445
F6,0.4685290489710156,1.3022800604030795
F7,0.3281211541286726,17.571696570831413
F8,0.0,1.6108829182357276
F9,0.0,1.4147190710118451
F10,0.0,1.672821769697702
F11,0.0,1.735255538248012
F12,0.0,1.2261838799775475
G1,0.7803062930404235,0.6491574592267266
G2,0.9924805248332004,0.8529129984672674
G3,0.9634336639393789,0.7987225973152103
G4,0.9346927283399126,0.78556705421996
G5,0.7719053384427221,0.6434592009750468
G6,0.5613696511011319,0.7445068822641456
G7,0.26870213282657945,9.5274165700541
G8,0.0,0.6933105535029149
G9,0.0,1.6228907405316413
G10,0.0,1.370064139355005
G11,0.0,1.63917359415073
G12,0.0,1.6762877462945731
H1,0.9088287328185207,1.2066175280867357
H2,0.8796346866072476,1.1384857586527257
H3,0.8952817449808996,1.155315151642081
H4,0.6765144498571154,0.6582741140225843
H5,0.6700015920372508,0.6022749800644434
H6,0.8180971747770085,0.8804865136599296
H7,0.5017203073701648,1.3903918481042368
H8,0.2735968457415063,4.147622358843767
H9,0.0,0.9145706552582951
H10,0.0,1.636187810904378
H11,0.0,1.7109302264650275
H12,0.0,1.8764712828959418
