,Growth Rate,Lag Phase,yield
Fru10_R1,0.5925531080326477,1.469579834430495,0.5916855555555555
Fru10_R2,0.538126158613446,1.3696811467503516,0.6085788888888888
Fru10_R3,0.5895420990905142,1.479921207167797,0.6196177777777777
Fru100_R1,0.46377372840538383,2.1831566352628458,0.6776466666666666
Fru100_R2,0.5926601355076545,1.7023479350931443,0.6140166666666667
Fru100_R3,0.4318162142561027,1.295794503912997,0.5767183333333332
Fru200_R1,0.5657791284982066,1.6080129775877376,0.48379878787878794
Fru200_R2,0.5721044922086175,1.5360474072689878,0.5128166666666666
Fru200_R3,0.5291949714337161,1.5368742149617551,0.5206051851851852
Fum10_R1,0.4072470099877906,1.5031781373486959,0.44661500000000004
Fum10_R2,0.36728643930299354,1.8652228228362995,0.4429133333333333
Fum10_R3,0.39584059152791984,1.3101137362871058,0.47206444444444445
Fum100_R1,1.5249886642957127,17.739050015982727,0.15691666666666665
Fum100_R2,0.8432361148639753,18.344650953525644,0.17738666666666666
Fum100_R3,1.013243638669858,19.28240473078373,0.16310666666666665
Fum200_R1,0.24968814003386258,2.571569625394751,0.022612549019607842
Fum200_R2,3.3219687631072152,20.254894764866254,1.2355
Fum200_R3,0.3261027354280725,-0.16351661883776708,0.026977272727272728
Glc0.4_R1,0.716550366615786,0.8032151017934342,0.49270011111111117
Glc0.4_R2,0.5989442305202827,2.7111764403996,0.7795688172043009
Glc0.4_R3,0.7430534063744074,2.514340288196093,0.7658755555555555
Glu10_R1,0.5479645754511077,0.9888126790217352,0.4420490196078432
Glu10_R2,0.9402927163669267,-0.07430884635089902,0.4330478431372549
Glu10_R3,0.5198613444962646,1.0023217070433805,0.4752871794871796
Glu100_R1,0.5203065705862616,2.390283558190257,0.7760707692307693
Glu100_R2,0.5301382454852971,1.4885209617157653,0.7565368888888888
Glu100_R3,0.6521003670773952,-0.0677620286371963,0.7499090476190474
Glu200_R1,0.8685097565100582,-0.07746625854682448,0.6495763888888889
Glu200_R2,0.9230092827042871,-0.09491508119990194,0.6536445333333333
Glu200_R3,1.095122031188896,-0.07895167297066907,0.6548485416666666
Gly10_R1,0.5911448368261545,1.1032630734540505,0.4209630000000001
Gly10_R2,0.5820886413023176,-0.07879180136561142,0.404071282051282
Gly10_R3,0.5984329732890089,0.8084768071626196,0.40440358974358975
Gly100_R1,0.36592894738618986,2.0092720727338227,0.5619206451612903
Gly100_R2,0.32961759851957934,1.7966770511388148,0.503052761904762
Gly100_R3,0.36865645448218937,1.9751424634524626,0.583627619047619
Gly200_R1,0.4148509595201524,-0.01763438935991729,0.4599745977011494
Gly200_R2,0.5228641552299544,-0.04512119773523163,0.4943620238095239
Gly200_R3,0.4283724041687709,-0.060588731468357415,0.5138586206896553
pro10_R1,0.29291744823389815,2.4425219739736272,0.04512055555555555
pro10_R2,0.2354951823316,2.544524220008558,0.041959393939393935
pro10_R3,0.2680881486995313,2.213836511237725,0.03849533333333334
pro100_R1,0.21248046138500995,3.5768355260411937,0.027659629629629628
pro100_R2,0.26140674084564286,3.592136846981954,0.026131515151515152
pro100_R3,0.326151277574973,3.5833420715652258,0.028797499999999997
pro200_R1,0.8375565773154757,-0.05218157243829594,0.03726866666666667
pro200_R2,0.41445606088397663,-0.08767974724991973,0.043609999999999996
pro200_R3,0.41804950206406044,-0.13460104862901973,0.043911851851851855
tre0_R1,0.4459057517359965,2.1470771973580307,0.5727866666666667
tre0_R2,0.5319176531089229,1.5979930614774416,0.5617090909090908
tre0_R3,0.5217199589521507,1.1904507495477796,0.5719138888888888
tre00_R1,0.6356169577132649,1.4981961132559247,0.38493272727272737
tre00_R2,0.41041858285170607,1.9459416509220322,0.39818533333333334
tre00_R3,0.7099363261303339,-0.19570382216563703,0.39431151515151514
tre00_R1.1,0.494137240508314,-0.08508645895733613,0.2913537777777778
tre00_R2.1,0.5948596950836835,-0.05364241858447297,0.2978112820512821
tre00_R3.1,0.7661945789627388,-0.10734725820409247,0.31591925925925923
