,Growth Rate,Lag Phase,yield
asparagine10_R1,0.5205336612309136,1.1882172953829793,0.043269696969696965
asparagine10_R2,0.4182456841282598,0.7392041258399591,0.04559047619047619
asparagine10_R3,0.2553580146585244,2.5900932252877027,0.04456190476190476
asparagine25_R1,0.4015747353214178,2.1541007937857604,0.08163666666666666
asparagine25_R2,0.5451322702562024,0.023362850002194846,0.110835
asparagine25_R3,0.34047947332452194,3.037239168336055,0.12924000000000002
asparagine5_R1,0.5424190317636696,0.3860864232368235,0.031911794871794866
asparagine5_R2,0.5068996994756356,0.44516627713143353,0.03197407407407407
asparagine5_R3,0.4126638828990827,3.100726782798978,0.03304190476190476
aspartica10_R1,0.31272207703868876,3.1454945087740915,0.04199777777777778
aspartica10_R2,0.30504351788957274,2.6543005156563164,0.04179555555555555
aspartica10_R3,2.706955518211242,-0.07953495640206126,0.0489774358974359
aspartica25_R1,0.35575087849173864,2.6908684007480197,0.04360370370370371
aspartica25_R2,2.9513602456811885,0.4905665535151075,0.06619333333333333
aspartica25_R3,1.6135622651840722,0.29329801217126117,0.07292000000000001
aspartica5_R1,0.2985874728819292,4.390748831265961,0.034659999999999996
aspartica5_R2,0.3470464579427848,2.8985810619834584,0.033689000000000004
aspartica5_R3,0.5120539208280923,1.652005514539979,0.032603939393939387
DLmalate10_R1,0.41346078519589613,0.7201052697880641,0.38114785185185185
DLmalate10_R2,0.48742182313316856,1.4680347915385359,0.39356555555555556
DLmalate10_R3,0.6925569007119454,0.05405355171979656,0.40247948717948717
DLmalate25_R1,0.579114149238768,0.19032601590542353,0.7466320634920636
DLmalate25_R2,0.5259231904019357,0.13977732149310507,0.7547573333333334
DLmalate25_R3,0.3656347681106317,2.135597539525036,0.7622296969696969
DLmalate50_R1,0.8924163566789233,1.147123682475111,0.7849654545454544
DLmalate50_R2,0.6103690953659385,0.663154736765965,0.38601710144927537
DLmalate50_R3,0.4907128852037402,0.78715315512196,0.34334179487179495
glc0.4_R1,0.7926809236029058,0.19944574140308896,0.7793384126984128
glc0.4_R2,3.882829932834784,0.08628919668380969,0.6868948148148148
glc0.4_R3,1.2453052519200982,0.1504760630842401,0.683382962962963
glycylaspartica10_R1,0.8193640276120394,0.5193799563967713,0.07259666666666666
glycylaspartica10_R2,0.8364300887483072,0.35104640447458957,0.082396
glycylaspartica10_R3,0.4632714657714035,2.5433780565826765,0.08056266666666666
glycylaspartica25_R1,0.37030206825586387,3.279359177252881,0.13566
glycylaspartica25_R2,0.3314644339800594,3.6243934018011648,0.140104
glycylaspartica25_R3,0.2573860098017083,4.111103590446525,0.16336666666666666
glycylaspartica5_R1,0.9981856574395146,0.15841151945720372,0.049569166666666664
glycylaspartica5_R2,0.5111518909836448,2.3058420589591178,0.049224761904761896
glycylaspartica5_R3,0.3700607083368619,3.1415390542088355,0.04880857142857142
ketobutyrate1_R1,0.532996542903094,0.3884103172573964,0.032765333333333334
ketobutyrate1_R2,0.4001760502845048,0.7227684936915855,0.036756
ketobutyrate1_R3,0.36398821849927815,1.6209742242260181,0.03455333333333333
ketobutyrate2_R1,0.2640127920624154,4.083748425793177,0.0282
ketobutyrate2_R2,0.24037696841361647,4.122743092933224,0.03177777777777777
ketobutyrate2_R3,0.29734438741761215,0.8793978322445264,0.042471999999999996
ketobutyrate5_R1,0.19224193110751472,5.379873681733086,0.033497777777777786
ketobutyrate5_R2,0.6097156539578286,18.829935327706874,0.06293333333333334
ketobutyrate5_R3,1.0232413052517235,18.635199678197186,0.14163777777777778
Lmalate10_R1,0.9156709232519421,0.09901543121459719,0.32659166666666667
Lmalate10_R2,0.8943517885178018,0.4423389941966704,0.3430916666666667
Lmalate10_R3,0.42651344228704147,2.186422187116272,0.32354476190476195
Lmalate25_R1,0.9035092379116959,0.08301069392984084,0.7770999999999999
Lmalate25_R2,0.4375617373233834,1.8933212813773965,0.7694058333333333
Lmalate25_R3,0.6659236035995617,0.006430838947559858,0.7561088888888889
Lmalate50_R1,0.513830249934876,1.4941411486694947,0.7473662962962963
Lmalate50_R2,0.446794124205054,2.652976679070048,0.7534673684210527
Lmalate50_R3,0.6943531276703667,1.1603774260565611,0.7776484057971011
