,Growth Rate,Lag Phase
A1,0.7491799544791008,-0.039858134668627754
A2,0.8337129308914584,0.0635442430770704
A3,0.7302520320111369,-0.04526207389963621
A4,0.7099968228500922,-0.0833213529821678
A5,0.3847547377433754,-0.2756312178282414
A6,0.21388093607511227,44.48641629228891
A7,0.0,3.0738386144027103
A8,0.0,2.1217523200527495
A9,0.0,2.235117432372462
A10,0.0,2.412472594965962
A11,0.0,1.6370919912648603
A12,0.0,1.2142027686592627
B1,0.7334102736016404,-0.05002973539305644
B2,0.711004791836788,-0.049099047235041104
B3,0.7001909789776932,0.05226769605389947
B4,0.7050909854839208,-0.03836422903627901
B5,0.5673295680054444,21.595666219147063
B6,0.0,0.0
B7,0.0,3.137636827798424
B8,0.0,2.312512669470813
B9,0.0,2.3194651696267314
B10,0.0,2.0432289950957028
B11,0.0,1.4669209296967907
B12,0.0,1.7067594113191973
C1,0.6767001743315026,-0.04735307608155148
C2,0.7003511292828816,-0.05078030711794401
C3,0.8968748185205287,0.1148035133467028
C4,0.8608062032336228,-0.16696632432354963
C5,0.5248202327854814,-0.024329456435621344
C6,0.3252992892390338,-0.5619410449261707
C7,0.0,3.6884480954658585
C8,0.0,1.5207123558058058
C9,0.0,1.5380789768663377
C10,0.0,1.1613058673699541
C11,0.0,1.5322881512943027
C12,0.0,1.1262536267464966
D1,0.8218962884975303,-0.13473273403706
D2,0.7150516044734391,-0.062264698960451614
D3,0.6839788541840769,0.02825693712594135
D4,0.819334423395775,-0.19090326439478322
D5,0.6328546772402216,-0.22709201945845636
D6,0.32532283017497243,14.69235090953844
D7,0.5043395994116963,24.504107616140747
D8,0.0,1.0384644311209215
D9,0.0,2.1623124126070863
D10,0.0,1.2642287692432532
D11,0.0,1.191583739454103
D12,0.0,1.0873461935826612
E1,0.7218846748668396,0.10718622937410793
E2,0.7235087305742761,-0.09236492376664784
E3,0.7933867840352028,0.08000906107959027
E4,0.6981966971375938,0.07497959950893485
E5,0.5971501911816746,0.10911551784706264
E6,0.41939410622536377,1.1604537999184679
E7,0.38730017990456567,11.53461353362155
E8,0.3310817543938982,19.827355987578976
E9,0.0,0.0
E10,0.0,1.9256058160316059
E11,0.0,1.5815419961085055
E12,0.0,1.190215990659624
F1,0.7576703858590254,-0.0003590223153937533
F2,0.7934773792894915,0.14837499276225863
F3,0.8053369559107293,-0.11556985590739488
F4,0.8125713708250911,0.04684153450130646
F5,0.6717428757121451,-0.06276233399421438
F6,0.522545455284958,0.6923451136087522
F7,0.3342920205351148,7.02898709557317
F8,0.2820083381004088,28.298148427751
F9,0.28666372299421733,5.725389581329452
F10,0.0,1.3234162362702264
F11,0.0,1.5846165983739766
F12,0.0,1.7839533351983974
G1,0.5835077840297106,0.0044438675342781675
G2,0.7635709263488062,-0.04317311248382327
G3,0.7373178055878278,-0.04794932312277622
G4,0.729516371259521,-0.028854639213719002
G5,0.7660262524489958,-0.07148306862487719
G6,0.7351466992148769,-0.18555327266548172
G7,0.33583507070182683,2.139044548030438
G8,0.2247719957913614,17.350192218040156
G9,0.0,1.3515936278559195
G10,0.0,1.2259412209411735
G11,0.0,1.313945980008718
G12,0.0,1.896586427788236
H1,0.6086413204847784,0.009919833145532131
H2,0.6241491149104926,-0.0341169484859809
H3,0.5904899357319662,-0.05217972058371789
H4,0.5860128725707049,-0.009499204818079532
H5,0.6751120377200444,25.28607628120533
H6,1.3576978589143032,25.934708075303877
H7,0.4994364447624089,-0.2173944345140454
H8,0.3677932282435186,3.3412017641973897
H9,0.3574157091447221,18.438504426421517
H10,0.2168461475000345,33.461332013101234
H11,0.0,2.473025186309215
H12,0.0,1.684064286469848
