,growh_rate_Plate1_1 Feb 2018,growh_rate_Plate2_1 Feb 2018,growh_rate_Plate1_9 Feb 2018,growh_rate_Plate2_9 Feb 2018,growh_rate_Plate1_20 Feb 2018,growh_rate_Plate2_20 Feb 2018,growh_rate_Plate3_1 Feb 2018,growh_rate_Plate4_1 Feb 2018,growh_rate_Plate3_9 Feb 2018,growh_rate_Plate4_9 Feb 2018,growh_rate_Plate3_20 Feb 2018,growh_rate_Plate4_20 Feb 2018,growh_rate_Plate5_1 Feb 2018,growh_rate_Plate6_1 Feb 2018,growh_rate_Plate5_9 Feb 2018,growh_rate_Plate6_9 Feb 2018,growh_rate_Plate5_20 Feb 2018,growh_rate_Plate6_20 Feb 2018,growh_rate_Plate7_1 Feb 2018,growh_rate_Plate8_1 Feb 2018,growh_rate_Plate7_9 Feb 2018,growh_rate_Plate8_9 Feb 2018,growh_rate_Plate7_20 Feb 2018,growh_rate_Plate8_20 Feb 2018,growh_rate_Plate9_1 Feb 2018,growh_rate_Plate10_1 Feb 2018,growh_rate_Plate9_9 Feb 2018,growh_rate_Plate10_9 Feb 2018,growh_rate_Plate9_20 Feb 2018,growh_rate_Plate10_20 Feb 2018,lag_phase_Plate1_1 Feb 2018,lag_phase_Plate2_1 Feb 2018,lag_phase_Plate1_9 Feb 2018,lag_phase_Plate2_9 Feb 2018,lag_phase_Plate1_20 Feb 2018,lag_phase_Plate2_20 Feb 2018,lag_phase_Plate3_1 Feb 2018,lag_phase_Plate4_1 Feb 2018,lag_phase_Plate3_9 Feb 2018,lag_phase_Plate4_9 Feb 2018,lag_phase_Plate3_20 Feb 2018,lag_phase_Plate4_20 Feb 2018,lag_phase_Plate5_1 Feb 2018,lag_phase_Plate6_1 Feb 2018,lag_phase_Plate5_9 Feb 2018,lag_phase_Plate6_9 Feb 2018,lag_phase_Plate5_20 Feb 2018,lag_phase_Plate6_20 Feb 2018,lag_phase_Plate7_1 Feb 2018,lag_phase_Plate8_1 Feb 2018,lag_phase_Plate7_9 Feb 2018,lag_phase_Plate8_9 Feb 2018,lag_phase_Plate7_20 Feb 2018,lag_phase_Plate8_20 Feb 2018,lag_phase_Plate9_1 Feb 2018,lag_phase_Plate10_1 Feb 2018,lag_phase_Plate9_9 Feb 2018,lag_phase_Plate10_9 Feb 2018,lag_phase_Plate9_20 Feb 2018,lag_phase_Plate10_20 Feb 2018
A11,0.0,0.6595248422757729,0.5185998098901995,0.2622332534364402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5316092980828776,0.48411892460107014,0.20924573150965953,0.2713383225973916,0.0,0.0,0.4642076094708336,0.3788826174550273,0.3632629629476571,0.683258592264617,0.6036524398011145,0.6348176320975657,0.8051367922100143,0.7811368111469418,0.796700418648488,0.7443972237467041,0.7351434979993996,0.7656547568983414,3.6244340959803907,17.00622853178503,-0.31536717765727096,60.7184961408822,0.0,0.0,5.019140240941198,2.792351484745513,2.187720597913284,2.0170529707565805,2.065333936856298,1.7881415374916827,-0.2004950040682495,-0.09648615295381424,-1.3699904244811303,46.80979344419517,5.512904100824194,5.41924893779143,14.787461397605547,16.652711256812026,28.141315530346745,13.437873173848326,17.11516066531881,14.852094088594152,0.1484051099498711,0.050116342231445454,-0.07212608404515752,-0.009350598642578478,0.035713212717037424,0.0418703054414038
A12,0.0,0.0,0.0,0.2825035541618421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37306183301622264,0.0,0.0,0.0,0.0,0.6288873116725747,0.34924750748980077,0.33634562869769746,0.0,0.0,0.665013593101109,0.6611782377934262,0.6156412310592663,0.6228148230768492,0.5791108948690384,0.5870592885677856,2.3714536693902133,1.5240066657964029,2.2796072173517103,37.53399613263768,3.158782428603537,2.8429238519521896,1.6855824706139906,1.671632533275087,1.1111438783744347,2.1660123129984896,1.5649612749612345,1.7315361714327082,5.39818683138671,5.007497889742545,49.09296352390992,1.7754045390389308,4.5216524220329966,3.8392756599042315,2.9372015308253197,18.38290732471458,30.39356478530573,32.60568560525132,3.3861124542604237,3.4439212702051165,0.0889650247900935,0.08802994180375157,-0.10113780919936066,0.033256170766964965,-0.0014988363893009282,-0.026728354671978538
B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459819777188188,0.3151185322287362,0.0,0.0,0.0,0.0,0.2803427746548235,0.2789843653711472,0.0,0.0,0.6831652390350176,0.6557926770445668,0.5306185217584842,0.6122510193377833,0.7360990362033323,0.7289856077354077,1.5674544770342962,1.0986341463736196,1.285512483618703,1.910037026174237,2.226240700693676,2.0849536069841825,1.4519221002582583,1.04670893601849,1.6546655246160071,1.6181541668048567,1.1204582997048007,1.7099618626993305,3.5419994731929982,3.556528186946263,32.75334099606348,30.44168920171712,2.7906998136275725,3.3257418987041625,2.4460212425309535,2.206834402802432,61.14704768553774,43.47257878128977,2.8230574854413746,2.3132847825641107,11.736163220495301,12.380101116100063,11.927083933448959,11.465180747049107,11.696450680062837,13.010424132545587
B2,0.8685095117907071,0.8480075219846734,0.8242689477833558,0.8514829028515905,0.6544473570161429,0.9097505380445416,0.0,0.0,0.0,0.0,0.0,0.0,0.7843019479864084,0.8173046373304175,0.6853233019388799,0.6623708191689136,0.9375707473686326,0.7961571011221203,0.8432756891081478,0.8158105223343265,0.7108373597424822,0.7234122861524236,0.725491215358975,0.8063788324563896,0.7846546037615323,0.7995768188377069,0.7802977863578973,0.7658832566540344,0.7768570069559363,0.7530988323682639,-0.07208892132901279,-0.07730316027291118,-0.06599956617597158,-0.011926172305086746,0.2736297003165509,-0.06675460811766443,6.085599516175872,5.887903561465317,3.507040537223233,3.567520841159663,0.0,6.207983551934733,-0.04536158279231528,-0.07690458701979774,-0.16799539989394907,-0.16478773910818356,-0.15530069615095143,-0.038699706646895926,-0.08131552454729896,-0.07956890008625062,-0.022665936398586384,0.050957627879682166,0.013650773115982062,-0.04922590197741061,0.029686850278397348,0.12376247767577964,-0.05112510751900745,-0.026145413913828297,0.025982425243562757,0.01735237526595601
B3,0.8088925411110002,0.7549896629946088,0.7266199298413513,0.6867200853836108,0.6847800291887214,0.9134651033866176,0.0,0.0,0.0,0.0,0.0,0.0,0.9264081874160373,0.7219781416635596,0.41173514211477524,0.5076056378948405,0.8894715525121616,0.9322294275448884,0.7776841449072583,0.7667333578907235,0.34199969572477934,0.48381116253748385,0.804396391078149,0.7662241094021212,0.7947807040949817,0.7968348149150304,0.7655518639114908,0.763625738460093,0.7422663385516053,0.7571767597101763,0.26555168331603207,0.1840932593400728,0.140722576712905,-0.042270393771902226,0.026440567492328926,-0.1481278053404489,6.001093768913856,5.795650416400717,2.7274591823196204,2.370255800190023,3.1992510690312805,4.009683723202443,-0.1686080631891086,-0.01982878393903942,-0.2871812759221445,13.690032537756345,-0.1582402430972637,-0.19467100752784383,-0.02222552595434002,-0.06035010508862726,8.480310255478582,-0.35176680325046006,-0.049357265683589224,-0.047697446382098274,0.05586042898388577,0.11907704838683442,-0.026502945065202232,-0.03830623729446736,0.021317820726239445,0.025167105252828947
B4,0.8400103790731914,0.7973337146984141,0.8558393312084238,0.44437516581568465,0.706690820256483,0.7454903132025997,0.0,0.0,0.0,0.0,0.0,0.0,0.6928687603824202,0.6958098240576521,0.5264741985948816,0.6892937911045284,0.8445736641058001,0.8017654792399331,0.7568960492416066,0.9354402157999563,0.45986476938258597,0.4952279078410927,0.9030169425379437,0.7021235074057975,0.7933453797956697,0.7890188289396485,0.7854596882961993,0.8013651643689758,0.7307375852849559,0.7346896478281523,-0.024538273433926228,-0.22726075354009356,-0.10926288764981396,22.450386846878143,-0.08592458040758277,-0.2126185439299486,6.518270387552146,6.4397996016046015,2.048248251996526,2.4503385357247964,5.972433056291912,4.10450253406729,-0.06879042897447674,-0.003948059933438275,18.68074341094216,12.865805828371258,-0.1992943288362199,-0.19199327113782705,-0.03463470169427496,-0.1372388469895418,13.329380307458083,13.247593041013305,-0.19344530266398663,-0.04442265183936045,0.05431469530151167,0.0075487440162080865,-0.05020916381575424,-0.008123823107990535,0.018491990742903752,0.003936514725730422
B5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6339579609017115,0.700617675166241,0.0,0.0,1.7688325942536274,1.792512060733415,1.8332857332117953,1.8618471768696025,2.238083238852166,2.206656075261865,1.8272671283635624,1.3220690499862116,1.3614935500120282,1.1295544889280649,1.2243814732071314,1.3600141360038833,2.140127908639993,2.052617611855272,2.1642531330393098,1.6797396222444263,2.4970415833956245,2.209789361722745,1.7024642073442742,1.9492504435350924,1.6709112794038106,1.430171042482172,2.3090164993010838,1.8275888406713818,0.0,0.0,15.410089240006082,15.231603725010476,2.2738701087199935,2.9716117610946853
B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2843128139166588,0.26667665424586257,0.0,0.0,1.8208105906922825,1.4835390622699478,2.3164163844689085,1.3581232811971375,2.3644008922203277,1.9047311128259707,1.9666124280011097,1.496270379794467,1.2211712454096073,0.9436954583618586,1.284416550946613,0.9838025434863518,1.665873330345967,2.01564335866858,2.768265448444737,1.7734214575774985,2.0051632752884103,1.9557066231886715,1.041553486846876,1.4325014309515964,1.5736663465518745,2.666449008398345,1.7746282951115226,2.1878618238562915,1.0401001056165349,1.084489343198026,29.179499625866274,28.84809567047516,2.3073954566455583,1.4634027973580572
B7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27703884118606237,0.0,0.0,1.4305089958596575,1.5747859810086986,1.7610349116012145,1.4491979545355633,2.2299595460370156,1.4156271186341343,1.7290102001504017,1.6061866081318392,0.8786840096694704,1.9015017710317892,1.6468153473146785,0.9542574955240255,2.3069363724322614,2.057829939243401,0.0,0.0,2.346478775875365,1.4768262481726957,1.1271954302771263,1.9470422587878957,0.0,0.0,1.4311515388947313,1.6730597285490845,1.2585702908095797,0.9626241800864186,0.0,30.395753665695455,1.4793719862940868,2.4397541673522483
B8,0.0,0.0,0.28982907139496095,0.0,0.0,0.0,0.0,0.0,0.28963858461566244,0.3052799287184138,0.0,0.0,0.0,0.0,0.3386069704290743,0.4307160145690799,0.0,0.0,0.0,0.0,0.2883703015674544,0.3023686331007112,0.0,0.0,0.0,0.0,0.33933428741578425,0.6052615734004095,0.0,0.0,0.44242347163656603,1.0167458388835762,31.56839115012227,0.0,2.856431772510728,2.4624380339063094,1.5810446765172337,1.3744024377862942,36.76656589966131,32.36784742560776,1.7081908787981668,1.3025272672121169,2.766295686348542,2.41596238589948,24.174031194690915,24.713424475981082,2.1881900891815746,1.1896350955080983,1.2912588683387547,1.4358098034516047,30.782139879230687,28.239775177155447,1.3516806898880098,2.0380067575938625,12.767519665214234,0.0,25.16151140282384,14.372659680467237,1.9989504038019987,2.3624022761865184
B9,0.5255734224933157,0.5851186294130343,0.4898882910305225,0.6302210143826895,0.5598032718688529,0.5781689803283285,0.543050292631276,0.5666336693421897,0.41766458010924773,0.3826964724047821,0.4998274306434793,0.5081041330108371,0.6501942273473766,0.6891794014533376,0.6412236545331641,0.6564334762850393,0.6792731010219741,0.6952529951299762,0.6087732896557233,0.6039833542708105,0.5651683810117529,0.5662042256666305,0.6057728793819187,0.5536940533484948,0.8043805206400167,0.8159114990805668,0.736462595324871,0.7728991467542938,0.7497396646770509,0.9377410651892828,0.3982472623264246,0.8992498274598222,-0.2623603710667808,2.9075070732985013,-0.12494760842020625,1.0942096061011548,5.448102662670069,5.082864611522326,16.21307345991695,16.63410770301616,6.796038076601814,6.822774124091403,0.20707756028190283,0.23081672462021197,0.9275069791414716,1.128818859923875,-0.2172187495049821,0.3442583395193002,0.37068161885239137,0.3474996396235204,3.7921305726999996,3.2683056500963272,-0.3405448300871997,0.23031770268016905,0.3048473298126737,0.1771979993872046,0.025473580137406637,-0.015182536324874985,0.046910314362970995,-0.16444477622310272
B10,0.736074261719933,0.7357360869870683,0.6288466867686467,0.6205485720335081,0.7392339764067095,0.7256578425022382,0.5445448841292538,0.5575042097106486,0.5790120807876105,0.5924531494440416,0.5274157846191214,0.5453628904907564,0.8176712632800069,0.6981272080481363,0.6875405322131787,0.6860370030763624,0.8284398420064101,0.8670695474512713,0.7189000775866142,0.7071056163032177,0.5926084420011232,0.5877395110790771,0.8887093586625187,0.5857606088054409,0.8213962195864093,0.810292870768772,0.7134855084736613,0.7270249732434183,0.7298035375702497,0.7189045015035546,0.3047800130105649,0.36413438919484875,0.051922344658623665,0.7941624251100805,-0.15552761792459968,-0.23664720662821925,2.1227568605092544,2.0815714267639294,6.713540092453133,5.743178651005592,3.429614555901407,4.201146341910054,-0.1426351291947605,-0.021418449657978567,0.4298160860146276,0.7041381441444623,-0.139902541889262,-0.11390689343893468,-0.00999600105603382,-0.05114535088311867,1.9221662108124684,1.29784864275786,-0.17999826779584627,0.06442016713445176,0.06802338590352441,0.16910257444309407,-0.028769738338924045,-0.029935644347496515,0.0304143438400164,0.019930759703401746
B11,0.6288019162065219,0.0,0.4943799588778323,0.521129574964184,0.42740388812175006,0.0,0.0,0.0,0.31788112315424644,0.313265439198974,0.0,0.0,0.44022546259336665,0.46390783496015536,0.4854913305528037,0.5110198512921882,0.46605809406003135,0.5090911929827566,0.38900345612340215,0.3793238612259753,0.46957217675380325,0.3717950656357068,0.0,0.3731935530269213,0.0,0.4075642051189696,0.39137120563101535,0.3712782836888826,0.5469821430607369,0.5487657017961747,17.838112782247485,0.0,7.8280124739764965,17.318946897122487,9.026021932645126,0.0,1.2991259447056756,0.4228934255430872,23.850873151283768,31.145302252807724,1.1486909140535424,1.1041875570882844,3.821964363779549,6.029267869871491,8.37580987027474,8.5788947064076,11.05776005948241,15.800749710215849,15.77234960465318,15.28392417152064,17.793452884041127,23.32902166287861,1.8627132936980395,16.692343465512714,0.0,6.880555956397016,7.640471138885138,7.658890503097387,12.739455430540321,13.171616234735547
