,Growth Rate,Lag Phase
A1,0.9197682044975207,0.6332875509097264
A2,0.7679554365170672,0.3320828574773693
A3,0.6677174070152798,0.11639437007829989
A4,0.40088536167279204,29.517394255736424
A5,0.26469836376297334,35.40590715100218
A6,0.0,0.0
A7,0.14815495325551217,59.955938907720146
A8,0.0,1.7227971352125309
A9,0.0,1.742107685234771
A10,0.0,1.7734206057005792
A11,0.0,1.6013967876418604
A12,0.0,1.9442412761688246
B1,0.8242689477833558,0.2193460107633851
B2,0.7266199298413513,0.3305427183094558
B3,0.8558393312084238,0.43996108566835535
B4,0.35582749652469936,29.644326453390256
B5,0.5185998098901995,28.625357497161037
B6,0.0,2.108240986176469
B7,0.0,1.2663841786475842
B8,0.0,1.6910581335711328
B9,0.0,2.320291219693928
B10,0.0,1.7170136027388878
B11,0.0,1.6798468948947658
B12,0.0,1.3297122033909403
C1,0.7443810886166283,0.19186310354160208
C2,0.7655920074673124,0.5172840106249579
C3,0.658295181011759,0.6170505261177675
C4,0.38272857535661176,33.04334957701827
C5,0.2614169660072052,30.16585997154445
C6,0.15187149607548991,51.42685879016081
C7,0.0,1.3668014020676083
C8,0.0,1.680769480943539
C9,0.0,1.5336742592967454
C10,0.0,1.6205429238802083
C11,0.0,2.0061622831975825
C12,0.0,1.9611972922480874
D1,0.8221306529000765,0.2011040091707017
D2,0.8484452662432344,0.2977247781303132
D3,0.7305474953091396,0.3260554052736291
D4,0.7315907096047777,0.6136675058168231
D5,0.4018437031494453,37.67388384812168
D6,0.4957265837679734,20.185419540011228
D7,0.5967794228442673,16.698911358256208
D8,0.0,1.4459964013316835
D9,0.0,1.7249388994886345
D10,0.0,1.8000998989426051
D11,0.0,1.8306150964599226
D12,0.0,1.897541934685023
E1,0.8198105934672626,0.22625966151380705
E2,0.7139854818264263,0.37178443398126015
E3,0.8488904782489354,0.4384805075841376
E4,0.6288466867686467,0.1669834200127922
E5,0.4898882910305225,0.6438128575033968
E6,0.507157138905587,6.621476237354097
E7,0.4943799588778323,59.91948661393711
E8,0.28982907139496095,32.79564251726233
E9,0.0,1.6152008523550876
E10,0.0,1.7122380968536532
E11,0.0,1.6939377397263229
E12,0.0,1.7238908264311164
F1,0.7334909778910013,0.3643550868172143
F2,0.9273470736844602,0.6742373661173295
F3,0.929363405101096,0.6333756358511127
F4,0.8262459600891536,0.44959367848803033
F5,0.6904613017818589,0.30633037291841303
F6,0.47094749789268,2.1740830808071685
F7,0.4309058646100137,4.281101265392544
F8,0.3889335754922743,19.793287452903037
F9,0.208307764330439,33.25257735895273
F10,0.0,0.0
F11,0.0,1.7216596175607748
F12,0.0,1.8764964863406846
G1,0.6491354003158277,0.37642066324398993
G2,0.7746576351364607,0.5253558492350585
G3,0.8938016039585549,0.5296545760442761
G4,0.911803931004435,0.5676992673668204
G5,0.9013867315511942,0.535265062804299
G6,0.5851770888795528,0.5421779526311132
G7,0.5075670462905172,0.7392642587118337
G8,0.3306385127182571,18.92661816455385
G9,0.2517617125131959,32.45571568629909
G10,0.0,1.694338310531748
G11,0.0,1.8333538902521127
G12,0.0,1.8476538277032546
H1,0.7976124461660142,0.2251804059239415
H2,0.8032512956106017,0.7675477650165097
H3,0.8580453587589436,0.8326575152915199
H4,0.7703538407672983,0.6291004928895267
H5,0.8251392984413425,0.6210691775595545
H6,0.8101678138767775,0.9702172713324533
H7,0.5967520520564515,0.3708277258862225
H8,0.5488135764209957,1.1111612138713411
H9,0.2910403568810346,8.346135205801723
H10,0.41189123880928546,22.39769110901498
H11,0.0,0.0
H12,0.0,1.8948241498608382
