,Growth Rate,Lag Phase
A1,0.0,5.4361126685769285
A2,0.0,4.683336482818294
A3,0.0,4.531203436656131
A4,0.0,4.150914540182804
A5,0.0,3.7847235607521057
A6,0.0,3.39762405935366
A7,0.0,2.850990239617044
A8,0.0,1.7094771879120145
A9,0.0,2.110763137288764
A10,0.0,1.659564710706917
A11,0.0,1.4284400522526184
A12,0.0,1.3796201127039147
B1,0.5969565470609793,-0.34354573303561975
B2,0.0,0.0
B3,0.0,6.519778136046089
B4,0.0,5.982970961657422
B5,0.0,4.799834963065635
B6,0.0,2.890776867952791
B7,0.0,2.777897065899154
B8,0.0,2.230713151907377
B9,0.0,1.7260123066249342
B10,0.0,1.6034403887158142
B11,0.0,1.7891307054103969
B12,0.0,1.5376481746009247
C1,0.6185301926653121,-0.2041898084473378
C2,0.37620064858289554,-0.24174381670390443
C3,0.39003648724095574,-0.2573833086855086
C4,0.0,0.0
C5,0.0,0.0
C6,0.0,5.119961623417568
C7,0.0,2.6343803546140094
C8,0.0,2.689089779317058
C9,0.0,1.927487465203047
C10,0.0,1.4971102808103716
C11,0.0,1.282750985192326
C12,0.0,1.2513825848303917
D1,0.6786942533522964,-0.20166619141617426
D2,0.44966696067340556,-0.07280687574127054
D3,0.3877415100503613,0.0011903835109299266
D4,0.37980624203535573,-0.3506450886703827
D5,0.3475375781790301,2.502458735823551
D6,0.0,4.252934171343334
D7,0.0,3.705573560087963
D8,0.0,2.417638894078774
D9,0.0,2.195459783870774
D10,0.0,1.6509711646442504
D11,0.0,1.6661613633495556
D12,0.0,1.7339396384100496
E1,0.5522172607704641,0.15432509722084475
E2,0.5640052412279377,0.407795156269672
E3,0.5640852478801374,0.6951761925086926
E4,0.5680493322192459,0.7225211691367375
E5,0.5697675814611174,2.539280647386722
E6,0.47975042872703966,4.577066443553006
E7,0.0,3.709991505507979
E8,0.0,2.2104712847323675
E9,0.0,2.1121454264435258
E10,0.0,1.3192812782328929
E11,0.0,1.1242558711656834
E12,0.0,1.3343516050629454
F1,0.9387403956152399,-0.15713419726836142
F2,0.7145367919028157,-0.22655102390663218
F3,0.7344728975660471,-0.3007361677117091
F4,0.5715376710291314,0.6608265699859004
F5,0.5473840512946724,1.530673270898812
F6,0.5117192085658612,3.989785846332152
F7,0.0,2.537242974444222
F8,0.0,2.3124532542990117
F9,0.0,1.5846146146097055
F10,0.0,1.3003142824432885
F11,0.0,1.2820525261920785
F12,0.0,1.9649774304558605
G1,0.9928406309216936,-0.15255610500680206
G2,1.0109325180151252,-0.1771402415381894
G3,0.9114939851229358,-0.18469861548156552
G4,0.7912044629743095,-0.2245993291128765
G5,0.5882362720090447,-0.28850400526686815
G6,0.5178800985196227,1.5831791514040776
G7,0.33340717779538953,5.855597904245578
G8,0.0,0.0
G9,0.0,1.339053930247026
G10,0.0,1.3046477460938064
G11,0.0,1.3317615113700825
G12,0.0,1.3773739285901208
H1,0.9592739375738796,-0.13607255242819782
H2,0.936040252218701,-0.17940306362119363
H3,0.9500635780305693,-0.20422662289532711
H4,0.9150846148508847,-0.1402247782243785
H5,0.7561235162576901,-0.19641495703063316
H6,0.5642914122989532,0.6072923032269868
H7,0.5928265156198227,2.03261034005558
H8,0.505422972603319,3.995809952145548
H9,0.4736478670877682,16.613213299546622
H10,0.0,1.7508486410900481
H11,0.0,2.2483391631247436
H12,0.0,1.937368372595074
