,Growth Rate,Lag Phase,yield
Fru10,0.6976795868661168,1.4128367209173205,0.5916855555555555
Fru10.1,0.580168361390952,1.3562317044401357,0.6085788888888888
Fru10.2,0.6442104970802919,1.4470866559768405,0.6196177777777777
Fru100,0.7255665162987862,1.9870010401509826,0.6776466666666666
Fru100.1,0.5932969062629436,1.7022804879363163,0.6140166666666667
Fru100.2,0.4318162142561027,1.2957945039129983,0.5767183333333332
Fru200,0.5657791284982066,1.6080129775877376,0.48379878787878794
Fru200.1,0.5721044922086175,1.5360474072689878,0.5128166666666666
Fru200.2,0.5291949714337161,1.5368742149617551,0.5206051851851852
Fum 10,0.4161611553311109,1.5002451454000714,0.44661500000000004
Fum 10.1,0.5200434883069339,1.7454097761638985,0.4429133333333333
Fum 10.2,0.39697480214591163,1.309493413023066,0.47206444444444445
Fum 100,1.5249886642957124,17.739050015982727,0.15691666666666665
Fum 100.1,0.8432361148639753,18.344650953525644,0.17738666666666666
Fum 100.2,1.013243638669858,19.28240473078373,0.16310666666666665
Fum 200,0.24968814003386255,2.571569625394751,0.022612549019607842
Fum 200.1,3.3219687631072157,20.254894764866254,1.2355
Fum 200.2,0.3261027354280725,-0.16351661883776708,0.026977272727272728
Glc 0,0.7165503666157859,0.8032151017934342,0.49270011111111117
4,0.5989442305202834,2.7111764403996026,0.7795688172043009
Glc 0.1,0.7430534063744071,2.5143402881960926,0.7658755555555555
4.1,0.5479645754511077,0.9888126790217352,0.4420490196078432
Glc 0.2,0.9402927163669267,-0.07430884635089902,0.4330478431372549
4.2,0.5198613444962646,1.0023217070433805,0.4752871794871796
Glu 10,0.5203065705862616,2.390283558190257,0.7760707692307693
Glu 10.1,0.5301382454852971,1.4885209617157653,0.7565368888888888
Glu 10.2,0.6521003670773952,-0.0677620286371963,0.7499090476190474
Glu 100,0.8685097565100582,-0.07746625854682448,0.6495763888888889
Glu 100.1,0.9230092827042871,-0.09491508119990194,0.6536445333333333
Glu 100.2,1.095122031188896,-0.07895167297066907,0.6548485416666666
Glu 200,0.5911448368261544,1.1032630734540505,0.4209630000000001
Glu 200.1,0.5820886413023174,-0.07879180136561154,0.404071282051282
Glu 200.2,0.5984329732890089,0.8084768071626196,0.40440358974358975
Gly 10,0.3659289473861898,2.009272072733822,0.5619206451612903
Gly 10.1,0.32961759851957934,1.7966770511388148,0.503052761904762
Gly 10.2,0.3686564544821894,1.9751424634524635,0.583627619047619
Gly 100,0.4148509595201524,-0.01763438935991729,0.4599745977011494
Gly 100.1,0.5228641552299544,-0.04512119773523163,0.4943620238095239
Gly 100.2,0.4283724041687709,-0.060588731468357415,0.5138586206896553
Gly 200,,,
Gly 200.1,,,
Gly 200.2,,,
M9,0.3999049464338816,2.1545844355535215,0.04512055555555555
M9.1,0.33693485720523875,2.189785755781177,0.041959393939393935
M9.2,0.29308403491471025,2.1959286057079037,0.03849533333333334
pro 10,0.33319960379260644,3.2049409929647754,0.027659629629629628
pro 10.1,0.26140674084564286,3.592136846981954,0.026131515151515152
pro 10.2,0.326151277574973,3.5833420715652258,0.028797499999999997
pro 100,0.8375565773154758,-0.05218157243829591,0.03726866666666667
pro 100.1,0.4144560608839765,-0.08767974724991934,0.043609999999999996
pro 100.2,0.41804950206406044,-0.13460104862901973,0.043911851851851855
pro 200,0.6312258205014888,1.9713178936166718,0.5727866666666667
pro 200.1,0.5319176531089238,1.597993061477442,0.5617090909090908
pro 200.2,0.5217199589521506,1.1904507495477796,0.5719138888888888
tre 10,0.6356169577132649,1.4981961132559247,0.38493272727272737
tre 10.1,0.6525700643052825,1.798430649241738,0.39818533333333334
tre 10.2,0.7099363261303339,-0.19570382216563703,0.39431151515151514
tre 100,0.494137240508314,-0.08508645895733613,0.2913537777777778
tre 100.1,0.5948596950836835,-0.05364241858447297,0.2978112820512821
tre 100.2,0.7661945789627387,-0.10734725820409252,0.31591925925925923
tre 200,,,
tre 200.1,,,
tre 200.2,,,
