,Growth Rate,Lag Phase
A1,0.0,2.4983153650030694
A2,0.0,1.9915048169645395
A3,0.0,1.621204928617189
A4,0.7179241109810454,12.945455829275614
A5,0.0,1.5547113477697359
A6,0.0,1.0471541057240863
A7,0.0,0.8437989106119907
A8,0.0,1.0428997459414546
A9,0.0,0.7958745652992292
A10,0.0,1.119188195386375
A11,0.0,0.9497183590675107
A12,0.0,0.8355299337067237
B1,0.7435271684012752,13.250154564966664
B2,0.7270597173810803,12.463282965003229
B3,0.0,1.7670323531034207
B4,0.0,1.032041634853087
B5,0.6852003016304977,13.714057962713301
B6,0.0,1.1835518574751305
B7,0.0,2.142293832025519
B8,0.0,1.0372656197787826
B9,0.0,0.7650623183644356
B10,0.0,0.9302058672562303
B11,0.0,0.9792018256867507
B12,0.0,2.2530646370694676
C1,0.6256213182366018,17.76320964909966
C2,0.0,1.9235041926335477
C3,0.716488598852527,14.805916717308724
C4,0.0,0.7502245987792051
C5,0.0,1.9370618719887425
C6,0.0,1.5983080615250778
C7,0.0,0.0
C8,0.0,0.977822817756536
C9,0.0,2.4817492024177916
C10,0.0,0.6238736460686383
C11,0.0,0.7720416010334787
C12,0.0,1.1041976395105308
D1,0.6178458682912968,14.816781767152019
D2,0.0,1.6490277274023128
D3,0.0,1.8406990524672153
D4,0.0,1.3111375413616635
D5,0.0,1.748114445389394
D6,0.0,2.0795332838088427
D7,0.4873179377152903,18.962205090600783
D8,0.0,0.8221790564383049
D9,0.0,0.8330952048149847
D10,0.0,0.831829461380611
D11,0.0,1.093244584489053
D12,0.0,0.9685842847431054
E1,0.6408873808592044,4.775758595399271
E2,0.636998140911475,6.88026023408405
E3,0.5923172571474415,12.008377982282315
E4,0.5250756519895108,14.22378426860925
E5,0.5399203515949754,14.055572489877656
E6,0.5999414038908955,14.938296752033693
E7,0.0,0.7764188508999297
E8,0.0,1.146452013915816
E9,0.0,0.7999585930791007
E10,0.0,0.9568571805512249
E11,0.0,1.0113339405770496
E12,0.0,0.9125850378164877
F1,0.6434872128077695,1.2083458949188595
F2,0.6222819398662014,1.9326021782424958
F3,0.6049376605020859,2.619940300192183
F4,0.5484475239890867,3.1744417129168636
F5,0.5413344956221653,4.87055611479011
F6,0.5319436414680012,8.444591603670034
F7,0.46823453280055,4.466384517675407
F8,0.0,0.7502836600003633
F9,0.0,0.8894714664987937
F10,0.0,1.3638518816857896
F11,0.0,2.3433894663751857
F12,0.0,1.0296248885086037
G1,0.8262184036307942,0.03219127158434465
G2,1.0541993212888001,-0.14735491942981183
G3,0.7785945642928151,0.12269716288708099
G4,0.8726013779246842,-0.18915770926341957
G5,0.6999927379297949,0.9032218308703566
G6,0.6979734416180261,2.0525027659297828
G7,0.4224508825831369,4.125665564331428
G8,0.0,0.0
G9,0.0,0.9902211960219027
G10,0.0,0.7671053727352728
G11,0.0,0.9068553637676366
G12,0.0,1.415899266001034
H1,0.8389176632160728,0.17541297108485032
H2,0.7550264091305895,-0.024467584123401442
H3,0.9704988126588021,-0.14863565202842066
H4,0.7834223858584751,-0.03529948223121471
H5,0.7689714540950657,-0.06369744146753697
H6,0.6865122241337676,-0.059233387435484564
H7,0.6416258629278326,0.16483191405292041
H8,0.44627049967694693,2.294867274708394
H9,0.5140128199045337,15.927303341396104
H10,0.0,1.2867702509291838
H11,0.0,1.4680149872277148
H12,0.0,1.4531951743599514
