,growh_rate_Plate1_2 Feb 2018,growh_rate_Plate2_2 Feb 2018,growh_rate_Plate1_8 Feb 2018,growh_rate_Plate2_8 Feb 2018,growh_rate_Plate1_15 Feb 2018,growh_rate_Plate2_15 Feb 2018,growh_rate_Plate3_2 Feb 2018,growh_rate_Plate4_2 Feb 2018,growh_rate_Plate3_8 Feb 2018,growh_rate_Plate4_8 Feb 2018,growh_rate_Plate3_15 Feb 2018,growh_rate_Plate4_15 Feb 2018,growh_rate_Plate5_2 Feb 2018,growh_rate_Plate6_2 Feb 2018,growh_rate_Plate5_8 Feb 2018,growh_rate_Plate6_8 Feb 2018,growh_rate_Plate5_15 Feb 2018,growh_rate_Plate6_15 Feb 2018,growh_rate_Plate7_2 Feb 2018,growh_rate_Plate8_2 Feb 2018,growh_rate_Plate7_8 Feb 2018,growh_rate_Plate8_8 Feb 2018,growh_rate_Plate7_15 Feb 2018,growh_rate_Plate8_15 Feb 2018,growh_rate_Plate9_2 Feb 2018,growh_rate_Plate10_2 Feb 2018,growh_rate_Plate9_8 Feb 2018,growh_rate_Plate10_8 Feb 2018,growh_rate_Plate9_15 Feb 2018,growh_rate_Plate10_15 Feb 2018,lag_phase_Plate1_2 Feb 2018,lag_phase_Plate2_2 Feb 2018,lag_phase_Plate1_8 Feb 2018,lag_phase_Plate2_8 Feb 2018,lag_phase_Plate1_15 Feb 2018,lag_phase_Plate2_15 Feb 2018,lag_phase_Plate3_2 Feb 2018,lag_phase_Plate4_2 Feb 2018,lag_phase_Plate3_8 Feb 2018,lag_phase_Plate4_8 Feb 2018,lag_phase_Plate3_15 Feb 2018,lag_phase_Plate4_15 Feb 2018,lag_phase_Plate5_2 Feb 2018,lag_phase_Plate6_2 Feb 2018,lag_phase_Plate5_8 Feb 2018,lag_phase_Plate6_8 Feb 2018,lag_phase_Plate5_15 Feb 2018,lag_phase_Plate6_15 Feb 2018,lag_phase_Plate7_2 Feb 2018,lag_phase_Plate8_2 Feb 2018,lag_phase_Plate7_8 Feb 2018,lag_phase_Plate8_8 Feb 2018,lag_phase_Plate7_15 Feb 2018,lag_phase_Plate8_15 Feb 2018,lag_phase_Plate9_2 Feb 2018,lag_phase_Plate10_2 Feb 2018,lag_phase_Plate9_8 Feb 2018,lag_phase_Plate10_8 Feb 2018,lag_phase_Plate9_15 Feb 2018,lag_phase_Plate10_15 Feb 2018
A11,0.17575410592153368,0.1166040994453841,0.697777707343811,0.6852003016304977,0.0,0.0,0.0,0.0,0.0,0.0,0.48455512320270644,0.45244774037244356,0.0,0.0,0.0,0.0,0.0,0.0,0.4973468827156985,0.5673295680054444,0.0,0.0,0.6478030050248591,0.6485167761261643,0.7619805718175476,0.8040728237629814,0.7740638779890923,0.7657615880540957,0.7458421208363192,0.8447125679451836,0.77370882894581,42.673009302739075,13.810214165660923,13.714057962713301,0.0,4.799834963065635,0.0,0.0,2.067826545704566,1.3239872228822378,-0.35911658553988723,-0.37089151899830197,3.8681997553608554,0.0,1.1798119857472145,1.2209624260454603,6.295095226662841,4.261200552733758,-0.25093643962728207,21.595666219147063,1.6577194816542082,1.8166833845590666,14.608526554886105,15.095957993665051,0.07149343055630664,-0.024656639515669987,0.013369877059289603,0.02078858943692552,-0.012626125581976622,-0.0705442231656922
A12,0.13943511992570848,0.2644188582182629,0.6699505904386612,0.0,0.24126069914742237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6489735293249111,0.6644587277837071,0.6633022253907087,0.6957521844127822,0.4145824048025921,0.4791108061678394,24.73685699535685,54.47661098001398,13.641876791793095,1.1835518574751305,0.9464608832370405,2.890776867952791,3.818278686956461,4.217915816610542,2.1417711600456073,0.9120081504643771,6.141141717080716,6.084789458393383,3.223662143927946,3.36230056543922,0.8586131181231842,1.0482310392062644,3.5683011177465858,3.0720395404807697,3.520408560845823,0.0,1.4480114484117195,1.5752368211607433,3.4998636038996658,3.1351624904071933,-0.057031461353701185,-0.012707917209728414,-0.08468670260025402,0.14997721874671543,-0.20638373880030025,0.3746992968276537
B1,0.1459614169486165,0.0,0.5667401483331002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6306804620217158,0.6829548592693745,0.6243790175679104,0.6429006967416057,0.6940647807573523,0.0,17.72698038351571,2.334516142884681,16.47046076101979,2.142293832025519,2.225008922954114,2.777897065899154,3.57714439256268,3.0456947496276996,0.7705818712022854,1.1514557289072478,3.9049001519820976,3.3350207900906312,0.0,3.177549722621322,0.7724722282706047,0.9771595899823353,2.7716412915146904,2.3674081251365884,1.825823955521912,3.137636827798424,1.9274045754902112,1.3104921605842712,2.4925871396768606,2.7128126438954325,11.968993200553275,10.966357130728706,11.533742348351176,12.12818235183546,13.045393233581045,0.0
B2,0.6316492752333367,0.5229905345180147,0.0,0.7435271684012752,0.5216441211213128,0.5969565470609793,0.5589202834697633,0.6049287196600122,0.0,0.0,0.9313365691144464,0.765788791020013,0.34998783339999245,0.0,0.0,0.0,0.48096300429622574,0.49411446976735035,0.9103381074897688,0.7334102736016404,0.8576814410130342,0.8262795526461798,0.7861857810601819,0.7868689132442812,0.6989137447892838,0.7528870631895254,0.7950238995167208,0.8262264663679642,0.782454888782135,0.8509201850298184,-0.17565292488655349,-0.24843420030212915,0.0,13.250154564966664,-0.28174843606284505,-0.34354573303561975,-0.2140922202266744,-0.1846779839088355,1.9196907647685286,2.5159920195949397,-0.18990997688194433,-0.06353339817612735,0.6942951331803922,0.0,2.8397787532687744,2.1574101542956896,-0.1871129169939666,0.049279733499241196,0.09194165267109633,-0.05002973539305644,-0.08502856877915976,-0.06750153478768095,-0.03743776490938322,-0.03905565592145499,0.06755540645285452,0.030237911880681034,-0.022135187773064335,0.04365452689891014,0.015551192860673968,-0.09372979303909623
B3,0.5578014309107885,0.32905943325621567,0.0,0.7270597173810803,0.29231194146605716,0.0,0.44657200823053816,0.37519554493026286,0.0,0.0,0.8269684471771248,0.8342307712701171,0.0,0.0,0.0,0.0,0.4801079647047787,0.0,0.7258448201529286,0.711004791836788,0.49505757681833995,0.49637158690235816,0.7941602772707217,0.7709607941489116,0.7452798341510793,0.7881516518563559,0.7879836009007292,0.7625695140994541,0.8471389458867792,0.9016865528550442,-0.22530694423249353,-0.26768992429787164,1.8951991906321126,12.463282965003229,0.34019417459633716,0.0,-0.23532817651166504,-0.34834389119094866,1.7265426667196984,1.3056297378409454,-0.19012954254550096,-0.18863860558989687,0.0,3.7646339828434563,1.663049768211824,1.4361756464535844,-0.46193383037425373,0.0,-0.036335403414802236,-0.049099047235041104,-0.245204393129819,-0.3310465215311349,-0.04887384798482575,-0.042481259819838635,0.01334290508447955,0.10081930751932044,-0.026858815999489916,0.0017485902773781703,-0.018183822710948983,-0.08656931184363448
B4,0.6198611549598549,0.2596137124509683,0.6974266718457092,0.0,0.0,0.0,0.3149876002652776,0.34096569377951,0.0,0.0,0.8358399707512468,0.6441776601952299,0.0,0.0,0.0,0.0,0.0,0.0,0.703236374925594,0.7001909789776932,0.42229185246259704,0.3927806991837358,0.7597076894664404,0.7154668500538701,0.7617631769296169,0.7631107488182209,0.7940148700194,0.7688614377131479,0.7779101584544263,0.8669000302240852,-0.2788025407419885,-0.4890993664869894,14.067378927009376,1.7670323531034207,0.0,6.519778136046089,0.026240639662394205,-0.32461624116058196,1.1220969529950793,1.3227002270083723,-0.24947120708697856,0.14528617573348868,3.7985237122678015,4.465468926847699,1.985032443749887,1.7308142017403831,0.0,0.0,-0.017849070675823975,0.05226769605389947,9.987000668727365,10.225253447991395,-0.08923452690963862,-0.10991921317273068,0.03721696544839692,0.029070927371771083,0.04821012488352738,-0.007348033330645043,0.028105407184980224,-0.07617941008338491
B5,0.45335201831291866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7239158544952007,0.7348840883526884,0.0,0.0,0.5808578760473431,0.0,-0.09021543414835309,1.659791428902757,1.8937648990143927,1.0372656197787826,1.9699411179112118,2.230713151907377,2.7636173968632534,2.1885677180524823,0.9656938362846219,1.3739294998750822,3.1759307075426584,2.2994055735413355,1.69265440921275,1.417959622167153,0.6871583857430039,1.1380555856885373,1.9008408162472605,1.8126121879311192,2.121522320055753,2.312512669470813,1.0294761583330185,0.8199124864650038,1.6108645974474385,2.1754914347109313,14.270597450109408,13.36495172937565,0.0,0.47767823118316954,16.15330613261222,1.045933925519961
B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3926330528110115,0.0,0.0,0.0,0.0,1.955436101939334,1.9228542933213433,1.0545942302613547,0.7650623183644356,1.7289386712114876,1.7260123066249342,2.0387303510650057,2.070946613804331,0.8894325309428162,1.5542405596069493,2.1070386430571837,2.0439512058289147,33.40679231420006,0.0,0.7181638761535822,1.3930241421672278,1.5132575098546113,1.7486146310904402,2.2818508802657433,2.3194651696267314,2.021765599567363,0.9190699812319423,1.5262195748865004,2.3863977325008747,0.0,27.73165793991192,1.3710809232360575,1.4361629098756836,1.5992554108860872,1.6435526125951831
B7,0.20844247004814637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37962459568479495,0.0,0.0,0.0,0.0,31.42583250005177,0.0,1.411622269436016,0.7999585930791007,2.3103540682546644,2.1121454264435258,0.0,0.0,0.9365418174635494,1.0744522648111356,2.702441903892428,1.6043607301890788,2.3161532135002503,2.072530319031152,1.0760514971061639,1.2692538866271619,2.0234434140370574,1.6319474601283162,0.0,0.0,1.4015360150893166,1.6249988237942965,2.5212645057090874,1.8838656558773827,0.0,25.45390371955907,1.9819698679218511,2.4342677922583142,1.8398116132002613,1.152203861997343
B8,0.21921939842263077,0.2888448929286138,0.0,0.0,0.0,0.0,0.41095866864497743,0.42521266524383455,0.0,0.0,0.0,0.0,0.28300615970220794,0.3053255699109292,0.0,0.0,0.0,0.0,0.33533398578953155,0.3310817543938982,0.0,0.0,0.0,0.0,0.3495772962107227,0.4622558878150962,0.0,0.0,0.0,0.0,4.774187884552891,25.702381619041276,1.346956336434019,1.146452013915816,1.7351340396111077,2.2104712847323675,28.449406549058267,21.5690206747406,1.138549336846875,0.7260294543197503,2.5767797038171167,2.6093262811400564,4.667768544429508,32.557598491408825,0.8269802323581352,1.0330551837718893,2.1538021640277023,2.0250661241189647,19.43550377639333,19.827355987578976,0.6739180478738653,1.3637713161474778,1.8422927397113753,2.4812318899383534,24.502293114833062,22.029865077301324,0.0,0.0,1.7861316353284522,2.48826387196004
B9,0.5080051224399654,0.5325612130874253,0.48524593045310604,0.5399203515949754,0.4365671712836019,0.5697675814611174,0.6038172984953303,0.6047643002602692,0.47734865509924207,0.4768630426073462,0.6749384342145294,0.8121708863786934,0.5561537430577386,0.5798664064300263,0.0,0.0,0.5461953251373445,0.5781618708975031,0.6131246952673565,0.5971501911816746,0.5611996331171554,0.556563838948401,0.6064811313095485,0.5672382197683867,0.8718484882288801,0.7894788241919993,0.7811148467078721,0.8126446430385142,0.7831192473939309,0.7694067076792236,-0.10348175335150656,2.340070154777532,10.725795197487535,14.055572489877656,0.17493790764192418,2.539280647386722,1.0273002854478914,1.43445329642747,13.63546559610463,13.675321539762697,0.13664732865317486,-0.04034412385342678,4.155821547238008,4.5052042066368,1.1843220440538147,1.6804104585953326,1.4313596709720557,1.5809364824548657,0.09675175859079621,0.10911551784706264,4.326682817436247,4.047758891864829,0.8691700212330358,0.31892922981469196,-0.08566864789066164,-0.020603033410666938,0.11731822915487378,-0.011015934669957206,-0.0010316346809418064,-0.06168650090522565
B10,0.34590662867756683,0.4932102117534995,0.5401677800596083,0.5250756519895108,0.5191444512673119,0.5680493322192459,0.6377803707879759,0.6010218682975323,0.5400895176788655,0.5269682678927461,0.795348444509848,0.7390959843201574,0.5977508559345946,0.6299903163066455,0.0,0.0,0.6159651060706293,0.6147682802957459,0.6829406686725906,0.6981966971375938,0.5835570953756358,0.575876606451553,0.8352537454987302,0.6543406659397757,0.7660027161317733,0.7484368202238639,0.8002697244880287,0.723025907241689,0.817421494870001,0.716555659786023,0.4223387821999415,0.6976764424865536,8.069688150610146,14.22378426860925,-0.18803919818332449,0.7225211691367375,0.31010621494271673,0.9063882274790425,9.033817719991992,10.332384707194192,-0.1556785161661539,-0.14872573129716204,2.768371422808928,3.6129455740124357,0.0,1.5323798764086867,0.4862539927789151,0.5648991819098637,0.010863987524568186,0.07497959950893485,1.9197953810596085,2.088653090604187,-0.23500437811384134,0.04158396289139077,0.12701635122700394,0.10122529166738659,0.059086980799383015,0.18065730602249697,-0.003448915671964592,0.11197003684466966
B11,0.3148614836988474,0.3379090625550475,0.45787576176856415,0.0,0.4277381155838037,0.0,0.4060057127643188,0.4241058862616757,0.0,0.0,0.4207970574836425,0.4386964443242295,0.23982942979374985,0.6683160224159369,0.0,0.0,0.0,0.0,0.380513386158602,0.38730017990456567,0.0,0.0,0.0,0.0,0.40495018827810625,0.3946651865334261,0.46277939675848506,0.40938509027061,0.535727101647945,0.555668634703588,0.5892644218252951,30.597221924689745,18.843277773859292,0.7764188508999297,2.7370875556173004,3.709991505507979,5.911827096156856,8.121766873741665,0.0,0.617052838213084,3.500522597276943,3.518191781749747,25.864130426094516,19.556797996546468,1.1842423727185967,0.8329378616164149,2.3530444417299528,2.1637767980549327,11.43330889382084,11.53461353362155,0.6730141298639047,0.8017502630736466,0.0,0.0,6.869347900486935,6.7150412486664495,8.122172409951716,8.098505835237297,14.367012220446803,13.545770052181352
B12,0.37375405887053037,0.5237697439523108,0.543056362140383,0.5999414038908955,0.4444763148543912,0.47975042872703966,0.5353500637940511,0.5281355533332114,0.5192510412118124,0.0,0.5510095973360604,0.5538185321624963,0.4857130502273236,0.4789060675175599,0.0,0.0,0.49726664293416145,0.49966387513800126,0.43028750409356037,0.41939410622536377,0.46231112246689404,0.4445082017970153,0.512130982067318,0.5017627438967145,0.7511331190167034,0.5952001454429242,0.6605774291939833,0.697274969060839,0.5287963266970189,0.48499677875178676,-0.18668175686484378,4.10692033786633,14.27796712271961,14.938296752033693,-0.2199670606724201,4.577066443553006,2.784622214300303,2.810197416022508,18.269458163785504,0.0,0.5187694081792782,-0.25211509057417936,6.304463119342675,6.985228404260795,1.3016282673487574,0.979862271587308,3.9658575572554606,4.4072765741538165,1.4994885141472536,1.1604537999184679,15.922076976534335,15.994376086375084,3.0033247394582374,3.0104765289897397,-0.25089458281133015,-0.007118744909474506,0.08435297510370576,-0.1704776669299436,-0.3789308415467605,0.09576564604571391
