,Growth Rate,Lag Phase
A1,0.8319443913775895,0.3805014540616676
A2,0.8382444419629329,0.3457462785260095
A3,0.8257247136058677,0.894217606448231
A4,0.0,3.8674560298308727
A5,0.0,2.952789846298721
A6,0.0,2.1002633894896583
A7,0.0,1.49452006468767
A8,0.0,1.5466919186442531
A9,0.0,1.0512832909900212
A10,0.0,1.0501842485954285
A11,0.0,1.3492287451943774
A12,0.0,1.038295692337897
B1,0.725491215358975,0.2927628366916255
B2,0.804396391078149,0.30289578548592333
B3,0.9030169425379437,0.6075215094225346
B4,0.7055113464835798,8.989535969307259
B5,0.6036524398011145,17.0989907241263
B6,0.0,2.761453586226015
B7,0.0,2.0452794616605523
B8,0.0,1.7995083173444115
B9,0.0,1.7150856318053656
B10,0.0,1.3709219828266512
B11,0.0,1.3337371982804562
B12,0.0,1.259567366313469
C1,0.7635078316696083,0.5017631631189352
C2,0.8006877234000783,0.6390701194876076
C3,0.9272801309394815,0.8248361368682762
C4,0.7848004270645651,0.9704197110580495
C5,0.5377536078274832,10.416988911672629
C6,0.5510479434039297,16.766483216540454
C7,0.0,2.1595843313490164
C8,0.0,1.488918808595976
C9,0.0,1.2438236987730313
C10,0.0,1.3405508878604273
C11,0.0,1.7207022697525574
C12,0.0,1.6884482231699103
D1,0.7882214163727559,0.5990629960141174
D2,1.0730397856450669,1.11794638507484
D3,0.9183200835503037,0.720036457021394
D4,0.823725667027537,0.8226978310024902
D5,0.5880574960617951,1.1805160621233606
D6,0.3326163257824954,7.987239669320095
D7,0.0,1.9997754505588148
D8,0.0,1.4169477456360688
D9,0.0,1.5340205785624157
D10,0.0,1.7222964098960425
D11,0.0,1.6628929258734004
D12,0.0,1.240991573908893
E1,0.7460758968994776,0.5565974891088481
E2,0.7736758370433561,0.7347476002127595
E3,1.0081477324227845,1.1678207559109897
E4,0.8887093586625187,0.8756997964023183
E5,0.6057728793819187,0.6145489833966131
E6,0.47035857998888897,2.7223953565701002
E7,0.0,1.4831640236344583
E8,0.0,1.207999300402495
E9,0.0,1.2373799053864012
E10,0.0,2.075261244244402
E11,0.0,1.5122272830520807
E12,0.0,1.3741008351694681
F1,0.9059098675365465,1.114465731135621
F2,0.7501496136227365,0.6202231577158597
F3,0.8436785015229574,0.5967800298076691
F4,0.9023171535563221,0.6994191764418924
F5,0.7249736465583883,0.5759780157098411
F6,0.4977880483459494,1.533087999828675
F7,0.28421170955211844,18.28159195958664
F8,0.0,1.842448924283513
F9,0.0,1.1439042361413279
F10,0.0,1.5471983025453646
F11,0.0,1.5442192791094982
F12,0.0,1.2832613575508311
G1,0.7802369171205915,0.65265301597795
G2,0.9964913764231995,0.8699607204205742
G3,0.9844659349719533,0.8369869183868355
G4,0.9691630836477223,0.8067453408972636
G5,0.9372407796445931,0.9783164989199089
G6,0.6538682371781271,1.2001105704118369
G7,0.2685927169849419,8.471398785133944
G8,0.42679984222656786,17.72151245264936
G9,0.0,1.4967683289605773
G10,0.0,1.2854616329099038
G11,0.0,1.5555587019168442
G12,0.0,1.2548160865274625
H1,0.8953521357428385,1.1968966147184843
H2,0.889379762740967,1.3851630084817046
H3,0.9349486000315446,1.2419585290087483
H4,0.8948734512901846,1.306137328748259
H5,0.708570014180598,0.7323695913484052
H6,0.7903752801218894,0.8984926243251987
H7,0.6189477388757129,1.4725598901653534
H8,0.3426869161483334,4.249213466449116
H9,0.27543891628399947,19.810256579671382
H10,0.0,1.8018982561056518
H11,0.0,1.4903043021728557
H12,0.0,1.2589573574057589
