,Growth Rate,Lag Phase
A1,0.832362576500998,0.05112220585503291
A2,0.811190970412716,0.10075784140919364
A3,0.8258120479772627,0.14708080214574126
A4,0.814922297254388,0.18120582479840164
A5,0.8078578264665345,0.08589550613906427
A6,0.7189048756426784,0.08739052066102282
A7,0.6762284445653253,12.40786189208582
A8,0.0,0.0
A9,0.0,0.8205494148188883
A10,0.0,0.8948238512070432
A11,0.0,1.0682515270155335
A12,0.0,1.0741761367674059
B1,0.7846546037615323,0.09978216124460415
B2,0.7947807040949817,0.09386560434123803
B3,0.7933453797956697,0.11405903819567254
B4,0.7936713735958953,0.12054220436787366
B5,0.8051367922100143,0.19361501781281332
B6,0.665013593101109,0.16829881363364363
B7,0.6831652390350176,11.763691872089098
B8,0.0,0.0
B9,0.0,1.199898455278209
B10,0.0,1.5220614762758586
B11,0.0,1.0982101281002663
B12,0.0,0.9376116581169001
C1,0.920414696510773,0.16497592888171786
C2,0.8093091556311445,0.18554717569521917
C3,0.7818136895837267,0.10399525840486712
C4,0.8179915260110845,0.2780206150510567
C5,0.8106988559642913,0.1978848865040188
C6,0.6994332440047364,0.33657548345755073
C7,0.6869086335888136,12.99733797537943
C8,0.0,6.359567314422861
C9,0.0,1.5127549301549763
C10,0.0,1.3505325449934418
C11,0.0,1.5327466187081953
C12,0.0,1.3600768919093937
D1,0.7923149925001292,0.21749138375247634
D2,0.7955117311929052,0.241039462191726
D3,0.8111201825353002,0.2724739554910376
D4,0.8160434067072287,0.2748400284678443
D5,0.817753801390334,0.30618262227439486
D6,0.6723482224593502,0.5627166777746941
D7,0.0,0.0
D8,0.0,1.1683361751363144
D9,0.0,1.8114173086380099
D10,0.0,1.35039764234158
D11,0.0,1.3603926596585616
D12,0.0,1.0274437067448332
E1,0.7594917093767117,0.19288139247245217
E2,0.7958051181935696,0.25865568377327985
E3,0.7897942097626892,0.20687803103456037
E4,0.8213962195864093,0.25851069487175504
E5,0.8043805206400167,0.39201750907971533
E6,0.6764894762238701,0.39649056646184233
E7,0.0,0.0
E8,0.0,0.7379629032866148
E9,0.0,1.2711953415380535
E10,0.0,1.337129711862314
E11,0.0,1.1878989229925203
E12,0.0,1.0747908529879986
F1,0.7711593737802903,0.16846085277488232
F2,0.8233957489729254,0.2796849895144997
F3,0.7861903820462105,0.16491616425101618
F4,0.8533016173713074,0.4396299571745481
F5,0.8260613677498764,0.46117205469519007
F6,0.6805538787230926,0.4694322688086716
F7,0.32496738537332204,5.563954961892113
F8,0.0,1.3307271096266753
F9,0.0,1.6990246991899802
F10,0.0,1.4703737150219993
F11,0.0,1.7085456606728968
F12,0.0,0.9252594899481288
G1,0.6864358920175656,0.17944800053422494
G2,0.8252714512777749,0.38959187874321
G3,0.8048586875240196,0.34033578967467104
G4,0.7978458003223063,0.3001382550211553
G5,0.7841252692600412,0.37827395775773454
G6,0.7061557442619467,0.14267977700743018
G7,0.42995566866192136,4.584862282289479
G8,0.0,0.0
G9,0.0,1.2415273221110645
G10,0.0,1.0684491330036536
G11,0.0,1.7336597616066562
G12,0.0,0.8287969805761364
H1,0.7935376337366412,0.17385487207989314
H2,0.7864504638023008,0.1720519391314359
H3,0.8067081614413215,0.26701270264088084
H4,0.8130524905534798,0.42695876073836425
H5,0.8143188746378993,0.5204168851183684
H6,0.7754312270346221,0.389626138668139
H7,0.689693708999799,0.9713693568348138
H8,0.5860740155023163,14.90248945783714
H9,0.0,1.391846635926889
H10,0.0,1.1021083539971634
H11,0.0,1.0465742035308985
H12,0.0,1.0584973580445016
