plate_1-plate_2	A1_mean_growth_rate	A1_std_growth_rate	A2_mean_growth_rate	A2_std_growth_rate	A3_mean_growth_rate	A3_std_growth_rate	A4_mean_growth_rate	A4_std_growth_rate	A5_mean_growth_rate	A5_std_growth_rate	A6_mean_growth_rate	A6_std_growth_rate	A7_mean_growth_rate	A7_std_growth_rate	A8_mean_growth_rate	A8_std_growth_rate	A9_mean_growth_rate	A9_std_growth_rate	A10_mean_growth_rate	A10_std_growth_rate	A11_mean_growth_rate	A11_std_growth_rate	A12_mean_growth_rate	A12_std_growth_rate	B1_mean_growth_rate	B1_std_growth_rate	B2_mean_growth_rate	B2_std_growth_rate	B3_mean_growth_rate	B3_std_growth_rate	B4_mean_growth_rate	B4_std_growth_rate	B5_mean_growth_rate	B5_std_growth_rate	B6_mean_growth_rate	B6_std_growth_rate	B7_mean_growth_rate	B7_std_growth_rate	B8_mean_growth_rate	B8_std_growth_rate	B9_mean_growth_rate	B9_std_growth_rate	B10_mean_growth_rate	B10_std_growth_rate	B11_mean_growth_rate	B11_std_growth_rate	B12_mean_growth_rate	B12_std_growth_rate	C1_mean_growth_rate	C1_std_growth_rate	C2_mean_growth_rate	C2_std_growth_rate	C3_mean_growth_rate	C3_std_growth_rate	C4_mean_growth_rate	C4_std_growth_rate	C5_mean_growth_rate	C5_std_growth_rate	C6_mean_growth_rate	C6_std_growth_rate	C7_mean_growth_rate	C7_std_growth_rate	C8_mean_growth_rate	C8_std_growth_rate	C9_mean_growth_rate	C9_std_growth_rate	C10_mean_growth_rate	C10_std_growth_rate	C11_mean_growth_rate	C11_std_growth_rate	C12_mean_growth_rate	C12_std_growth_rate	D1_mean_growth_rate	D1_std_growth_rate	D2_mean_growth_rate	D2_std_growth_rate	D3_mean_growth_rate	D3_std_growth_rate	D4_mean_growth_rate	D4_std_growth_rate	D5_mean_growth_rate	D5_std_growth_rate	D6_mean_growth_rate	D6_std_growth_rate	D7_mean_growth_rate	D7_std_growth_rate	D8_mean_growth_rate	D8_std_growth_rate	D9_mean_growth_rate	D9_std_growth_rate	D10_mean_growth_rate	D10_std_growth_rate	D11_mean_growth_rate	D11_std_growth_rate	D12_mean_growth_rate	D12_std_growth_rate	E1_mean_growth_rate	E1_std_growth_rate	E2_mean_growth_rate	E2_std_growth_rate	E3_mean_growth_rate	E3_std_growth_rate	E4_mean_growth_rate	E4_std_growth_rate	E5_mean_growth_rate	E5_std_growth_rate	E6_mean_growth_rate	E6_std_growth_rate	E7_mean_growth_rate	E7_std_growth_rate	E8_mean_growth_rate	E8_std_growth_rate	E9_mean_growth_rate	E9_std_growth_rate	E10_mean_growth_rate	E10_std_growth_rate	E11_mean_growth_rate	E11_std_growth_rate	E12_mean_growth_rate	E12_std_growth_rate	F1_mean_growth_rate	F1_std_growth_rate	F2_mean_growth_rate	F2_std_growth_rate	F3_mean_growth_rate	F3_std_growth_rate	F4_mean_growth_rate	F4_std_growth_rate	F5_mean_growth_rate	F5_std_growth_rate	F6_mean_growth_rate	F6_std_growth_rate	F7_mean_growth_rate	F7_std_growth_rate	F8_mean_growth_rate	F8_std_growth_rate	F9_mean_growth_rate	F9_std_growth_rate	F10_mean_growth_rate	F10_std_growth_rate	F11_mean_growth_rate	F11_std_growth_rate	F12_mean_growth_rate	F12_std_growth_rate	G1_mean_growth_rate	G1_std_growth_rate	G2_mean_growth_rate	G2_std_growth_rate	G3_mean_growth_rate	G3_std_growth_rate	G4_mean_growth_rate	G4_std_growth_rate	G5_mean_growth_rate	G5_std_growth_rate	G6_mean_growth_rate	G6_std_growth_rate	G7_mean_growth_rate	G7_std_growth_rate	G8_mean_growth_rate	G8_std_growth_rate	G9_mean_growth_rate	G9_std_growth_rate	G10_mean_growth_rate	G10_std_growth_rate	G11_mean_growth_rate	G11_std_growth_rate	G12_mean_growth_rate	G12_std_growth_rate	H1_mean_growth_rate	H1_std_growth_rate	H2_mean_growth_rate	H2_std_growth_rate	H3_mean_growth_rate	H3_std_growth_rate	H4_mean_growth_rate	H4_std_growth_rate	H5_mean_growth_rate	H5_std_growth_rate	H6_mean_growth_rate	H6_std_growth_rate	H7_mean_growth_rate	H7_std_growth_rate	H8_mean_growth_rate	H8_std_growth_rate	H9_mean_growth_rate	H9_std_growth_rate	H10_mean_growth_rate	H10_std_growth_rate	H11_mean_growth_rate	H11_std_growth_rate	H12_mean_growth_rate	H12_std_growth_rate	
1 Feb 2018	0.8382490896983934	0.056088585047379735	0.7804712376308214	0.024048513038274932	0.45080397994657173	0.45080397994657173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8582585168876903	0.010250994903016841	0.7819411020528044	0.026951439058195692	0.8186720468858028	0.021338332187388676	0.6663930985078408	0.04749506728045322	0.32976242113788645	0.32976242113788645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7752812771674678	0.025154669727247225	0.8904314362413672	0.05238201568591422	0.7191620798527032	0.0321798837110453	0.48833329095031797	0.05626873669365187	0.32855359210614743	0.32855359210614743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8368200266528685	0.014434790125263164	0.89974003751111	0.01429367688271621	0.8093987635488649	0.07019031210487686	0.7013773003185235	0.13722311188963637	0.5581310996904817	0.1632110203535849	0.28152984590637836	0.28152984590637836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.752178164172074	0.04278518500555567	0.8054408249075071	0.02368357472612992	0.8602357702404542	0.0055595205611583265	0.7359051743535006	0.00016908736643234112	0.5553460259531751	0.02977260345985927	0.5026603183660538	0.031769560738611424	0.31440095810326096	0.31440095810326096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.734284281096265	0.17483481584837246	0.8942453499467629	0.008039080224629735	0.840490741408491	0.037227817985379996	0.8238626117757568	0.011541798536371217	0.7558189703051504	0.0617642460517549	0.5035533409686662	0.0649378341008705	0.4056592059997339	0.0036424222526079686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7661393411165112	0.06568602770727122	0.8867796075914857	0.00641799519635966	0.8510166772433205	0.01846239323224913	0.9147268434019409	0.0609880184933293	0.8296270966204096	0.0826485457740237	0.6652067640832132	0.018581513489380197	0.3802845132471798	0.005344530448888857	0.19548494993954624	0.19548494993954624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7833299545422326	0.040944188670403725	0.8358261054722949	0.005999678877175896	0.8118183729688024	0.07899412272157313	0.916178817022304	0.004568901549161286	0.773723559288801	0.06130646511462884	0.8117494598280993	0.02209539181228748	0.6295396654693837	0.1143907821753894	0.39677976575819984	5.097270677087429e-05	0.14658772571994325	0.14658772571994325	0.0	0.0	0.0	0.0	0.0	0.0	
9 Feb 2018	0.8834104707700744	0.03635773372744633	0.6409971414873814	0.12695829502968586	0.6681210761727698	0.0004036691574900164	0.339160535426307	0.06172482624648509	0.25323887303774295	0.011459490725230392	0.13383946947899023	0.13383946947899023	0.07407747662775609	0.07407747662775609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8378759253174731	0.013606977534117326	0.706670007612481	0.01994992222887021	0.6501072485120543	0.20573208269636958	0.3156475184526243	0.0401799780720751	0.39041653166331985	0.12818327822687964	0.14125177708092104	0.14125177708092104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8129903975594817	0.06860930894285328	0.7305550217037213	0.035036985763591044	0.5801482117197747	0.07814696929198434	0.3697854604275516	0.01294311492906014	0.47592813542712525	0.21451116941992004	0.15457096529443826	0.0026994692189483555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9159079092705651	0.09377725637048862	0.7780265486676489	0.07041871757558549	0.6640366833685336	0.06651081194060604	0.6118678726711966	0.11972283693358104	0.4582177025098209	0.056373999360375626	0.5313662092234817	0.03563962545550825	0.29838971142213366	0.29838971142213366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7723310254337115	0.047479568033551134	0.7607912576988275	0.0468057758724012	0.8375863617575677	0.011304116491367644	0.6246976294010774	0.00414905736756932	0.560054652706606	0.0701663616760835	0.5254548032157562	0.01829766431016916	0.5077547669210082	0.01337480804317584	0.14491453569748047	0.14491453569748047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8088655267833833	0.0753745488923821	0.9214555827645385	0.005891490919921638	0.9651166860569835	0.03575328095588742	0.7949952909644249	0.03125066912472879	0.6677268394770756	0.022734462304783376	0.48772603122206903	0.016778533329389056	0.45741138389586267	0.026505519285849016	0.3345871263572968	0.05434644913497752	0.1041538821652195	0.1041538821652195	0.0	0.0	0.0	0.0	0.0	0.0	0.6916209111386784	0.042485510822850736	0.8121172117142872	0.03745957657782645	0.951045264296295	0.05724366033774003	0.8808189315349269	0.030984999469508112	0.9329207835315014	0.03153405198030723	0.6577260560732665	0.07254896719371373	0.4535566548756723	0.0540103914148449	0.36335326967304254	0.03271475695478543	0.12588085625659795	0.12588085625659795	0.0	0.0	0.0	0.0	0.0	0.0	0.740807864391507	0.056804581774507146	0.7792010333423525	0.024050262268249245	0.8314485269593594	0.02659683179958422	0.8442115195493073	0.073857678782009	0.8019998638475943	0.023139434593748287	0.81387691566463	0.0037091017878525534	0.5967667423170471	1.4690260595473514e-05	0.496914275229418	0.051899301191577735	0.3771222343604316	0.086081877479397	0.42660761356689597	0.014716374757610506	0.0	0.0	0.0	0.0	
20 Feb 2018	0.7608787977678841	0.01802994879097064	0.8027063847803728	0.05349195587744954	0.6271466975957505	0.015222483454348124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7820989475303423	0.1276515905141994	0.7991225662876695	0.1143425370989481	0.7260905667295414	0.019399746473058366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7433919021019535	0.08142875173308922	0.7811045154986203	0.061659059482808753	0.86764632489402	0.09251727052027814	0.5874014095467122	0.004752480150443439	0.12206711498476792	0.12206711498476792	0.28915914395435827	0.28915914395435827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6958719911093931	0.06667258751256461	0.8253395901421341	0.11042828038672409	0.7598258917219355	0.08849028700593486	0.60832087180777	0.07727931131407167	0.465699237331671	0.04696755363896171	0.3987597068735263	0.1375928764391094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6747939152068817	0.025962756372486018	0.8100736603715303	0.11212861211664471	0.8473441400136197	0.03556963365247501	0.7324459094544739	0.006788066952235661	0.5689861260985907	0.009182854229737802	0.5189772300192926	0.022485840179748057	0.21370194406087503	0.21370194406087503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8620929583913224	0.03428784603393298	0.9357069765168394	0.02175860538659935	0.9068486950166801	0.008480161170391132	0.8075583758816751	0.08632321833766704	0.6404967426038031	0.006261949936205491	0.5814929444741892	0.08543091153731389	0.23703744195660184	0.23703744195660184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8563328141277022	0.08655015787617831	0.9584408712027953	0.05439052178505366	0.8134403769228504	0.00426580889629341	0.8510698706069073	0.10399833935270764	0.8383429503260986	0.0033435264531275766	0.5596163791443105	0.042122220092534024	0.37911501649158275	0.009491172589235347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9037981266014521	0.004353833120181061	0.9025638120308793	0.016271917130442293	0.8116922566370935	0.1159719285981251	0.9141114119110869	0.017552576643633522	0.8167054656998793	0.058225570004672045	0.7814702936359701	0.05406882328020224	0.5668054141327286	0.031783428284618775	0.3637713036035628	0.027838341189399096	0.17507532558909222	0.17507532558909222	0.0	0.0	0.0	0.0	0.0	0.0	
mixted_date	0.827512786078784	0.0644794566646219	0.7413915879661919	0.10789485191588624	0.5820239179050307	0.27696183450287565	0.11305351180876899	0.1638053045223013	0.08441295767924765	0.11956114819431989	0.04461315649299674	0.09975805060917683	0.02469249220925203	0.0552140911137715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8260777965785019	0.08102282612507179	0.7625778919843184	0.07965495153786527	0.7316232873757995	0.13833573478601457	0.32734687232015497	0.27453925356535336	0.2400596509337354	0.26674371081818504	0.047083925693640345	0.10528285849852877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7772211922763009	0.06927783792438447	0.800696991147903	0.08392325297720965	0.7223188721554994	0.1378942464542317	0.48184005364152727	0.09504012288219062	0.3088496141726802	0.2781211164620646	0.14791003641626552	0.20452657112868416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8161999756776089	0.11298001784652859	0.8343687254402976	0.09108033944922654	0.7444204462131113	0.09678491224864884	0.6405220149324967	0.12206169386006191	0.4940160131773246	0.11286558262390474	0.4038852540011288	0.20873391974254354	0.09946323714071122	0.2224065595088121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7331010349375559	0.05791256449889332	0.792101914325955	0.07484603180726367	0.8483887573372139	0.02367857573865096	0.6976829044030173	0.05183171464142042	0.5614622682527906	0.04468426000923544	0.5156974505337009	0.026618616401019958	0.3452858896950481	0.2512367533204408	0.04830484523249349	0.10801291758246208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8017475887569904	0.1233797908866339	0.9171359697427137	0.022062752989242766	0.9041520408273849	0.05919696394249887	0.8088054262072858	0.054712915189359335	0.6880141841286763	0.06228392653580546	0.524257438888308	0.07491325792966254	0.3667026772840662	0.16679459675410604	0.11152904211909893	0.16081656211307258	0.034717960721739834	0.07763172021397793	0.0	0.0	0.0	0.0	0.0	0.0	0.7713643554609639	0.09524802596329361	0.8857792301695225	0.07096841362022718	0.8718341061541551	0.06770892179636821	0.8822052151812584	0.07642916316482205	0.8669636101593365	0.06928170478507435	0.6275163997669301	0.06910500803595385	0.4043187282048116	0.047162883496879755	0.1862794065375296	0.18746069215572686	0.041960285418865984	0.09382605055187758	0.0	0.0	0.0	0.0	0.0	0.0	0.8093119818450639	0.08003677146802292	0.8391969836151754	0.053246027585662006	0.818319718855085	0.08297691941160065	0.8915005828275661	0.05519796150768813	0.7974762962787582	0.053661125703276774	0.8023655563762331	0.03688984714869402	0.5977039406397198	0.07317683657290738	0.41915511486372686	0.06603792627634841	0.23292842855648901	0.17430143689763422	0.142202537855632	0.20128416258406187	0.0	0.0	0.0	0.0	
plate_3-plate_4
1 Feb 2018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5401553687855725	0.0009396008368953157	0.41295823734639703	0.03833728868610012	0.24822229807414764	0.24822229807414764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6245088584931908	0.0134437693733655	0.4743496268042183	0.010320614516937582	0.38492409489518264	0.03179004769836177	0.40045619256870607	0.018318191738143363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6706764328730146	0.00149987591608719	0.6392942899140064	0.009404066555732504	0.5927009461687285	0.00981288673502817	0.5510245469199513	0.006479662790697394	0.5548419809867329	0.011791688355456853	0.5178838813996521	0.0007409899936133835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6980665509050695	0.007878395651061187	0.7214936958342902	0.005175504742272463	0.6519320478062225	0.01482605294656053	0.5572618377034251	0.015683770873668512	0.4111554006450393	0.004252400847328641	0.3564868653526062	0.002792053968014102	0.3497863392925796	0.0005949782837869622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8307159815220547	0.04284468674562758	0.7534963750126096	0.095540263180872	0.6707340225452826	0.09587568485281706	0.6490787931105433	0.009196322342699681	0.5378874062416288	0.0011566837269498809	0.5899492378095712	0.005277525502300373	0.5217408835546504	0.05173656922077863	0.4403333751215834	0.03208678247116076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7098664493368145	0.06779495266566432	0.7186848687646878	0.0853652698545635	0.6748733960186275	0.03388930551329872	0.5313290804122831	0.00962949382149858	0.45274166537278804	0.003292157761680292	0.43517499315497793	0.004828343528049672	0.3990349174273097	0.025824571713481237	0.32773800115923146	0.020368598389171017	0.2515322787095777	0.023995037593390556	0.0	0.0	0.0	0.0	0.0	0.0	
9 Feb 2018	0.36723059004093017	0.36723059004093017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31804216868104485	0.31804216868104485	0.0	0.0	0.0	0.0	0.0	0.0	0.26657953788700633	0.26657953788700633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42525341076404116	0.011852486607423052	0.6221624076631052	0.004758619899954131	0.4177295417305877	0.08240054101996469	0.5476517267587918	0.06000204007218232	0.2616207773718196	0.2616207773718196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5823046424429135	0.01841055809055564	0.602767725054128	0.006402139180452293	0.5829563155431365	0.007794450024095012	0.585732615115826	0.006720534328215566	0.40018052625701495	0.01748405385223281	0.35920378789048474	0.01239734007310439	0.3155732811766102	0.002307841977636227	0.2974592566670381	0.007820672051375682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6627420475563468	0.010702034362491009	0.5829998805205037	0.01712172631357528	0.5457654679369466	0.0005013485943642926	0.4787175444370273	0.002550534349743422	0.4564693542021093	0.002528492408141042	0.4611283850856122	0.0030796759984939026	0.31889332314341146	0.011257167609645319	0.18803524630657723	0.025286057144510182	0.1045399271794684	0.1045399271794684	0.0	0.0	0.0	0.0	0.0	0.0	0.6591323231232304	0.021139661840502255	0.6937948578591174	0.0004226570596622681	0.6769112788414382	0.0013573531509533665	0.6788414525328568	0.008208766634463072	0.6177070479141444	0.016207724057427153	0.5065919514614624	0.00019000669225044398	0.3892359514091802	0.003012904412255074	0.39256090562062895	0.00936639536290626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7741839012013562	0.021757184636617244	0.7002561989421405	0.010233203532190871	0.6809091145010406	0.016856458493399007	0.761339927886201	0.06906082386926349	0.6226588590014399	0.016625628080801758	0.5946190386714973	0.004835147146338481	0.5868523484996317	0.0063308978790454495	0.5199393577276832	0.010885524062994034	0.30709860334449945	0.006811676700963387	0.35441462390501866	0.07839095741135588	0.0	0.0	0.0	0.0	
20 Feb 2018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41788292103534286	0.03190740536846834	0.2954325789809291	0.2954325789809291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5816011572933648	0.0057112891989178904	0.4877564001398149	0.05428138329394169	0.29266653015191024	0.03001480971079895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6512303042268772	0.01395866766155629	0.5927677486376997	0.006517149870363892	0.5695826536247424	0.0047656844619327066	0.5363893375549389	0.008973552935817475	0.5039657818271582	0.004138351183678918	0.2725181918299054	0.2725181918299054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7109782705712471	0.022845877303379336	0.7053568208500314	0.003389278601109158	0.6355100814519679	0.00456379583018679	0.5646475486125999	0.006440882190424935	0.45189587515135393	0.0059542280460971875	0.44117319617795847	0.0052072621594969615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8274843897772237	0.08381772300665785	0.8431741863195776	0.10129670968420446	0.812911460427858	0.03989152319392636	0.6508311807443876	0.04326389939603764	0.605450344827029	0.017916212989368463	0.5699435415669303	0.00968043665608026	0.4179659735208453	0.01811926393386251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8086995656826708	0.09800806778412113	0.8571515375764106	0.05977308768559153	0.8770517898099527	0.0020139738145398267	0.8361548380070412	0.0035145727407260297	0.7255784938324692	0.06119222431750626	0.5128115397879416	0.0004471186710911512	0.5571718148394456	0.014595047333314626	0.4314252111481822	0.0013545629736230747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
mixted_date	0.12241019668031006	0.27371752091629237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42536015283398676	0.20568648209497192	0.23613027210910872	0.24446714484345008	0.08274076602471588	0.18501397734166977	0.0	0.0	0.08885984596233544	0.19869665604194228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.543787808850199	0.08631333597935573	0.5280894782023795	0.0740271864278778	0.36510672225922686	0.07552221729371025	0.316035973109166	0.234227217357219	0.08720692579060653	0.1950006141765758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6347371265142684	0.04020309572804712	0.6116099212019447	0.021381715451493775	0.5817466384455359	0.012236293675492135	0.557715499863572	0.022001583738417457	0.48632942969030196	0.06554516551838775	0.3832019537066807	0.18742681837464906	0.10519109372553674	0.14876863841733318	0.09915308555567937	0.14029631637193996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6905956230108878	0.025466484628908815	0.6699501324016084	0.06272199346093402	0.6110691990650458	0.04751349936987601	0.5335423102510174	0.04012429704610884	0.4398402099995009	0.02085357527552429	0.4195961488720589	0.04552535129094488	0.222893220811997	0.1582470103678262	0.06267841543552574	0.08983482482676293	0.03484664239315614	0.07791946117872307	0.0	0.0	0.0	0.0	0.0	0.0	0.7724442314741697	0.09759195258640717	0.7634884730637682	0.10115334702215138	0.7201855872715263	0.08888481976296635	0.6595838087959293	0.029334518233062577	0.5870149329942673	0.03777302007507471	0.5554949102793213	0.03609691697181872	0.44298093616155865	0.06514460573358073	0.2776314269140708	0.19822311436701004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7642499720736137	0.08104963274894732	0.758697535094413	0.09251011405272601	0.7442781001098737	0.09643335397274436	0.7096079487685083	0.1358285003329183	0.6003263394022323	0.11832133895762444	0.5142018572048056	0.0652201215458697	0.514353026922129	0.08427706446431471	0.4263675233450323	0.07967488169128886	0.1862102940180257	0.1343842493036576	0.11813820796833956	0.17309434739056126	0.0	0.0	0.0	0.0	
plate_5-plate_6
